month,day,hour,seasons,ghi,clearsky_ghi,solar_zenith_angle,relative_humidity,temperature
9,2,5,1,10,10,89.28,99.69,16.3
9,2,6,1,136,150,78.3,91.47,18.5
9,2,7,1,226,342,66.99,82.67,21.0
9,2,8,1,527,527,56.03,72.01,23.4
9,2,9,1,674,683,45.98,66.17,24.9
9,2,10,1,713,793,37.84,63.53,25.9
9,2,11,1,803,845,33.19,61.81,26.700000000000003
9,2,12,1,679,835,33.6,61.18,27.0
9,2,13,1,745,770,38.89,60.3,27.0
9,2,14,1,652,652,47.41,60.69,26.6
9,2,15,1,425,492,57.65,61.9,26.200000000000003
9,2,16,1,284,304,68.71000000000001,65.4,25.6
9,2,17,1,117,117,80.05,68.66,25.200000000000003
9,3,5,1,5,8,89.44,94.79,19.0
9,3,6,1,100,137,78.47,90.03,20.200000000000003
9,3,7,1,153,320,67.17,85.46000000000001,21.700000000000003
9,3,8,1,236,503,56.23,79.19,23.6
9,3,9,1,255,652,46.22,73.15,25.8
9,3,10,1,737,757,38.13,69.91,27.6
9,3,11,1,718,809,33.54,68.24,28.8
9,3,12,1,721,806,33.97,66.32000000000001,29.6
9,3,13,1,174,742,39.25,66.6,29.700000000000003
9,3,14,1,285,619,47.74,68.27,29.5
9,3,15,1,403,455,57.96,71.77,29.0
9,3,16,1,169,277,69.01,76.85000000000001,28.1
9,3,17,1,101,101,80.34,80.0,27.5
9,4,5,1,9,10,89.59,99.29,15.3
9,4,6,1,157,157,78.64,90.96,16.900000000000002
9,4,7,1,355,355,67.35,80.66,18.9
9,4,8,1,546,546,56.42,69.23,20.700000000000003
9,4,9,1,704,704,46.45,62.68,22.0
9,4,10,1,816,816,38.42,59.5,23.0
9,4,11,1,872,872,33.9,57.69,23.700000000000003
9,4,12,1,604,865,34.35,56.370000000000005,24.200000000000003
9,4,13,1,606,798,39.61,56.15,24.200000000000003
9,4,14,1,496,674,48.08,56.58,23.9
9,4,15,1,458,507,58.28,58.43,23.1
9,4,16,1,264,313,69.31,63.31,21.700000000000003
9,4,17,1,72,119,80.64,71.57000000000001,20.9
9,5,5,1,6,8,89.74,93.13,12.9
9,5,6,1,144,144,78.81,82.24,15.1
9,5,7,1,340,340,67.53,71.57000000000001,17.6
9,5,8,1,507,533,56.63,65.03,19.6
9,5,9,1,651,697,46.69,62.08,20.9
9,5,10,1,808,808,38.72,59.74,22.0
9,5,11,1,862,862,34.25,57.41,23.0
9,5,12,1,851,851,34.730000000000004,55.26,23.8
9,5,13,1,776,776,39.98,53.59,24.3
9,5,14,1,646,646,48.42,52.47,24.5
9,5,15,1,477,477,58.59,52.54,24.200000000000003
9,5,16,1,288,288,69.62,55.95,23.1
9,5,17,1,104,104,80.94,65.78,22.4
9,6,5,1,4,4,89.9,89.5,17.900000000000002
9,6,6,1,126,126,78.99,84.31,19.6
9,6,7,1,296,313,67.71000000000001,79.41,21.9
9,6,8,1,335,507,56.83,77.52,23.8
9,6,9,1,424,681,46.94,72.73,25.0
9,6,10,1,490,805,39.02,63.72,25.700000000000003
9,6,11,1,596,862,34.61,58.03,25.8
9,6,12,1,537,852,35.11,57.1,25.700000000000003
9,6,13,1,508,785,40.34,58.09,25.4
9,6,14,1,572,664,48.76,59.44,24.700000000000003
9,6,15,1,425,501,58.91,60.92,23.700000000000003
9,6,16,1,308,308,69.92,64.39,22.200000000000003
9,6,17,1,112,114,81.24,67.22,21.3
9,7,5,1,6,6,90.04,100.0,13.6
9,7,6,1,142,145,79.16,90.79,16.0
9,7,7,1,337,337,67.9,78.85000000000001,18.4
9,7,8,1,524,524,57.03,65.29,20.700000000000003
9,7,9,1,681,681,47.18,57.81,22.5
9,7,10,1,794,794,39.32,51.620000000000005,24.1
9,7,11,1,849,849,34.96,47.83,25.200000000000003
9,7,12,1,803,839,35.49,45.58,25.9
9,7,13,1,735,767,40.71,44.58,26.200000000000003
9,7,14,1,559,641,49.1,45.01,26.1
9,7,15,1,392,473,59.23,47.47,25.5
9,7,16,1,256,282,70.23,55.44,24.0
9,7,17,1,61,97,81.54,72.08,22.9
9,8,5,1,2,4,90.2,98.16,17.1
9,8,6,1,31,127,79.34,97.61,17.1
9,8,7,1,77,309,68.08,95.53,17.3
9,8,8,1,136,488,57.24,94.16,17.7
9,8,9,1,278,642,47.43,91.14,18.2
9,8,10,1,342,752,39.62,87.52,18.9
9,8,11,1,330,807,35.32,81.97,19.9
9,8,12,1,154,801,35.88,77.10000000000001,20.9
9,8,13,1,128,738,41.08,73.01,21.700000000000003
9,8,14,1,269,620,49.44,70.89,22.0
9,8,15,1,169,460,59.56,71.54,21.700000000000003
9,8,16,1,40,274,70.54,75.04,20.9
9,8,17,1,32,92,81.85000000000001,81.02,20.3
9,9,5,1,2,3,90.96,91.42,15.5
9,9,6,1,41,116,79.52,83.79,17.2
9,9,7,1,228,297,68.27,74.22,19.8
9,9,8,1,479,479,57.45,64.23,22.8
9,9,9,1,471,634,47.67,59.25,25.3
9,9,10,1,605,744,39.93,59.22,27.1
9,9,11,1,618,799,35.68,59.74,28.5
9,9,12,1,616,792,36.26,60.38,29.3
9,9,13,1,618,726,41.46,60.63,29.8
9,9,14,1,561,609,49.79,62.2,29.700000000000003
9,9,15,1,434,448,59.88,65.63,29.1
9,9,16,1,263,263,70.86,74.34,27.5
9,9,17,1,84,85,82.16,80.99,26.3
9,10,5,1,2,3,91.14,96.4,21.6
9,10,6,1,107,115,79.69,90.34,22.6
9,10,7,1,258,294,68.45,81.52,24.5
9,10,8,1,418,469,57.66,72.82000000000001,27.1
9,10,9,1,556,611,47.93,66.93,28.700000000000003
9,10,10,1,684,712,40.23,64.55,29.1
9,10,11,1,671,775,36.05,60.74,30.0
9,10,12,1,620,781,36.65,54.94,31.0
9,10,13,1,501,716,41.83,51.16,31.3
9,10,14,1,524,596,50.14,51.3,31.0
9,10,15,1,401,435,60.21,56.05,30.1
9,10,16,1,244,254,71.17,65.94,28.3
9,10,17,1,79,79,82.46000000000001,73.06,27.200000000000003
9,11,5,1,1,2,91.33,98.81,22.6
9,11,6,1,91,116,79.87,93.41,23.700000000000003
9,11,7,1,261,297,68.64,87.55,25.1
9,11,8,1,365,476,57.870000000000005,80.39,26.700000000000003
9,11,9,1,501,626,48.18,71.32000000000001,28.3
9,11,10,1,654,731,40.54,63.620000000000005,29.8
9,11,11,1,652,782,36.41,59.17,30.8
9,11,12,1,600,774,37.04,56.82,31.4
9,11,13,1,563,708,42.21,56.59,31.4
9,11,14,1,473,590,50.49,58.23,30.9
9,11,15,1,185,432,60.54,62.95,29.9
9,11,16,1,251,251,71.49,71.19,28.4
9,11,17,1,76,76,82.77,77.4,27.4
9,12,5,1,2,2,91.51,96.4,22.4
9,12,6,1,90,117,80.05,91.51,23.6
9,12,7,1,167,302,68.83,85.28,25.3
9,12,8,1,484,484,58.09,78.21000000000001,27.200000000000003
9,12,9,1,636,636,48.43,68.84,29.0
9,12,10,1,737,743,40.85,60.26,30.4
9,12,11,1,795,795,36.78,55.63,31.3
9,12,12,1,786,786,37.43,53.72,31.700000000000003
9,12,13,1,671,720,42.59,53.67,31.700000000000003
9,12,14,1,600,600,50.84,56.120000000000005,31.200000000000003
9,12,15,1,430,439,60.870000000000005,62.0,30.200000000000003
9,12,16,1,249,254,71.81,71.58,28.6
9,12,17,1,76,76,83.08,78.11,27.700000000000003
9,13,5,1,2,2,91.69,99.37,21.700000000000003
9,13,6,1,42,118,80.23,95.91,21.9
9,13,7,1,80,310,69.02,85.78,22.700000000000003
9,13,8,1,218,503,58.3,69.02,24.5
9,13,9,1,487,668,48.69,54.07,26.1
9,13,10,1,650,783,41.17,47.78,27.0
9,13,11,1,671,836,37.15,45.06,27.3
9,13,12,1,631,823,37.82,44.18,27.1
9,13,13,1,499,752,42.97,45.02,26.4
9,13,14,1,477,629,51.2,47.39,25.3
9,13,15,1,212,461,61.2,50.51,24.1
9,13,16,1,150,268,72.13,55.38,22.6
9,13,17,1,57,79,83.39,59.8,21.8
9,14,5,1,2,2,91.87,93.81,13.7
9,14,6,1,126,126,80.41,86.2,16.0
9,14,7,1,318,318,69.21000000000001,76.55,18.6
9,14,8,1,502,502,58.52,65.82000000000001,22.1
9,14,9,1,654,654,48.95,49.64,25.1
9,14,10,1,759,759,41.48,45.28,26.8
9,14,11,1,808,808,37.52,43.36,28.0
9,14,12,1,798,798,38.22,42.52,28.700000000000003
9,14,13,1,729,729,43.35,42.29,29.0
9,14,14,1,607,607,51.55,42.97,28.8
9,14,15,1,444,444,61.54,46.33,27.9
9,14,16,1,254,254,72.45,55.68,25.9
9,14,17,1,66,72,83.7,65.3,24.5
9,15,5,1,1,1,92.06,84.46000000000001,17.8
9,15,6,1,13,105,80.59,80.66,18.9
9,15,7,1,14,276,69.4,74.24,20.8
9,15,8,1,28,451,58.73,71.13,22.5
9,15,9,1,63,608,49.21,67.68,24.700000000000003
9,15,10,1,286,723,41.8,64.94,26.9
9,15,11,1,330,775,37.89,64.34,27.9
9,15,12,1,610,761,38.61,63.84,28.1
9,15,13,1,576,690,43.73,63.25,28.3
9,15,14,1,505,573,51.91,63.43,28.5
9,15,15,1,413,416,61.870000000000005,67.13,28.1
9,15,16,1,227,232,72.77,76.54,26.8
9,15,17,1,60,60,84.02,84.37,25.8
9,16,5,1,0,0,92.24,99.32,19.8
9,16,6,1,115,115,80.77,97.46,20.9
9,16,7,1,305,305,69.60000000000001,93.42,22.5
9,16,8,1,490,490,58.95,87.13,24.3
9,16,9,1,622,646,49.47,76.01,26.0
9,16,10,1,755,755,42.12,66.13,27.200000000000003
9,16,11,1,806,806,38.26,59.45,28.0
9,16,12,1,796,796,39.01,55.21,28.4
9,16,13,1,725,725,44.11,53.59,28.3
9,16,14,1,601,601,52.27,53.73,27.9
9,16,15,1,434,434,62.21,56.15,27.0
9,16,16,1,215,243,73.09,64.61,25.200000000000003
9,16,17,1,57,63,84.33,76.85000000000001,23.9
9,17,5,1,0,0,92.42,99.25,17.0
9,17,6,1,52,110,80.95,93.28,18.2
9,17,7,1,110,296,69.79,85.58,20.1
9,17,8,1,219,478,59.18,78.60000000000001,22.6
9,17,9,1,442,628,49.73,73.23,24.700000000000003
9,17,10,1,700,736,42.44,66.3,26.200000000000003
9,17,11,1,726,788,38.64,60.95,27.3
9,17,12,1,745,778,39.4,56.54,28.1
9,17,13,1,710,710,44.5,53.86,28.4
9,17,14,1,476,587,52.63,53.07,28.200000000000003
9,17,15,1,326,423,62.55,55.04,27.3
9,17,16,1,200,234,73.41,64.92,25.200000000000003
9,17,17,1,47,57,84.64,75.16,23.700000000000003
9,18,5,1,0,0,92.61,100.0,16.1
9,18,6,1,107,112,81.13,93.44,17.6
9,18,7,1,268,305,69.99,83.73,19.9
9,18,8,1,495,495,59.4,72.62,23.1
9,18,9,1,650,650,50.0,58.03,26.0
9,18,10,1,754,757,42.76,50.120000000000005,27.6
9,18,11,1,796,806,39.01,46.58,28.6
9,18,12,1,765,794,39.8,44.66,29.1
9,18,13,1,720,722,44.88,43.91,29.3
9,18,14,1,596,596,52.99,44.36,29.0
9,18,15,1,428,428,62.89,47.12,28.200000000000003
9,18,16,1,236,236,73.74,57.23,25.9
9,18,17,1,55,57,84.95,70.58,24.200000000000003
9,19,5,1,0,0,92.79,87.16,15.9
9,19,6,1,106,106,81.32000000000001,83.54,17.7
9,19,7,1,291,293,70.19,76.71000000000001,19.9
9,19,8,1,473,473,59.620000000000005,70.63,23.1
9,19,9,1,620,620,50.27,56.93,26.4
9,19,10,1,720,720,43.08,47.51,28.200000000000003
9,19,11,1,649,763,39.39,45.7,29.1
9,19,12,1,744,744,40.2,46.02,29.5
9,19,13,1,518,669,45.27,47.97,29.3
9,19,14,1,514,546,53.35,52.68,28.5
9,19,15,1,376,386,63.23,60.39,27.200000000000003
9,19,16,1,105,204,74.06,70.24,25.3
9,19,17,1,21,43,85.26,79.77,24.200000000000003
9,20,5,1,0,0,92.98,93.08,19.700000000000003
9,20,6,1,16,89,81.5,88.56,20.6
9,20,7,1,246,262,70.39,80.5,22.4
9,20,8,1,423,437,59.85,69.51,25.8
9,20,9,1,583,583,50.54,53.5,29.0
9,20,10,1,685,685,43.41,48.79,30.4
9,20,11,1,736,736,39.76,48.49,30.9
9,20,12,1,717,730,40.6,49.02,30.9
9,20,13,1,662,662,45.65,49.61,30.8
9,20,14,1,533,543,53.71,49.870000000000005,30.8
9,20,15,1,384,384,63.57,52.74,30.200000000000003
9,20,16,1,203,203,74.39,61.73,28.200000000000003
9,20,17,1,42,42,85.58,73.43,26.700000000000003
9,21,5,1,0,0,93.16,99.28,21.4
9,21,6,1,24,94,81.69,94.47,22.0
9,21,7,1,30,271,70.59,88.98,23.0
9,21,8,1,83,441,60.08,83.72,23.4
9,21,9,1,130,581,50.81,82.3,23.200000000000003
9,21,10,1,193,682,43.73,81.88,23.200000000000003
9,21,11,1,157,728,40.14,79.72,23.4
9,21,12,1,380,713,40.99,77.46000000000001,23.700000000000003
9,21,13,1,132,646,46.04,75.35000000000001,24.4
9,21,14,1,364,527,54.08,76.21000000000001,25.0
9,21,15,1,131,371,63.91,78.60000000000001,25.0
9,21,16,1,34,194,74.71000000000001,77.93,24.5
9,21,17,1,8,37,85.89,76.76,24.1
9,22,5,1,0,0,93.35,84.91,20.9
9,22,6,1,24,92,81.87,81.26,21.6
9,22,7,1,180,270,70.79,76.29,22.9
9,22,8,1,224,447,60.31,69.42,24.6
9,22,9,1,161,595,51.08,62.78,26.1
9,22,10,1,154,697,44.06,60.33,26.700000000000003
9,22,11,1,143,740,40.52,62.16,26.5
9,22,12,1,130,723,41.39,67.12,26.1
9,22,13,1,70,652,46.43,74.15,25.6
9,22,14,1,82,533,54.44,80.23,25.1
9,22,15,1,52,374,64.25,85.2,24.5
9,22,16,1,55,195,75.04,90.96,23.700000000000003
9,22,17,1,16,37,86.2,94.62,23.1
9,23,5,1,0,0,93.54,100.0,14.4
9,23,6,1,103,103,82.06,96.48,15.2
9,23,7,1,297,297,70.99,88.79,16.5
9,23,8,1,488,488,60.54,70.47,18.4
9,23,9,1,645,645,51.36,54.25,20.4
9,23,10,1,751,751,44.39,47.26,21.8
9,23,11,1,798,798,40.9,44.83,22.8
9,23,12,1,786,786,41.79,44.41,23.3
9,23,13,1,710,710,46.81,44.65,23.5
9,23,14,1,582,582,54.8,46.29,23.200000000000003
9,23,15,1,411,411,64.59,48.82,22.5
9,23,16,1,216,216,75.36,57.19,20.700000000000003
9,23,17,1,39,39,86.5,73.27,19.4
9,24,5,1,0,0,93.72,82.19,14.9
9,24,6,1,92,92,82.25,75.83,16.1
9,24,7,1,270,276,71.2,68.23,17.900000000000002
9,24,8,1,446,460,60.77,61.72,20.3
9,24,9,1,525,615,51.63,54.44,22.3
9,24,10,1,620,725,44.72,50.45,23.8
9,24,11,1,679,775,41.28,48.07,25.0
9,24,12,1,617,764,42.19,46.57,25.9
9,24,13,1,489,692,47.2,45.89,26.200000000000003
9,24,14,1,370,566,55.16,46.48,25.9
9,24,15,1,329,398,64.93,51.81,24.6
9,24,16,1,202,206,75.69,61.49,22.6
9,24,17,1,34,34,86.81,67.45,21.4
9,25,5,1,0,0,93.91,83.72,17.2
9,25,6,1,22,81,82.44,84.03,17.6
9,25,7,1,75,253,71.4,81.55,18.7
9,25,8,1,195,429,61.01,81.21000000000001,19.700000000000003
9,25,9,1,287,580,51.91,82.38,20.9
9,25,10,1,407,696,45.06,76.96000000000001,23.0
9,25,11,1,759,759,41.66,65.32000000000001,25.200000000000003
9,25,12,1,754,754,42.59,54.09,26.4
9,25,13,1,683,683,47.59,48.01,26.6
9,25,14,1,557,557,55.53,45.71,26.1
9,25,15,1,388,388,65.27,46.6,25.0
9,25,16,1,198,198,76.01,57.82,22.6
9,25,17,1,30,30,87.12,69.79,20.9
9,26,5,1,0,0,94.1,97.5,11.5
9,26,6,1,67,99,82.62,90.55,12.7
9,26,7,1,296,296,71.61,76.36,15.6
9,26,8,1,486,486,61.25,52.09,18.4
9,26,9,1,643,643,52.19,39.73,20.1
9,26,10,1,749,749,45.39,35.92,21.3
9,26,11,1,795,795,42.04,34.49,22.1
9,26,12,1,779,779,42.99,33.88,22.700000000000003
9,26,13,1,701,701,47.97,34.06,22.8
9,26,14,1,568,568,55.89,34.92,22.6
9,26,15,1,395,395,65.61,36.65,21.9
9,26,16,1,200,200,76.34,43.05,20.5
9,26,17,1,28,28,87.42,50.18,19.6
9,27,5,1,0,0,94.29,65.08,14.1
9,27,6,1,26,79,82.81,60.78,15.7
9,27,7,1,123,251,71.82000000000001,59.55,17.8
9,27,8,1,49,424,61.48,58.96,20.200000000000003
9,27,9,1,36,565,52.47,59.370000000000005,22.200000000000003
9,27,10,1,47,666,45.72,63.26,23.6
9,27,11,1,54,718,42.42,70.17,24.4
9,27,12,1,51,708,43.38,74.63,25.200000000000003
9,27,13,1,124,634,48.36,74.73,26.0
9,27,14,1,398,508,56.25,73.88,26.5
9,27,15,1,211,346,65.95,75.74,26.4
9,27,16,1,161,170,76.66,79.84,25.6
9,27,17,1,21,21,87.72,79.15,25.1
9,28,5,1,0,0,94.48,100.0,17.8
9,28,6,1,59,70,83.0,99.3,18.0
9,28,7,1,237,239,72.03,94.87,18.9
9,28,8,1,416,418,61.72,90.76,20.200000000000003
9,28,9,1,545,571,52.76,85.89,21.5
9,28,10,1,397,673,46.06,82.2,22.6
9,28,11,1,398,713,42.8,79.76,23.4
9,28,12,1,434,690,43.78,79.13,23.700000000000003
9,28,13,1,279,613,48.75,81.17,23.4
9,28,14,1,390,486,56.61,85.52,22.5
9,28,15,1,208,324,66.29,90.91,21.3
9,28,16,1,150,152,76.98,96.43,19.9
9,28,17,1,15,15,88.01,95.25,19.1
9,29,5,1,0,0,94.67,100.0,19.200000000000003
9,29,6,1,70,70,83.2,99.07,19.6
9,29,7,1,238,238,72.24,97.71,20.4
9,29,8,1,354,412,61.96,95.11,21.6
9,29,9,1,475,558,53.04,91.16,23.200000000000003
9,29,10,1,544,661,46.4,86.37,24.9
9,29,11,1,57,710,43.18,81.69,26.4
9,29,12,1,340,696,44.18,78.63,27.4
9,29,13,1,174,622,49.13,77.15,27.8
9,29,14,1,104,497,56.98,77.73,27.700000000000003
9,29,15,1,27,334,66.63,81.11,27.0
9,29,16,1,16,156,77.31,89.81,25.6
9,29,17,1,3,14,88.31,92.83,24.6
9,30,5,1,0,0,94.86,98.01,19.4
9,30,6,1,65,75,83.39,92.94,20.6
9,30,7,1,249,249,72.45,88.26,22.3
9,30,8,1,422,422,62.21,82.08,24.5
9,30,9,1,541,564,53.33,74.43,26.6
9,30,10,1,631,664,46.73,69.17,27.9
9,30,11,1,700,711,43.56,66.54,28.8
9,30,12,1,700,700,44.58,65.38,29.4
9,30,13,1,561,629,49.52,65.0,29.6
9,30,14,1,487,506,57.34,66.77,29.1
9,30,15,1,333,343,66.97,71.9,28.1
9,30,16,1,89,161,77.63,80.82000000000001,26.4
9,30,17,1,8,15,88.60000000000001,83.52,25.4
10,1,5,1,0,0,95.05,99.81,20.700000000000003
10,1,6,1,75,75,83.58,95.57,21.5
10,1,7,1,253,253,72.66,89.52,23.0
10,1,8,1,432,432,62.45,81.33,25.4
10,1,9,1,580,580,53.61,72.58,27.8
10,1,10,1,635,678,47.07,67.11,29.200000000000003
10,1,11,1,704,718,43.94,65.74,29.8
10,1,12,1,687,699,44.97,67.79,29.6
10,1,13,1,594,623,49.9,71.39,28.9
10,1,14,1,363,498,57.7,75.28,28.1
10,1,15,1,246,337,67.31,79.61,27.5
10,1,16,1,156,158,77.95,87.66,26.5
10,1,17,1,11,14,88.89,89.01,25.700000000000003
10,2,5,1,0,0,95.24,95.95,20.8
10,2,6,1,63,70,83.78,93.81,21.4
10,2,7,1,90,244,72.87,90.86,22.5
10,2,8,1,294,421,62.690000000000005,87.42,23.8
10,2,9,1,229,569,53.9,82.65,24.700000000000003
10,2,10,1,391,669,47.41,77.63,25.200000000000003
10,2,11,1,475,714,44.32,74.68,25.4
10,2,12,1,241,698,45.37,73.83,25.1
10,2,13,1,289,623,50.28,74.69,24.6
10,2,14,1,93,495,58.06,77.29,23.9
10,2,15,1,133,328,67.64,80.69,23.200000000000003
10,2,16,1,114,147,78.27,86.18,22.3
10,2,17,1,10,10,89.16,92.6,21.700000000000003
10,3,5,1,0,0,95.43,100.0,16.3
10,3,6,1,30,75,83.97,96.94,16.1
10,3,7,1,71,260,73.09,91.05,16.6
10,3,8,1,98,445,62.940000000000005,83.12,17.400000000000002
10,3,9,1,174,598,54.19,74.77,18.3
10,3,10,1,373,703,47.75,68.38,18.8
10,3,11,1,745,750,44.7,62.14,19.1
10,3,12,1,383,736,45.76,56.67,19.200000000000003
10,3,13,1,265,662,50.67,53.39,19.1
10,3,14,1,391,531,58.41,54.36,18.6
10,3,15,1,127,358,67.98,58.16,17.6
10,3,16,1,51,165,78.58,65.14,15.8
10,3,17,1,3,11,89.42,71.3,14.6
10,4,5,1,0,0,95.62,98.05,6.4
10,4,6,1,59,75,84.15,91.99,7.300000000000001
10,4,7,1,262,262,73.3,82.72,9.5
10,4,8,1,447,447,63.18,74.13,12.2
10,4,9,1,599,599,54.48,68.38,14.4
10,4,10,1,702,702,48.09,63.74,16.0
10,4,11,1,716,749,45.08,59.94,17.2
10,4,12,1,602,732,46.16,57.51,17.900000000000002
10,4,13,1,434,654,51.05,56.64,18.1
10,4,14,1,415,521,58.77,57.13,17.8
10,4,15,1,348,348,68.31,59.5,16.900000000000002
10,4,16,1,126,157,78.9,65.36,15.3
10,4,17,1,10,10,89.68,72.09,14.2
10,5,5,1,0,0,95.81,92.77,9.1
10,5,6,1,51,66,84.35000000000001,89.25,9.7
10,5,7,1,204,244,73.52,80.60000000000001,11.3
10,5,8,1,295,426,63.43,70.37,13.7
10,5,9,1,443,574,54.77,62.77,16.2
10,5,10,1,540,672,48.43,57.06,18.3
10,5,11,1,562,711,45.46,52.84,19.9
10,5,12,1,448,686,46.55,51.68,20.5
10,5,13,1,200,604,51.43,54.69,19.8
10,5,14,1,65,475,59.13,62.02,18.8
10,5,15,1,28,309,68.64,68.33,18.0
10,5,16,1,12,129,79.22,71.89,17.3
10,5,17,1,1,5,89.96000000000001,74.88,17.0
10,6,5,1,0,0,96.0,99.05,8.200000000000001
10,6,6,1,68,69,84.55,90.95,9.4
10,6,7,1,254,254,73.74,82.84,11.7
10,6,8,1,439,439,63.68,73.83,14.4
10,6,9,1,587,589,55.06,56.39,16.7
10,6,10,1,644,690,48.77,49.1,18.2
10,6,11,1,627,733,45.84,46.6,19.1
10,6,12,1,715,715,46.94,45.29,19.6
10,6,13,1,568,637,51.8,44.72,19.8
10,6,14,1,377,505,59.48,45.43,19.5
10,6,15,1,178,334,68.97,48.29,18.5
10,6,16,1,105,144,79.53,64.61,16.6
10,6,17,1,4,6,90.2,71.68,15.3
10,7,5,1,0,0,96.19,99.5,6.6000000000000005
10,7,6,1,67,67,84.74,89.08,8.3
10,7,7,1,252,252,73.95,77.92,11.0
10,7,8,1,438,438,63.93,68.01,14.2
10,7,9,1,590,590,55.35,55.96,17.8
10,7,10,1,694,694,49.1,40.61,19.9
10,7,11,1,739,739,46.21,38.41,20.700000000000003
10,7,12,1,720,720,47.33,38.03,21.0
10,7,13,1,641,641,52.18,38.47,20.9
10,7,14,1,509,509,59.83,40.07,20.4
10,7,15,1,335,335,69.3,45.05,19.0
10,7,16,1,144,144,79.84,68.12,16.2
10,7,17,1,5,5,91.09,76.09,14.3
10,8,5,1,0,0,96.39,74.27,8.9
10,8,6,1,63,63,84.94,69.85000000000001,10.2
10,8,7,1,247,247,74.17,69.88,12.8
10,8,8,1,432,432,64.18,55.7,15.6
10,8,9,1,585,585,55.64,49.52,18.6
10,8,10,1,689,689,49.44,38.01,20.6
10,8,11,1,732,732,46.59,37.39,21.200000000000003
10,8,12,1,715,715,47.72,37.46,21.6
10,8,13,1,636,636,52.55,38.07,21.700000000000003
10,8,14,1,502,502,60.18,39.73,21.3
10,8,15,1,329,329,69.63,44.29,20.200000000000003
10,8,16,1,139,139,80.15,66.9,17.5
10,8,17,1,3,3,91.4,69.8,15.6
10,9,5,1,0,0,96.58,90.65,7.1000000000000005
10,9,6,1,60,60,85.13,82.62,8.700000000000001
10,9,7,1,242,242,74.39,71.03,11.5
10,9,8,1,428,428,64.43,61.85,14.7
10,9,9,1,580,580,55.94,51.77,18.3
10,9,10,1,684,684,49.78,41.64,20.5
10,9,11,1,729,729,46.97,38.46,21.6
10,9,12,1,681,710,48.1,37.47,22.200000000000003
10,9,13,1,616,630,52.93,37.69,22.3
10,9,14,1,364,496,60.53,41.35,21.4
10,9,15,1,249,323,69.96000000000001,56.620000000000005,19.700000000000003
10,9,16,1,109,134,80.45,75.9,17.400000000000002
10,9,17,1,2,2,91.7,74.0,16.1
10,10,5,1,0,0,96.77,100.0,11.8
10,10,6,1,22,53,85.33,96.13,13.0
10,10,7,1,64,224,74.61,86.2,15.2
10,10,8,1,98,398,64.69,78.14,17.7
10,10,9,1,268,540,56.23,76.17,19.1
10,10,10,1,157,633,50.120000000000005,77.58,19.3
10,10,11,1,98,667,47.34,81.31,19.200000000000003
10,10,12,1,83,642,48.49,82.97,19.200000000000003
10,10,13,1,130,563,53.3,83.78,19.3
10,10,14,1,144,437,60.88,83.77,19.6
10,10,15,1,78,277,70.28,83.62,20.1
10,10,16,1,24,106,80.76,86.7,20.0
10,10,17,1,2,2,91.99,90.39,19.6
10,11,5,1,0,0,96.97,100.0,12.6
10,11,6,1,14,46,85.53,99.12,10.2
10,11,7,1,46,211,74.84,85.85000000000001,9.0
10,11,8,1,42,389,64.94,75.92,9.3
10,11,9,1,79,537,56.52,68.1,10.1
10,11,10,1,49,638,50.46,60.68,10.7
10,11,11,1,82,681,47.71,59.95,10.3
10,11,12,1,117,666,48.870000000000005,65.82000000000001,8.5
10,11,13,1,111,595,53.67,66.4,7.6
10,11,14,1,82,474,61.22,60.370000000000005,7.9
10,11,15,1,133,312,70.60000000000001,55.36,8.0
10,11,16,1,128,128,81.06,54.46,7.0
10,11,17,1,0,0,92.29,56.65,6.2
10,12,5,1,0,0,97.16,85.77,-0.4
10,12,6,1,58,58,85.72,78.73,0.6000000000000001
10,12,7,1,245,245,75.06,65.49,3.3000000000000003
10,12,8,1,435,435,65.19,50.3,6.6000000000000005
10,12,9,1,585,585,56.82,38.59,9.1
10,12,10,1,690,690,50.8,33.9,10.9
10,12,11,1,728,728,48.08,32.32,12.3
10,12,12,1,706,706,49.25,32.02,13.3
10,12,13,1,621,621,54.03,32.54,13.9
10,12,14,1,487,487,61.57,33.94,14.0
10,12,15,1,313,313,70.92,36.86,13.3
10,12,16,1,122,122,81.36,43.17,11.7
10,12,17,1,0,0,92.58,47.97,10.7
10,13,5,1,0,0,97.35,95.41,3.0
10,13,6,1,42,52,85.92,91.06,3.8
10,13,7,1,236,236,75.28,81.61,5.9
10,13,8,1,425,425,65.45,69.96000000000001,8.700000000000001
10,13,9,1,576,576,57.11,53.35,11.3
10,13,10,1,679,679,51.14,42.16,13.1
10,13,11,1,719,719,48.45,38.13,14.2
10,13,12,1,698,698,49.63,36.45,14.9
10,13,13,1,616,616,54.4,36.13,15.2
10,13,14,1,479,479,61.91,37.55,14.8
10,13,15,1,201,303,71.24,40.88,13.7
10,13,16,1,87,114,81.65,51.03,11.1
10,13,17,1,0,0,92.87,63.59,9.2
10,14,5,1,0,0,97.55,90.57,1.6
10,14,6,1,49,49,86.11,82.49,3.0
10,14,7,1,227,227,75.5,72.25,5.800000000000001
10,14,8,1,411,411,65.7,56.05,8.4
10,14,9,1,560,560,57.41,49.18,10.3
10,14,10,1,662,662,51.47,46.27,11.8
10,14,11,1,705,705,48.82,44.52,13.0
