month,day,hour,seasons,ghi,clearsky_ghi,solar_zenith_angle,relative_humidity,temperature
2,17,11,2,139,652,53.23,79.81,-1.1
2,17,12,2,118,665,52.47,80.23,-0.7000000000000001
2,17,12,2,107,662,52.61,79.65,-0.6000000000000001
2,17,13,2,106,645,53.67,79.46000000000001,-0.4
2,17,13,2,103,610,55.57,79.46000000000001,-0.4
2,17,14,2,96,560,58.24,79.14,-0.3
2,17,14,2,77,495,61.58,79.14,-0.3
2,17,15,2,62,418,65.46000000000001,80.03,-0.4
2,17,15,2,49,333,69.8,82.4,-0.8
2,17,16,2,33,241,74.51,85.15,-1.1
2,17,16,2,20,147,79.49,89.73,-1.8
2,17,17,2,10,62,84.66,92.64,-2.6
2,17,17,2,3,8,89.71000000000001,92.64,-2.6
2,18,5,2,0,0,110.78,92.18,-7.0
2,18,5,2,0,0,105.08,93.71,-7.2
2,18,6,2,0,0,99.39,91.97,-7.300000000000001
2,18,6,2,0,0,93.77,89.87,-7.0
2,18,7,2,16,22,87.94,89.65,-6.800000000000001
2,18,7,2,67,94,82.75,84.42,-6.0
2,18,8,2,139,187,77.61,84.79,-5.300000000000001
2,18,8,2,266,283,72.69,79.3,-4.4
2,18,9,2,327,377,68.08,80.67,-3.6
2,18,9,2,380,462,63.86,77.14,-3.0
2,18,10,2,469,537,60.120000000000005,76.45,-2.4000000000000004
2,18,10,2,410,598,56.98,74.78,-2.1
2,18,11,2,363,646,54.53,72.94,-1.8
2,18,11,2,368,677,52.88,71.87,-1.6
2,18,12,2,418,691,52.11,70.01,-1.4
2,18,12,2,427,689,52.27,69.5,-1.3
2,18,13,2,503,670,53.33,68.89,-1.2000000000000002
2,18,13,2,533,635,55.24,68.89,-1.2000000000000002
2,18,14,2,479,584,57.93,69.28,-1.3
2,18,14,2,404,519,61.28,69.79,-1.4
2,18,15,2,275,442,65.18,70.43,-1.5
2,18,15,2,212,355,69.54,72.0,-1.8
2,18,16,2,204,261,74.26,73.55,-2.2
2,18,16,2,150,166,79.25,78.7,-3.1
2,18,17,2,52,75,84.44,84.93,-3.9
2,18,17,2,7,11,89.51,84.93,-3.9
2,19,5,2,0,0,110.54,94.38,-9.4
2,19,5,2,0,0,104.84,95.12,-9.5
2,19,6,2,0,0,99.15,95.38,-9.6
2,19,6,2,0,0,93.53,90.28,-8.9
2,19,7,2,18,28,87.7,90.66,-8.3
2,19,7,2,69,108,82.49,83.25,-7.2
2,19,8,2,142,202,77.34,86.93,-6.1000000000000005
2,19,8,2,206,298,72.41,76.42,-4.4
2,19,9,2,291,390,67.78,74.14,-2.8000000000000003
2,19,9,2,382,474,63.55,68.79,-1.8
2,19,10,2,482,544,59.8,68.18,-0.8
2,19,10,2,567,603,56.64,65.27,-0.2
2,19,11,2,590,649,54.18,65.53,0.4
2,19,11,2,594,679,52.53,64.07000000000001,0.7000000000000001
2,19,12,2,588,691,51.76,64.83,1.1
2,19,12,2,607,686,51.91,64.3,1.2000000000000002
2,19,13,2,590,667,52.98,65.11,1.3
2,19,13,2,500,631,54.92,65.58,1.2000000000000002
2,19,14,2,343,578,57.620000000000005,66.44,1.0
2,19,14,2,249,513,60.98,67.89,0.7000000000000001
2,19,15,2,209,437,64.9,70.41,0.4
2,19,15,2,128,351,69.28,73.0,-0.1
2,19,16,2,88,258,74.01,76.68,-0.6000000000000001
2,19,16,2,56,163,79.02,79.61,-1.1
2,19,17,2,28,74,84.22,81.33,-1.5
2,19,17,2,6,11,89.33,81.33,-1.5
2,20,5,2,0,0,110.29,94.48,-2.9000000000000004
2,20,5,2,0,0,104.59,94.38,-2.9000000000000004
2,20,6,2,0,0,98.9,94.88,-2.9000000000000004
2,20,6,2,0,0,93.27,92.11,-2.5
2,20,7,2,27,27,87.47,93.34,-2.1
2,20,7,2,84,102,82.23,86.64,-1.1
2,20,8,2,178,193,77.07000000000001,90.92,-0.2
2,20,8,2,211,285,72.12,85.11,0.7000000000000001
2,20,9,2,259,374,67.49,88.54,1.5
2,20,9,2,263,455,63.24,87.2,1.7000000000000002
2,20,10,2,380,526,59.47,90.8,2.0
2,20,10,2,466,585,56.3,90.71,2.0
2,20,11,2,353,630,53.83,94.3,2.0
2,20,11,2,393,660,52.17,94.3,2.0
2,20,12,2,448,673,51.4,95.96,2.0
2,20,12,2,430,673,51.56,95.28,2.1
2,20,13,2,377,656,52.64,95.13,2.1
2,20,13,2,405,624,54.58,94.46,2.2
2,20,14,2,391,578,57.3,92.71,2.3000000000000003
2,20,14,2,262,516,60.69,92.15,2.4000000000000004
2,20,15,2,187,442,64.63,89.31,2.6
2,20,15,2,140,357,69.01,91.24,2.3000000000000003
2,20,16,2,169,265,73.76,89.17,2.1
2,20,16,2,96,169,78.79,92.41,1.6
2,20,17,2,37,78,84.0,90.06,1.2000000000000002
2,20,17,2,6,12,89.16,90.06,1.2000000000000002
2,21,5,2,0,0,110.04,92.71,-2.6
2,21,5,2,0,0,104.34,94.8,-2.9000000000000004
2,21,6,2,0,0,98.65,94.28,-3.2
2,21,6,2,0,0,93.02,92.29,-2.9000000000000004
2,21,7,2,25,36,87.22,91.58,-2.5
2,21,7,2,88,117,81.96000000000001,87.61,-1.9
2,21,8,2,179,212,76.79,82.54,-1.3
2,21,8,2,244,305,71.83,79.0,-0.7000000000000001
2,21,9,2,366,391,67.18,72.39,-0.1
2,21,9,2,433,474,62.92,69.39,0.5
2,21,10,2,421,548,59.14,66.01,1.1
2,21,10,2,414,606,55.96,63.68,1.6
2,21,11,2,503,649,53.48,62.85,2.0
2,21,11,2,543,678,51.81,61.9,2.2
2,21,12,2,412,692,51.04,61.51,2.3000000000000003
2,21,12,2,437,690,51.2,61.51,2.3000000000000003
2,21,13,2,336,671,52.29,60.81,2.3000000000000003
2,21,13,2,301,637,54.25,61.25,2.2
2,21,14,2,304,588,56.99,61.33,2.2
2,21,14,2,180,522,60.39,61.76,2.1
2,21,15,2,160,448,64.34,63.18,1.9
2,21,15,2,123,363,68.75,66.9,1.1
2,21,16,2,76,271,73.51,79.39,0.2
2,21,16,2,43,176,78.55,84.14,-0.6000000000000001
2,21,17,2,22,85,83.77,84.24,-1.4
2,21,17,2,6,16,88.95,84.24,-1.4
2,22,5,2,0,0,109.79,95.45,-5.5
2,22,5,2,0,0,104.09,96.28,-5.6000000000000005
2,22,6,2,0,0,98.4,95.64,-5.7
2,22,6,2,0,0,92.76,90.7,-5.0
2,22,7,2,25,37,86.96000000000001,90.37,-4.3
2,22,7,2,75,118,81.69,82.62,-3.1
2,22,8,2,151,212,76.5,80.55,-1.8
2,22,8,2,278,306,71.54,73.78,-0.6000000000000001
2,22,9,2,396,396,66.88,72.26,0.7000000000000001
2,22,9,2,478,478,62.6,67.25,1.7000000000000002
2,22,10,2,507,547,58.81,66.63,2.7
2,22,10,2,542,604,55.61,64.26,3.2
2,22,11,2,618,648,53.120000000000005,64.82000000000001,3.8
2,22,11,2,517,673,51.45,62.97,4.2
2,22,12,2,647,681,50.67,62.67,4.7
2,22,12,2,651,678,50.84,61.8,4.9
2,22,13,2,660,660,51.94,62.39,5.1000000000000005
2,22,13,2,626,626,53.92,62.33,5.1000000000000005
2,22,14,2,578,578,56.67,64.33,5.0
2,22,14,2,516,516,60.09,65.23,4.800000000000001
2,22,15,2,443,443,64.06,68.05,4.5
2,22,15,2,335,359,68.49,71.98,3.7
2,22,16,2,212,268,73.26,79.14,2.9000000000000004
2,22,16,2,122,175,78.31,86.8,1.6
2,22,17,2,56,85,83.55,89.02,0.3
2,22,17,2,11,17,88.76,89.02,0.3
2,23,5,2,0,0,109.53,95.32,0.8
2,23,5,2,0,0,103.83,94.63,0.9
2,23,6,2,0,0,98.14,96.35,1.0
2,23,6,2,0,0,92.49,94.98,1.2000000000000002
2,23,7,2,12,33,86.72,96.58,1.5
2,23,7,2,29,107,81.42,93.09,2.0
2,23,8,2,13,195,76.22,95.65,2.5
2,23,8,2,31,285,71.24,90.94,3.2
2,23,9,2,44,370,66.57000000000001,95.28,3.8
2,23,9,2,28,449,62.28,91.36,4.4
2,23,10,2,40,516,58.47,96.04,5.0
2,23,10,2,54,573,55.26,93.96,5.300000000000001
2,23,11,2,47,615,52.76,97.5,5.6000000000000005
2,23,11,2,46,643,51.08,96.07,5.800000000000001
2,23,12,2,76,654,50.31,98.1,6.0
2,23,12,2,138,653,50.48,96.56,6.2
2,23,13,2,42,635,51.59,98.97,6.300000000000001
2,23,13,2,51,599,53.58,97.62,6.5
2,23,14,2,40,549,56.35,99.42,6.6000000000000005
2,23,14,2,41,487,59.79,99.32,6.6000000000000005
2,23,15,2,66,414,63.78,100.0,6.6000000000000005
2,23,15,2,32,335,68.22,100.0,6.300000000000001
2,23,16,2,31,250,73.02,100.0,6.1000000000000005
2,23,16,2,74,163,78.08,100.0,5.800000000000001
2,23,17,2,57,80,83.34,100.0,5.5
2,23,17,2,6,16,88.58,100.0,5.5
2,24,5,2,0,0,109.27,86.67,-0.9
2,24,5,2,0,0,103.57,89.99,-1.4
2,24,6,2,0,0,97.87,85.23,-1.9
2,24,6,2,0,0,92.23,87.23,-2.2
2,24,7,2,5,37,86.45,82.0,-2.6
2,24,7,2,8,117,81.14,83.93,-2.9000000000000004
2,24,8,2,24,212,75.93,77.94,-3.2
2,24,8,2,76,310,70.94,77.44,-3.1
2,24,9,2,182,405,66.25,72.34,-3.0
2,24,9,2,465,492,61.95,70.81,-2.7
2,24,10,2,512,569,58.13,66.59,-2.4000000000000004
2,24,10,2,623,630,54.91,66.1,-2.3000000000000003
2,24,11,2,683,683,52.4,63.15,-2.2
2,24,11,2,711,711,50.71,62.75,-2.1
2,24,12,2,722,722,49.94,60.79,-2.0
2,24,12,2,719,719,50.120000000000005,60.35,-1.9
2,24,13,2,688,700,51.24,58.53,-1.7000000000000002
2,24,13,2,610,666,53.25,59.4,-1.9
2,24,14,2,565,617,56.03,58.99,-2.1
2,24,14,2,472,553,59.49,61.67,-2.7
2,24,15,2,380,476,63.5,62.03,-3.2
2,24,15,2,378,389,67.96000000000001,65.91,-4.0
2,24,16,2,294,294,72.77,66.5,-4.800000000000001
2,24,16,2,195,195,77.84,69.66,-5.4
2,24,17,2,100,100,83.10000000000001,69.21000000000001,-6.1000000000000005
2,24,17,2,21,21,88.36,69.21000000000001,-6.1000000000000005
2,25,5,2,0,0,109.0,60.82,-11.3
2,25,5,2,0,0,103.3,61.86,-11.5
2,25,6,2,0,0,97.61,61.36,-11.7
2,25,6,2,2,2,91.96,60.39,-11.5
2,25,7,2,37,51,86.18,59.41,-11.3
2,25,7,2,134,137,80.85000000000001,56.7,-10.7
2,25,8,2,199,235,75.64,56.21,-10.2
2,25,8,2,332,332,70.64,52.77,-9.4
2,25,9,2,423,423,65.93,53.95,-8.6
2,25,9,2,505,505,61.620000000000005,49.92,-7.6
2,25,10,2,576,576,57.79,52.15,-6.7
2,25,10,2,634,634,54.55,48.69,-5.800000000000001
2,25,11,2,662,675,52.03,50.65,-4.9
2,25,11,2,694,701,50.34,47.69,-4.1000000000000005
2,25,12,2,713,713,49.57,47.51,-3.2
2,25,12,2,604,708,49.75,45.78,-2.7
2,25,13,2,558,688,50.89,47.03,-2.2
2,25,13,2,515,652,52.91,46.34,-2.0
2,25,14,2,385,601,55.72,46.31,-1.7000000000000002
2,25,14,2,364,538,59.19,45.97,-1.6
2,25,15,2,291,462,63.22,46.36,-1.6
2,25,15,2,230,376,67.69,47.09,-1.8
2,25,16,2,136,283,72.52,50.57,-2.0
2,25,16,2,92,187,77.61,52.870000000000005,-2.6
2,25,17,2,36,95,82.88,72.29,-3.2
2,25,17,2,6,21,88.17,72.29,-3.2
2,26,5,2,0,0,108.73,75.98,-7.300000000000001
2,26,5,2,0,0,103.03,76.57000000000001,-7.4
2,26,6,2,0,0,97.34,76.81,-7.5
2,26,6,2,2,2,91.68,75.06,-7.2
2,26,7,2,20,47,85.91,74.21000000000001,-7.0
2,26,7,2,52,127,80.57000000000001,69.27,-6.1000000000000005
2,26,8,2,99,221,75.34,68.47,-5.300000000000001
2,26,8,2,117,317,70.33,63.43,-4.3
2,26,9,2,188,407,65.62,64.0,-3.2
2,26,9,2,282,489,61.29,59.870000000000005,-2.3000000000000003
2,26,10,2,408,560,57.44,62.4,-1.4
2,26,10,2,604,617,54.19,58.85,-0.6000000000000001
2,26,11,2,433,660,51.66,61.27,0.3
2,26,11,2,387,686,49.97,59.1,0.8
2,26,12,2,410,694,49.19,61.96,1.3
2,26,12,2,509,688,49.38,60.64,1.6
2,26,13,2,495,665,50.53,62.83,1.9
2,26,13,2,420,629,52.57,62.38,2.0
2,26,14,2,345,580,55.4,64.32000000000001,2.0
2,26,14,2,305,519,58.89,65.25,1.8
2,26,15,2,378,447,62.940000000000005,67.07000000000001,1.6
2,26,15,2,361,365,67.43,70.02,1.0
2,26,16,2,195,276,72.27,73.79,0.5
2,26,16,2,116,183,77.38,79.92,-0.6000000000000001
2,26,17,2,71,95,82.66,84.73,-1.7000000000000002
2,26,17,2,18,23,87.97,84.73,-1.7000000000000002
2,27,5,2,0,0,108.46,93.09,-3.1
2,27,5,2,0,0,102.76,93.19,-3.1
2,27,6,2,0,0,97.06,90.97,-3.1
2,27,6,2,1,2,91.41,90.29,-3.0
2,27,7,2,12,48,85.64,87.24,-2.8000000000000003
2,27,7,2,24,128,80.29,84.69,-2.4000000000000004
2,27,8,2,29,220,75.05,81.96000000000001,-2.0
2,27,8,2,52,312,70.02,79.58,-1.6
2,27,9,2,97,401,65.29,77.84,-1.2000000000000002
2,27,9,2,122,480,60.95,77.27,-1.1
2,27,10,2,155,548,57.09,76.3,-0.9
2,27,10,2,230,604,53.83,76.3,-0.9
2,27,11,2,229,645,51.29,75.24,-0.8
2,27,11,2,118,672,49.59,75.79,-0.9
2,27,12,2,115,684,48.81,74.13,-0.9
2,27,12,2,66,680,49.01,74.68,-1.0
2,27,13,2,57,661,50.17,72.94,-1.1
2,27,13,2,49,630,52.23,74.09,-1.3
2,27,14,2,114,582,55.08,71.78,-1.5
2,27,14,2,179,521,58.59,73.38,-1.8
2,27,15,2,273,449,62.66,71.12,-2.1
2,27,15,2,270,367,67.17,72.79,-2.4000000000000004
2,27,16,2,139,278,72.02,70.03,-2.7
2,27,16,2,52,187,77.14,72.68,-3.2
2,27,17,2,35,99,82.44,71.74,-3.8
2,27,17,2,14,25,87.77,71.74,-3.8
2,28,5,2,0,0,108.18,83.97,-10.8
2,28,5,2,0,0,102.48,84.64,-10.9
2,28,6,2,0,0,96.79,83.73,-10.9
2,28,6,2,3,5,91.13,79.84,-10.3
2,28,7,2,23,58,85.36,74.86,-9.6
2,28,7,2,58,145,79.99,69.77,-8.700000000000001
2,28,8,2,94,240,74.74,67.01,-7.800000000000001
2,28,8,2,147,335,69.71000000000001,62.51,-6.9
2,28,9,2,232,425,64.97,64.22,-6.1000000000000005
2,28,9,2,275,506,60.61,61.36,-5.5
2,28,10,2,334,576,56.74,62.74,-4.800000000000001
2,28,10,2,364,633,53.47,60.36,-4.3
2,28,11,2,386,675,50.92,61.59,-3.8
2,28,11,2,435,702,49.21,59.77,-3.4000000000000004
2,28,12,2,483,714,48.44,60.870000000000005,-3.0
2,28,12,2,387,710,48.64,59.91,-2.8000000000000003
2,28,13,2,318,689,49.82,60.67,-2.5
2,28,13,2,281,653,51.89,60.22,-2.4000000000000004
2,28,14,2,284,602,54.76,60.88,-2.3000000000000003
2,28,14,2,322,538,58.29,60.370000000000005,-2.2
2,28,15,2,215,462,62.38,61.52,-2.2
2,28,15,2,160,378,66.91,61.98,-2.3000000000000003
2,28,16,2,206,287,71.78,64.08,-2.4000000000000004
2,28,16,2,144,193,76.91,68.51,-3.3000000000000003
2,28,17,2,67,102,82.22,80.75,-4.1000000000000005
2,28,17,2,20,27,87.56,80.75,-4.1000000000000005
3,1,5,3,0,0,107.9,91.8,-7.7
3,1,5,3,0,0,102.21,90.39,-7.5
3,1,6,3,0,0,96.51,90.19,-7.300000000000001
3,1,6,3,2,6,90.84,85.47,-6.6000000000000005
3,1,7,3,16,61,85.08,85.45,-5.9
3,1,7,3,33,147,79.7,79.81,-5.0
3,1,8,3,53,243,74.44,81.57000000000001,-4.2
3,1,8,3,91,339,69.39,73.47,-2.8000000000000003
3,1,9,3,170,429,64.64,70.2,-1.4
3,1,9,3,221,510,60.27,64.78,-0.3
3,1,10,3,240,579,56.39,63.43,0.7000000000000001
3,1,10,3,320,636,53.1,59.82,1.5
3,1,11,3,484,680,50.54,60.38,2.2
3,1,11,3,640,708,48.83,57.8,2.8000000000000003
3,1,12,3,591,719,48.06,57.94,3.3000000000000003
3,1,12,3,596,716,48.27,56.33,3.7
3,1,13,3,661,696,49.46,56.3,4.0
3,1,13,3,599,659,51.55,55.9,4.1000000000000005
3,1,14,3,556,607,54.43,55.82,4.2
3,1,14,3,518,543,57.99,56.61,4.0
3,1,15,3,467,467,62.1,59.45,3.8
3,1,15,3,381,381,66.64,62.46,3.1
3,1,16,3,289,289,71.53,77.72,2.4000000000000004
3,1,16,3,194,194,76.68,82.87,1.5
3,1,17,3,103,103,82.0,73.92,0.7000000000000001
3,1,17,3,27,27,87.37,73.92,0.7000000000000001
3,2,5,3,0,0,107.62,91.7,-2.2
3,2,5,3,0,0,101.92,94.45,-2.6
3,2,6,3,0,0,96.22,92.53,-2.9000000000000004
3,2,6,3,2,7,89.97,91.26,-2.7
3,2,7,3,17,65,84.8,86.03,-2.5
3,2,7,3,41,153,79.41,82.3,-1.9
3,2,8,3,91,250,74.14,74.0,-1.3
3,2,8,3,194,346,69.08,70.83,-0.7000000000000001
3,2,9,3,125,436,64.31,66.44,-0.2
3,2,9,3,187,518,59.93,64.54,0.2
3,2,10,3,234,586,56.03,62.26,0.7000000000000001
3,2,10,3,304,644,52.73,62.26,0.7000000000000001
3,2,11,3,217,688,50.16,61.36,0.7000000000000001
3,2,11,3,245,717,48.44,61.81,0.6000000000000001
3,2,12,3,235,728,47.67,61.66,0.6000000000000001
3,2,12,3,326,723,47.89,62.04,0.5
3,2,13,3,303,704,49.1,62.66,0.4
3,2,13,3,375,667,51.21,63.11,0.3
3,2,14,3,392,616,54.11,64.22,0.2
3,2,14,3,318,552,57.69,64.69,0.1
3,2,15,3,226,476,61.82,65.83,0.0
3,2,15,3,177,391,66.38,67.28,-0.3
3,2,16,3,99,298,71.28,70.46000000000001,-0.6000000000000001
3,2,16,3,35,201,76.44,73.08,-1.1
3,2,17,3,18,108,81.78,80.8,-1.7000000000000002
3,2,17,3,7,32,87.16,80.8,-1.7000000000000002
3,3,5,3,0,0,107.33,83.03,-6.0
3,3,5,3,0,0,101.64,84.3,-6.2
3,3,6,3,0,0,95.94,77.82000000000001,-6.4
3,3,6,3,5,9,89.72,78.42,-6.5
3,3,7,3,19,67,84.51,75.10000000000001,-6.7
3,3,7,3,36,157,79.11,75.17,-6.7
3,3,8,3,62,258,73.83,72.69,-6.7
3,3,8,3,100,358,68.76,72.69,-6.7
3,3,9,3,105,454,63.98,71.10000000000001,-6.7
3,3,9,3,96,540,59.58,70.56,-6.6000000000000005
3,3,10,3,96,615,55.67,69.41,-6.6000000000000005
3,3,10,3,230,676,52.36,69.41,-6.6000000000000005
3,3,11,3,249,722,49.78,67.43,-6.5
3,3,11,3,229,752,48.06,67.36,-6.5
3,3,12,3,259,767,47.29,64.85,-6.5
3,3,12,3,301,765,47.52,62.9,-6.1000000000000005
3,3,13,3,404,745,48.73,59.16,-5.800000000000001
3,3,13,3,484,710,50.86,57.83,-5.5
3,3,14,3,524,660,53.79,53.54,-5.300000000000001
3,3,14,3,524,595,57.39,53.95,-5.4
3,3,15,3,391,518,61.54,49.69,-5.6000000000000005
3,3,15,3,313,429,66.12,52.06,-6.2
3,3,16,3,287,334,71.04,48.38,-6.7
3,3,16,3,226,231,76.21000000000001,52.26,-7.7
3,3,17,3,128,130,81.56,53.16,-8.6
3,3,17,3,32,41,86.95,53.16,-8.6
3,4,5,3,0,0,107.04,64.64,-17.400000000000002
3,4,5,3,0,0,101.35,65.74,-17.6
3,4,6,3,0,0,95.65,64.87,-17.8
3,4,6,3,12,13,89.45,63.79,-17.6
3,4,7,3,67,86,84.22,63.21,-17.5
3,4,7,3,165,187,78.8,61.11,-17.1
3,4,8,3,282,293,73.51,61.17,-16.7
3,4,8,3,392,397,68.43,57.7,-16.0
3,4,9,3,442,494,63.64,58.74,-15.3
3,4,9,3,523,582,59.23,55.44,-14.6
3,4,10,3,605,657,55.31,56.94,-13.8
3,4,10,3,658,719,51.99,53.79,-13.1
3,4,11,3,707,765,49.4,55.41,-12.3
3,4,11,3,741,795,47.67,52.81,-11.7
3,4,12,3,743,809,46.9,54.7,-11.2
3,4,12,3,744,805,47.14,52.51,-10.7
3,4,13,3,723,783,48.370000000000005,53.56,-10.2
3,4,13,3,680,746,50.52,53.13,-10.1
3,4,14,3,616,692,53.47,54.28,-10.0
3,4,14,3,531,623,57.09,54.71,-10.1
3,4,15,3,450,542,61.26,55.54,-10.1
3,4,15,3,358,449,65.86,56.42,-10.3
3,4,16,3,262,348,70.79,57.7,-10.4
3,4,16,3,168,242,75.98,59.09,-10.7
3,4,17,3,87,137,81.34,61.51,-10.9
3,4,17,3,25,44,86.75,61.51,-10.9
3,5,5,3,0,0,106.75,83.21000000000001,-13.1
3,5,5,3,0,0,101.06,83.21000000000001,-13.1
3,5,6,3,0,0,95.36,83.5,-13.0
3,5,6,3,11,13,89.22,80.93,-12.6
3,5,7,3,70,84,83.93,80.45,-12.3
3,5,7,3,154,181,78.5,76.05,-11.6
3,5,8,3,250,286,73.2,74.69,-11.0
3,5,8,3,357,392,68.11,71.29,-10.4
3,5,9,3,423,490,63.31,67.94,-9.9
3,5,9,3,494,578,58.89,65.31,-9.4
3,5,10,3,492,654,54.95,62.88,-9.0
3,5,10,3,510,715,51.61,61.01,-8.6
3,5,11,3,589,764,49.01,59.36,-8.200000000000001
3,5,11,3,597,800,47.28,57.55,-7.800000000000001
3,5,12,3,552,815,46.51,56.7,-7.5
3,5,12,3,652,811,46.76,56.27,-7.4
3,5,13,3,690,790,48.01,55.47,-7.300000000000001
3,5,13,3,698,751,50.18,55.47,-7.300000000000001
3,5,14,3,638,697,53.15,54.92,-7.300000000000001
3,5,14,3,520,629,56.79,55.35,-7.4
3,5,15,3,409,547,60.98,55.42,-7.5
3,5,15,3,339,454,65.6,56.29,-7.7
3,5,16,3,251,352,70.55,57.71,-7.9
3,5,16,3,173,244,75.75,59.53,-8.3
3,5,17,3,103,138,81.12,62.25,-8.6
3,5,17,3,27,46,86.54,62.25,-8.6
3,6,5,3,0,0,106.46,90.02,-13.5
3,6,5,3,0,0,100.77,90.02,-13.5
3,6,6,3,0,0,95.06,89.08,-13.5
3,6,6,3,11,17,88.95,84.24,-12.8
3,6,7,3,75,90,83.63,86.32000000000001,-12.2
3,6,7,3,183,185,78.2,78.42,-11.0
3,6,8,3,279,286,72.89,77.82000000000001,-9.8
3,6,8,3,367,386,67.79,68.66,-8.200000000000001
3,6,9,3,474,478,62.97,65.38,-6.7
3,6,9,3,562,562,58.53,60.120000000000005,-5.6000000000000005
3,6,10,3,634,634,54.58,59.2,-4.5
3,6,10,3,693,693,51.23,55.28,-3.6
3,6,11,3,737,737,48.63,55.8,-2.7
3,6,11,3,765,765,46.89,52.99,-2.0
3,6,12,3,776,776,46.13,54.46,-1.4
3,6,12,3,724,770,46.38,52.5,-0.9
3,6,13,3,667,745,47.65,53.59,-0.5
3,6,13,3,566,708,49.84,53.2,-0.4
3,6,14,3,565,657,52.83,54.49,-0.3
3,6,14,3,314,592,56.5,54.49,-0.3
3,6,15,3,293,514,60.71,55.57,-0.2
3,6,15,3,323,426,65.34,56.8,-0.5
3,6,16,3,196,331,70.31,59.84,-0.8
3,6,16,3,192,231,75.52,62.52,-1.4
3,6,17,3,95,131,80.9,69.5,-2.1
3,6,17,3,33,46,86.34,69.5,-2.1
3,7,5,3,0,0,106.16,91.39,-6.9
3,7,5,3,0,0,100.47,92.19,-7.0
3,7,6,3,0,0,94.77,90.19,-7.1000000000000005
3,7,6,3,7,18,88.7,88.14,-6.800000000000001
3,7,7,3,26,90,83.34,82.29,-6.5
3,7,7,3,49,187,77.89,79.2,-6.0
3,7,8,3,67,290,72.57000000000001,72.07000000000001,-5.5
3,7,8,3,99,390,67.46000000000001,70.45,-5.2
3,7,9,3,280,485,62.63,68.98,-4.800000000000001
3,7,9,3,339,569,58.18,66.93,-4.4
3,7,10,3,310,641,54.21,67.12,-4.0
3,7,10,3,207,699,50.85,65.14,-3.6
3,7,11,3,413,742,48.24,66.43,-3.2
3,7,11,3,425,769,46.5,65.38,-3.0
3,7,12,3,448,779,45.74,67.64,-2.7
3,7,12,3,404,774,46.0,67.14,-2.6
3,7,13,3,397,750,47.28,70.21000000000001,-2.5
3,7,13,3,357,712,49.49,70.21000000000001,-2.5
3,7,14,3,275,658,52.51,73.09,-2.4000000000000004
3,7,14,3,180,590,56.2,73.63,-2.5
3,7,15,3,156,509,60.43,76.10000000000001,-2.5
3,7,15,3,120,419,65.09,76.59,-2.6
3,7,16,3,82,322,70.07000000000001,78.8,-2.7
3,7,16,3,38,222,75.29,80.58,-3.0
3,7,17,3,66,124,80.69,85.04,-3.4000000000000004
3,7,17,3,31,43,86.14,85.04,-3.4000000000000004
3,8,5,3,0,0,105.86,94.54,-4.9
3,8,5,3,0,0,100.18,93.73,-4.800000000000001
3,8,6,3,0,0,94.47,93.27,-4.6000000000000005
3,8,6,3,11,17,88.44,89.83,-4.1000000000000005
3,8,7,3,50,84,83.04,90.6,-3.6
3,8,7,3,107,174,77.58,82.26,-2.3000000000000003
3,8,8,3,170,271,72.25,84.22,-1.0
3,8,8,3,175,366,67.13,74.37,0.7000000000000001
3,8,9,3,276,456,62.29,74.61,2.3000000000000003
3,8,9,3,338,537,57.83,70.0,3.2
3,8,10,3,377,606,53.85,69.3,4.0
3,8,10,3,437,663,50.47,67.38,4.4
3,8,11,3,548,705,47.85,68.01,4.800000000000001
3,8,11,3,538,732,46.1,67.07000000000001,5.0
3,8,12,3,624,743,45.34,68.03,5.2
3,8,12,3,632,739,45.62,67.09,5.4
3,8,13,3,679,719,46.92,68.02,5.5
3,8,13,3,684,684,49.15,68.02,5.5
3,8,14,3,636,636,52.19,69.13,5.4
3,8,14,3,573,573,55.9,70.10000000000001,5.2
3,8,15,3,450,496,60.16,71.76,5.0
3,8,15,3,320,411,64.83,74.82000000000001,4.4
3,8,16,3,213,318,69.83,81.81,3.7
3,8,16,3,182,221,75.07000000000001,92.27,2.0
3,8,17,3,127,127,80.47,93.7,0.3
3,8,17,3,40,45,85.94,93.7,0.3
3,9,5,3,0,0,105.56,97.99,-0.6000000000000001
3,9,5,3,0,0,99.88,97.28,-0.5
3,9,6,3,0,0,94.17,97.56,-0.4
3,9,6,3,5,17,88.17,95.46,-0.1
3,9,7,3,16,83,82.74,95.6,0.2
3,9,7,3,29,169,77.27,93.55,0.5
3,9,8,3,23,262,71.93,93.16,0.8
3,9,8,3,27,351,66.8,90.43,1.2000000000000002
3,9,9,3,26,434,61.95,91.38,1.5
3,9,9,3,33,510,57.47,88.71000000000001,1.9
3,9,10,3,34,574,53.48,90.97,2.2
3,9,10,3,42,627,50.09,88.87,2.5
3,9,11,3,46,666,47.46,91.63,2.7
3,9,11,3,49,694,45.71,90.25,2.9000000000000004
3,9,12,3,50,709,44.95,91.9,3.2
3,9,12,3,51,704,45.24,89.25,3.6
3,9,13,3,46,685,46.55,91.28,4.1000000000000005
3,9,13,3,48,652,48.81,91.09,4.1000000000000005
3,9,14,3,50,606,51.870000000000005,94.63,4.0
3,9,14,3,51,548,55.61,94.73,4.0
3,9,15,3,62,478,59.88,95.65,4.1000000000000005
