month,hour,seasons,ghi,clearsky_ghi,solar_zenith_angle,relative_humidity,temperature
6,15,0,43,636,47.14,61.81,31.6
6,16,0,25,462,58.51,60.19,30.6
6,17,0,81,278,69.74,64.32000000000001,29.8
6,18,0,51,107,80.52,90.31,26.4
7,5,0,30,108,80.45,96.68,23.1
7,6,0,79,278,69.66,92.79,24.5
7,7,0,318,461,58.44,88.57000000000001,26.0
7,8,0,628,632,47.07,84.75,27.200000000000003
7,9,0,665,774,35.910000000000004,81.73,28.0
7,10,0,877,880,25.71,79.53,28.6
7,11,0,935,935,18.54,77.69,29.0
7,12,0,931,937,18.57,76.56,29.3
7,13,0,883,883,25.76,76.07000000000001,29.5
7,14,0,779,779,35.97,76.83,29.5
7,15,0,634,634,47.14,77.74,29.200000000000003
7,16,0,460,460,58.51,79.45,28.5
7,17,0,276,276,69.74,82.75,28.0
7,18,0,105,105,80.53,95.41,25.8
7,5,0,108,108,80.53,94.13,23.9
7,6,0,281,281,69.74,90.78,25.4
7,7,0,468,468,58.52,88.24,27.1
7,8,0,643,643,47.14,84.71000000000001,28.5
7,9,0,789,789,35.99,80.57000000000001,29.200000000000003
7,10,0,865,894,25.79,77.19,29.700000000000003
7,11,0,946,946,18.63,75.48,30.1
7,12,0,837,943,18.62,74.64,30.3
7,13,0,682,890,25.79,75.12,30.200000000000003
7,14,0,785,785,35.980000000000004,77.87,29.700000000000003
7,15,0,639,639,47.14,81.79,28.9
7,16,0,452,465,58.52,86.76,27.9
7,17,0,244,279,69.75,90.64,27.3
7,18,0,106,107,80.54,97.1,25.5
7,5,0,37,104,80.61,99.82,23.1
7,6,0,135,273,69.82000000000001,98.42,23.9
7,7,0,334,456,58.6,95.91,24.8
7,8,0,445,630,47.22,92.27,26.0
7,9,0,636,776,36.07,86.66,27.0
7,10,0,692,880,25.88,80.94,27.8
7,11,0,803,935,18.71,78.63,28.200000000000003
7,12,0,756,937,18.69,78.16,28.4
7,13,0,873,883,25.82,78.9,28.4
7,14,0,486,778,36.0,80.36,28.3
7,15,0,43,632,47.15,83.75,27.8
7,16,0,27,457,58.53,87.60000000000001,27.0
7,17,0,21,273,69.76,87.78,26.6
7,18,0,16,104,80.56,100.0,24.6
7,5,0,103,103,80.69,98.31,22.8
7,6,0,162,273,69.91,95.76,23.9
7,7,0,438,457,58.68,93.92,24.9
7,8,0,560,630,47.3,91.25,25.700000000000003
7,9,0,418,775,36.15,87.98,26.5
7,10,0,880,880,25.97,85.2,27.200000000000003
7,11,0,934,934,18.81,82.57000000000001,27.8
7,12,0,925,933,18.76,79.2,28.4
7,13,0,878,878,25.85,77.39,28.700000000000003
7,14,0,716,771,36.02,77.69,28.8
7,15,0,478,623,47.17,79.01,28.700000000000003
7,16,0,350,450,58.54,78.78,28.200000000000003
7,17,0,221,267,69.78,78.76,27.8
7,18,0,97,100,80.59,93.49,25.9
7,5,0,76,99,80.78,99.42,23.0
7,6,0,266,266,69.99,98.17,23.700000000000003
7,7,0,449,449,58.76,95.84,24.5
7,8,0,620,620,47.39,91.98,25.700000000000003
7,9,0,763,763,36.24,86.94,26.8
7,10,0,867,867,26.06,82.15,27.8
7,11,0,924,924,18.91,78.96000000000001,28.5
7,12,0,929,929,18.83,76.92,29.0
7,13,0,859,876,25.9,75.9,29.3
7,14,0,608,774,36.05,74.86,29.6
7,15,0,459,630,47.19,74.64,29.8
7,16,0,234,458,58.56,73.47,29.5
7,17,0,102,274,69.81,72.45,29.200000000000003
7,18,0,53,104,80.62,80.01,27.9
7,5,0,101,104,80.88,97.94,23.9
7,6,0,275,276,70.08,93.3,25.4
7,7,0,432,463,58.85,89.32000000000001,26.8
7,8,0,533,639,47.48,84.64,27.9
7,9,0,760,787,36.33,80.73,28.700000000000003
7,10,0,726,892,26.16,77.22,29.4
7,11,0,739,946,19.02,74.7,30.0
7,12,0,805,944,18.91,73.91,30.200000000000003
7,13,0,734,886,25.95,73.51,30.200000000000003
7,14,0,498,779,36.08,75.15,29.8
7,15,0,359,631,47.21,79.84,29.0
7,16,0,362,455,58.59,86.51,27.8
7,17,0,229,270,69.83,88.64,27.1
7,18,0,100,100,80.65,99.38,24.3
7,5,0,79,96,80.97,91.89,18.0
7,6,0,176,259,70.17,86.97,19.8
7,7,0,185,438,58.94,84.33,22.0
7,8,0,304,606,47.57,82.51,23.700000000000003
7,9,0,365,746,36.43,80.13,24.9
7,10,0,337,846,26.27,78.61,25.6
7,11,0,276,906,19.13,77.52,26.0
7,12,0,519,916,19.0,76.44,26.3
7,13,0,316,863,26.0,76.54,26.3
7,14,0,333,761,36.11,77.41,26.0
7,15,0,445,618,47.24,78.76,25.6
7,16,0,448,448,58.620000000000005,80.2,25.0
7,17,0,268,268,69.87,80.71000000000001,24.6
7,18,0,104,104,80.69,91.53,22.3
7,5,0,70,97,81.07000000000001,91.19,17.900000000000002
7,6,0,265,265,70.27,87.86,19.4
7,7,0,451,451,59.03,83.51,21.3
7,8,0,625,625,47.66,78.17,23.4
7,9,0,763,770,36.53,72.45,25.4
7,10,0,876,876,26.38,69.24,26.700000000000003
7,11,0,864,936,19.24,68.31,27.3
7,12,0,943,943,19.1,67.74,27.700000000000003
7,13,0,889,889,26.06,67.53,27.9
7,14,0,742,774,36.16,67.15,28.0
7,15,0,593,615,47.28,67.96000000000001,27.8
7,16,0,426,444,58.65,71.0,27.6
7,17,0,258,262,69.91,69.23,27.5
7,18,0,91,96,80.74,90.35,24.5
7,5,0,96,96,81.17,87.93,19.9
7,6,0,267,267,70.37,82.26,21.6
7,7,0,442,456,59.13,79.19,23.9
7,8,0,628,634,47.76,73.95,26.1
7,9,0,772,782,36.63,66.23,27.4
7,10,0,871,888,26.49,64.45,28.1
7,11,0,812,938,19.37,63.18,28.6
7,12,0,790,931,19.2,62.95,28.8
7,13,0,820,873,26.13,63.68,28.8
7,14,0,659,763,36.2,65.53,28.6
7,15,0,471,615,47.32,69.16,28.200000000000003
7,16,0,428,442,58.7,73.69,27.200000000000003
7,17,0,252,261,69.95,81.3,26.5
7,18,0,98,98,80.79,92.86,24.700000000000003
7,5,0,100,100,81.28,97.52,24.6
7,6,0,273,273,70.47,95.29,25.8
7,7,0,462,462,59.23,92.45,27.3
7,8,0,640,640,47.86,89.14,28.5
7,9,0,788,788,36.73,87.13,29.1
7,10,0,893,893,26.6,86.49,29.5
7,11,0,944,944,19.5,87.12,29.700000000000003
7,12,0,944,944,19.31,86.44,30.0
7,13,0,867,895,26.2,84.99,30.3
7,14,0,551,794,36.26,83.08,30.4
7,15,0,564,649,47.36,82.47,30.0
7,16,0,393,472,58.74,85.48,29.1
7,17,0,183,283,70.0,88.5,28.5
7,18,0,106,106,80.84,97.64,26.0
7,5,0,95,95,81.38,93.66,21.1
7,6,0,265,265,70.57000000000001,86.87,22.8
7,7,0,451,451,59.33,78.07000000000001,24.3
7,8,0,625,625,47.96,74.13,25.3
7,9,0,772,772,36.84,72.32000000000001,26.0
7,10,0,858,877,26.72,71.17,26.6
7,11,0,819,932,19.63,70.65,27.1
7,12,0,701,934,19.43,70.67,27.4
7,13,0,708,882,26.28,70.13,27.700000000000003
7,14,0,778,778,36.32,70.33,27.700000000000003
7,15,0,547,632,47.42,71.4,27.5
7,16,0,458,458,58.79,75.42,26.9
7,17,0,272,272,70.05,78.96000000000001,26.5
7,18,0,102,102,80.9,93.01,24.200000000000003
7,5,0,102,102,81.49,88.63,18.7
7,6,0,282,282,70.68,78.21000000000001,20.700000000000003
7,7,0,477,477,59.43,69.14,23.1
7,8,0,659,659,48.06,65.47,24.8
7,9,0,810,810,36.95,62.84,25.8
7,10,0,918,918,26.84,61.13,26.700000000000003
7,11,0,973,973,19.77,59.91,27.4
7,12,0,972,972,19.55,59.39,27.9
7,13,0,916,916,26.37,59.52,28.200000000000003
7,14,0,808,808,36.38,60.48,28.200000000000003
7,15,0,657,657,47.47,62.33,27.9
7,16,0,478,478,58.85,65.03,27.700000000000003
7,17,0,287,287,70.11,63.98,27.700000000000003
7,18,0,109,109,80.97,85.89,24.4
7,5,0,98,98,81.60000000000001,87.76,20.9
7,6,0,272,272,70.78,81.57000000000001,22.5
7,7,0,461,461,59.54,79.08,24.5
7,8,0,638,638,48.17,74.36,26.4
7,9,0,784,784,37.06,70.39,27.700000000000003
7,10,0,889,889,26.97,67.38,28.8
7,11,0,940,940,19.92,65.74,29.5
7,12,0,936,936,19.68,64.87,29.8
7,13,0,878,878,26.46,64.98,29.9
7,14,0,774,774,36.45,66.01,29.9
7,15,0,631,631,47.53,67.57000000000001,30.0
7,16,0,456,456,58.91,66.55,29.700000000000003
7,17,0,268,270,70.18,66.81,29.3
7,18,0,99,99,81.05,78.42,27.6
7,5,0,89,89,81.72,90.81,23.200000000000003
7,6,0,257,257,70.89,84.34,24.4
7,7,0,424,443,59.64,78.83,26.200000000000003
7,8,0,518,620,48.28,72.37,28.1
7,9,0,694,770,37.17,67.52,29.3
7,10,0,878,878,27.1,66.48,30.0
7,11,0,935,935,20.07,66.46000000000001,30.3
7,12,0,938,938,19.82,66.02,30.6
7,13,0,884,884,26.56,66.03,30.700000000000003
7,14,0,781,781,36.53,67.35,30.5
7,15,0,635,635,47.6,69.13,30.3
7,16,0,460,460,58.97,71.84,29.700000000000003
7,17,0,265,273,70.25,71.98,29.200000000000003
7,18,0,60,100,81.12,91.68,26.0
7,5,0,93,96,81.84,93.26,21.8
7,6,0,269,270,71.01,87.53,23.4
7,7,0,457,457,59.75,80.8,25.1
7,8,0,622,622,48.39,75.0,26.4
7,9,0,751,751,37.29,72.84,27.200000000000003
7,10,0,833,848,27.24,71.49,27.8
7,11,0,809,911,20.22,71.11,28.0
7,12,0,537,928,19.96,71.23,27.9
7,13,0,582,880,26.67,72.06,27.5
7,14,0,521,780,36.61,73.7,26.9
7,15,0,483,637,47.67,76.61,26.0
7,16,0,329,461,59.05,80.8,25.0
7,17,0,78,274,70.33,85.37,24.4
7,18,0,19,98,81.2,95.47,22.8
7,5,0,32,87,81.96000000000001,99.39,21.6
7,6,0,86,255,71.12,97.74,22.200000000000003
7,7,0,101,440,59.86,95.83,23.0
7,8,0,238,616,48.5,92.44,24.200000000000003
7,9,0,465,765,37.41,89.62,25.4
7,10,0,343,872,27.37,86.3,26.4
7,11,0,398,926,20.38,82.88,27.200000000000003
7,12,0,521,924,20.12,81.04,27.700000000000003
7,13,0,736,872,26.78,80.03,28.0
7,14,0,715,769,36.7,80.12,28.0
7,15,0,431,624,47.75,81.33,27.700000000000003
7,16,0,316,450,59.120000000000005,83.76,27.3
7,17,0,104,265,70.41,85.49,27.1
7,18,0,76,96,81.29,96.67,25.3
7,5,0,77,87,82.08,96.87,23.5
7,6,0,257,257,71.24,91.68,25.3
7,7,0,433,444,59.98,85.54,27.0
7,8,0,622,622,48.61,79.18,28.200000000000003
7,9,0,772,772,37.53,74.73,29.1
7,10,0,869,879,27.51,72.16,29.8
7,11,0,914,937,20.55,71.09,30.200000000000003
7,12,0,861,939,20.27,70.04,30.6
7,13,0,702,886,26.9,69.97,30.700000000000003
7,14,0,643,779,36.79,71.2,30.5
7,15,0,250,630,47.84,72.46000000000001,30.200000000000003
7,16,0,28,455,59.21,76.84,29.6
7,17,0,24,268,70.49,76.69,29.200000000000003
7,18,0,12,96,81.39,92.23,26.700000000000003
7,5,0,74,81,82.2,97.96,23.9
7,6,0,243,248,71.36,95.3,24.700000000000003
7,7,0,423,435,60.09,92.35,25.700000000000003
7,8,0,352,611,48.73,89.74,26.6
7,9,0,342,759,37.66,87.81,27.1
7,10,0,486,869,27.66,85.3,27.5
7,11,0,927,927,20.72,83.3,28.0
7,12,0,821,927,20.44,82.19,28.6
7,13,0,873,873,27.02,82.61,29.1
7,14,0,746,766,36.89,83.89,29.3
7,15,0,619,619,47.93,85.95,29.3
7,16,0,445,445,59.29,88.58,29.0
7,17,0,260,260,70.59,89.54,28.8
7,18,0,93,93,81.49,93.16,28.0
7,5,0,82,82,82.33,99.35,25.700000000000003
7,6,0,249,250,71.48,96.42,26.5
7,7,0,434,435,60.21,93.77,27.4
7,8,0,612,612,48.85,89.24,28.1
7,9,0,762,762,37.78,84.61,28.9
7,10,0,870,870,27.81,81.64,29.6
7,11,0,928,928,20.9,79.56,30.3
7,12,0,930,930,20.6,78.2,30.9
7,13,0,876,876,27.15,78.32000000000001,31.1
7,14,0,773,773,37.0,79.24,31.1
7,15,0,627,627,48.02,81.47,30.8
7,16,0,453,453,59.39,84.53,30.3
7,17,0,266,266,70.68,86.05,30.0
7,18,0,95,95,81.59,93.22,28.200000000000003
7,5,0,69,82,82.46000000000001,98.33,25.6
7,6,0,210,252,71.60000000000001,94.71,26.6
7,7,0,404,442,60.33,90.95,27.9
7,8,0,622,622,48.97,86.64,29.200000000000003
7,9,0,773,773,37.91,81.93,30.200000000000003
7,10,0,882,882,27.96,78.93,30.9
7,11,0,941,941,21.08,77.33,31.4
7,12,0,943,943,20.78,76.44,31.6
7,13,0,891,891,27.29,75.78,31.6
7,14,0,788,788,37.11,76.63,31.200000000000003
7,15,0,641,641,48.120000000000005,77.8,30.700000000000003
7,16,0,437,464,59.48,81.54,30.0
7,17,0,273,273,70.78,85.56,29.5
7,18,0,96,96,81.7,99.11,27.0
7,5,0,50,77,82.59,99.01,24.9
7,6,0,172,242,71.73,96.55,25.6
7,7,0,138,425,60.45,94.45,26.3
7,8,0,112,600,49.09,92.14,27.0
7,9,0,260,745,38.05,90.01,27.4
7,10,0,497,851,28.11,87.08,27.9
7,11,0,439,906,21.26,85.21000000000001,28.5
7,12,0,366,905,20.96,83.76,28.9
7,13,0,496,851,27.43,83.02,28.8
7,14,0,390,746,37.23,84.26,28.4
7,15,0,413,600,48.23,85.98,27.8
7,16,0,304,425,59.59,89.9,26.8
7,17,0,66,243,70.89,90.17,26.1
7,18,0,33,80,81.82000000000001,98.46,23.200000000000003
7,5,0,39,80,82.72,93.44,17.8
7,6,0,173,250,71.85000000000001,87.56,19.3
7,7,0,202,440,60.57,83.4,20.9
7,8,0,303,620,49.22,77.88,22.200000000000003
7,9,0,468,773,38.18,72.9,23.200000000000003
7,10,0,879,887,28.27,70.06,24.1
7,11,0,949,949,21.45,68.79,24.6
7,12,0,953,953,21.15,68.81,24.6
7,13,0,617,899,27.58,68.74,24.4
7,14,0,750,793,37.35,68.61,24.0
7,15,0,539,644,48.34,68.62,23.5
7,16,0,465,465,59.7,69.88,22.700000000000003
7,17,0,273,273,71.0,71.15,22.200000000000003
7,18,0,96,96,81.94,85.45,19.3
7,5,0,81,81,82.86,89.29,15.5
7,6,0,251,254,71.98,82.35000000000001,17.7
7,7,0,445,445,60.7,77.65,20.4
7,8,0,624,624,49.34,68.17,22.700000000000003
7,9,0,775,775,38.32,62.83,24.0
7,10,0,883,883,28.43,60.07,24.8
7,11,0,936,936,21.65,59.26,25.4
7,12,0,854,931,21.35,60.3,25.6
7,13,0,877,877,27.74,61.83,25.6
7,14,0,771,771,37.48,63.67,25.4
7,15,0,617,623,48.45,66.11,25.0
7,16,0,447,447,59.81,70.43,24.200000000000003
7,17,0,257,257,71.12,75.66,23.700000000000003
7,18,0,86,86,82.06,92.52,20.700000000000003
7,5,0,71,71,82.99,92.57,18.0
7,6,0,238,238,72.11,85.97,20.0
7,7,0,429,429,60.82,76.95,22.3
7,8,0,611,611,49.47,70.21000000000001,23.9
7,9,0,766,766,38.46,67.2,24.9
7,10,0,878,878,28.6,65.33,25.5
7,11,0,912,941,21.85,63.77,26.0
7,12,0,941,948,21.55,63.59,26.200000000000003
7,13,0,884,893,27.9,63.54,26.3
7,14,0,782,782,37.61,63.76,26.200000000000003
7,15,0,627,627,48.58,64.36,25.8
7,16,0,448,448,59.93,67.0,25.3
7,17,0,258,258,71.25,67.2,24.9
7,18,0,85,85,82.19,89.06,21.1
7,5,0,76,76,83.13,77.46000000000001,16.5
7,6,0,252,252,72.24,68.42,18.6
7,7,0,447,447,60.95,64.05,20.5
7,8,0,633,633,49.6,61.73,22.9
7,9,0,787,787,38.6,52.16,24.5
7,10,0,898,898,28.77,51.99,25.3
7,11,0,958,958,22.06,52.44,25.9
7,12,0,960,960,21.75,52.94,26.3
7,13,0,852,905,28.07,53.48,26.5
7,14,0,712,795,37.75,54.65,26.4
7,15,0,542,644,48.7,56.05,26.200000000000003
7,16,0,335,462,60.05,59.07,25.3
7,17,0,228,267,71.37,64.71000000000001,24.4
7,18,0,72,89,82.33,86.97,20.8
7,5,0,51,73,83.27,85.68,18.4
7,6,0,196,241,72.38,80.86,20.200000000000003
7,7,0,312,430,61.08,78.31,22.3
7,8,0,591,606,49.73,75.61,24.5
7,9,0,747,752,38.75,71.43,25.8
7,10,0,857,857,28.94,67.48,26.6
7,11,0,879,913,22.27,66.25,27.0
7,12,0,727,912,21.97,66.12,27.200000000000003
7,13,0,684,855,28.25,67.07000000000001,27.1
7,14,0,709,747,37.9,69.17,26.8
7,15,0,599,599,48.84,72.66,26.4
7,16,0,420,425,60.18,76.55,25.8
7,17,0,241,241,71.51,79.92,25.4
7,18,0,76,76,82.47,92.54,22.8
7,5,0,67,67,83.42,91.18,20.5
7,6,0,233,233,72.51,85.65,22.200000000000003
7,7,0,421,421,61.22,81.55,24.200000000000003
7,8,0,600,600,49.870000000000005,75.71000000000001,25.8
7,9,0,751,751,38.9,72.43,26.9
7,10,0,859,859,29.12,69.34,27.8
7,11,0,917,917,22.48,67.61,28.4
7,12,0,919,919,22.18,67.31,28.6
7,13,0,802,863,28.43,67.7,28.6
7,14,0,605,750,38.05,69.83,28.1
7,15,0,47,596,48.98,75.19,27.0
7,16,0,28,424,60.32,86.39,25.700000000000003
7,17,0,38,242,71.65,90.24,25.1
7,18,0,13,76,82.62,92.42,23.6
7,5,0,67,67,83.56,93.61,20.8
7,6,0,235,235,72.65,88.63,22.5
7,7,0,424,424,61.35,84.84,24.700000000000003
7,8,0,603,603,50.01,77.47,26.6
7,9,0,754,754,39.05,72.65,27.8
7,10,0,846,864,29.3,69.96000000000001,28.5
7,11,0,903,917,22.7,68.79,28.8
7,12,0,834,912,22.41,68.86,28.9
7,13,0,838,855,28.62,69.4,28.9
7,14,0,748,748,38.21,71.08,28.6
7,15,0,597,597,49.120000000000005,74.48,28.0
7,16,0,414,423,60.46,79.39,27.3
7,17,0,220,238,71.79,83.39,26.8
7,18,0,72,73,82.77,91.62,24.8
7,5,0,16,58,83.71000000000001,96.68,22.200000000000003
7,6,0,17,211,72.79,96.16,22.5
7,7,0,43,390,61.48,96.61,22.8
7,8,0,133,567,50.14,96.45,23.200000000000003
7,9,0,322,720,39.2,94.51,23.6
7,10,0,457,835,29.48,90.3,24.4
7,11,0,675,901,22.93,85.45,25.700000000000003
7,12,0,688,911,22.64,81.51,26.8
7,13,0,527,867,28.81,78.36,27.5
7,14,0,726,769,38.38,76.61,27.5
7,15,0,625,625,49.27,75.29,27.1
7,16,0,449,449,60.61,76.62,26.200000000000003
7,17,0,257,257,71.94,79.65,25.700000000000003
7,18,0,81,81,82.93,96.75,22.4
7,5,0,69,69,83.86,96.53,19.9
7,6,0,241,244,72.93,89.77,21.5
7,7,0,439,439,61.620000000000005,83.03,23.1
7,8,0,622,622,50.28,77.16,24.4
7,9,0,774,774,39.35,72.16,25.4
7,10,0,882,882,29.67,69.78,25.9
7,11,0,938,938,23.16,69.34,26.1
7,12,0,938,938,22.87,68.99,26.1
7,13,0,884,884,29.01,68.64,26.1
7,14,0,778,778,38.55,68.53,25.9
7,15,0,628,628,49.43,68.65,25.5
7,16,0,447,447,60.76,70.95,24.6
7,17,0,253,253,72.10000000000001,73.77,24.1
7,18,0,77,77,83.09,90.02,20.9
7,5,0,67,67,84.0,91.56,16.8
7,6,0,244,244,73.07000000000001,82.78,18.8
7,7,0,444,444,61.76,72.83,20.700000000000003
7,8,0,633,633,50.43,67.07000000000001,21.8
7,9,0,788,788,39.51,64.01,22.700000000000003
7,10,0,704,899,29.86,62.47,23.4
7,11,0,849,958,23.39,61.85,23.9
7,12,0,947,959,23.12,61.44,24.3
7,13,0,878,902,29.22,61.53,24.5
7,14,0,610,790,38.72,62.3,24.4
7,15,0,532,638,49.59,63.56,24.1
7,16,0,432,453,60.92,66.63,23.4
7,17,0,241,255,72.26,71.76,22.9
7,18,0,74,76,83.26,91.13,19.700000000000003
8,5,0,67,67,84.15,88.22,14.3
8,6,0,244,244,73.21000000000001,79.42,16.8
8,7,0,441,441,61.9,73.5,19.5
8,8,0,626,626,50.57,63.5,21.8
8,9,0,780,780,39.67,58.81,23.4
8,10,0,849,889,30.05,59.06,24.4
8,11,0,934,943,23.63,59.74,25.200000000000003
8,12,0,732,939,23.36,60.73,25.6
8,13,0,799,879,29.43,61.52,25.8
8,14,0,645,768,38.9,62.13,25.8
8,15,0,610,615,49.75,64.41,25.5
8,16,0,434,434,61.08,68.83,24.8
8,17,0,242,242,72.42,72.95,24.4
8,18,0,70,70,83.43,92.28,20.8
8,5,0,61,61,84.31,94.27,17.7
8,6,0,232,232,73.36,86.02,19.9
8,7,0,427,427,62.04,80.08,22.4
8,8,0,613,613,50.71,70.26,24.5
8,9,0,769,769,39.83,64.67,25.6
8,10,0,882,882,30.24,63.78,26.3
8,11,0,943,943,23.87,63.1,26.8
8,12,0,945,945,23.62,62.77,27.0
8,13,0,889,889,29.65,62.2,27.1
8,14,0,780,780,39.09,62.29,26.9
8,15,0,628,628,49.93,63.34,26.4
8,16,0,445,445,61.25,66.47,25.6
8,17,0,250,250,72.59,68.14,25.1
8,18,0,73,73,83.60000000000001,88.74,21.0
8,5,0,33,62,84.46000000000001,83.04,17.2
8,6,0,183,237,73.5,78.06,19.3
8,7,0,337,433,62.18,72.99,21.200000000000003
8,8,0,530,618,50.86,70.13,23.700000000000003
8,9,0,711,772,40.0,58.03,25.5
8,10,0,865,881,30.44,56.26,26.1
8,11,0,933,938,24.11,55.72,26.6
8,12,0,937,937,23.87,55.31,27.0
8,13,0,879,879,29.87,55.06,27.3
8,14,0,763,768,39.29,56.03,27.200000000000003
8,15,0,587,616,50.1,57.11,27.0
8,16,0,420,434,61.42,60.44,26.5
8,17,0,199,240,72.77,57.0,26.200000000000003
8,18,0,66,68,83.79,78.37,22.5
8,5,0,56,56,84.62,71.27,19.8
8,6,0,223,223,73.65,71.89,21.6
8,7,0,413,413,62.32,66.52,23.4
8,8,0,594,594,51.01,64.62,25.5
8,9,0,746,746,40.16,60.6,26.8
8,10,0,855,855,30.65,60.39,27.6
8,11,0,912,912,24.36,61.71,28.1
8,12,0,913,913,24.14,63.34,28.4
8,13,0,857,857,30.1,64.79,28.5
8,14,0,749,749,39.48,66.4,28.4
8,15,0,599,599,50.29,67.82000000000001,28.200000000000003
8,16,0,419,419,61.6,71.0,27.8
8,17,0,230,230,72.95,72.15,27.6
8,18,0,62,62,83.97,83.64,25.200000000000003
8,5,0,54,54,84.77,90.6,21.5
8,6,0,220,220,73.8,83.97,23.3
8,7,0,412,412,62.47,79.26,25.200000000000003
8,8,0,594,594,51.16,71.86,27.0
8,9,0,746,746,40.33,68.26,28.1
8,10,0,768,853,30.85,66.47,28.8
8,11,0,842,909,24.62,66.22,29.1
8,12,0,834,908,24.4,66.04,29.3
8,13,0,783,849,30.34,66.45,29.1
8,14,0,734,741,39.69,67.53,28.8
8,15,0,590,592,50.47,69.62,28.5
8,16,0,366,414,61.78,73.64,27.8
8,17,0,217,225,73.13,75.26,27.200000000000003
8,18,0,59,59,84.17,92.59,23.8
8,5,0,40,48,84.93,86.64,18.6
8,6,0,184,207,73.94,82.48,19.700000000000003
8,7,0,386,395,62.61,79.16,21.6
8,8,0,576,576,51.31,76.78,24.1
8,9,0,728,728,40.5,75.24,26.1
8,10,0,838,838,31.06,74.96000000000001,27.0
8,11,0,897,897,24.88,74.10000000000001,27.5
8,12,0,900,900,24.68,73.13,27.8
8,13,0,845,845,30.58,72.36,27.9
8,14,0,738,738,39.9,72.73,27.6
8,15,0,589,589,50.67,74.46000000000001,27.0
8,16,0,413,413,61.97,76.95,26.200000000000003
8,17,0,224,224,73.32000000000001,79.79,25.700000000000003
8,18,0,59,59,84.36,95.12,22.8
8,5,0,52,52,85.08,93.22,19.3
8,6,0,219,219,74.09,85.68,21.3
8,7,0,351,414,62.76,79.18,23.8
8,8,0,598,598,51.47,66.88,26.0
8,9,0,753,753,40.68,63.54,27.0
8,10,0,865,865,31.27,62.04,27.700000000000003
8,11,0,853,923,25.14,60.91,28.200000000000003
8,12,0,870,922,24.95,60.26,28.5
8,13,0,859,864,30.83,60.2,28.6
8,14,0,752,752,40.12,60.85,28.4
8,15,0,600,600,50.870000000000005,62.09,28.1
8,16,0,419,419,62.16,65.94,27.3
8,17,0,225,227,73.52,67.95,26.8
8,18,0,58,58,84.56,89.8,22.9
8,5,0,43,44,85.24,93.16,20.0
8,6,0,202,202,74.25,89.14,21.3
8,7,0,366,390,62.91,84.44,23.1
8,8,0,519,575,51.620000000000005,79.22,25.3
8,9,0,727,729,40.85,74.32000000000001,27.3
8,10,0,802,836,31.49,71.22,28.5
8,11,0,857,887,25.41,71.21000000000001,28.5
8,12,0,803,889,25.24,71.73,27.700000000000003
8,13,0,626,838,31.08,72.68,27.200000000000003
8,14,0,682,736,40.34,71.74,27.1
8,15,0,589,589,51.07,72.14,27.0
8,16,0,408,408,62.36,74.5,26.5
8,17,0,217,217,73.72,79.29,26.0
8,18,0,52,52,84.77,94.72,23.0
8,5,0,51,51,85.4,88.58,16.7
8,6,0,225,225,74.4,78.73,18.7
8,7,0,425,425,63.06,73.59,21.200000000000003
8,8,0,613,613,51.78,61.15,23.200000000000003
8,9,0,771,771,41.03,57.57,24.200000000000003
8,10,0,885,885,31.71,56.22,24.9
8,11,0,944,944,25.68,55.46,25.4
8,12,0,946,946,25.52,55.05,25.700000000000003
8,13,0,886,886,31.34,54.81,25.8
8,14,0,775,775,40.56,55.3,25.6
8,15,0,618,618,51.28,56.49,25.1
8,16,0,431,431,62.56,58.98,24.4
8,17,0,233,233,73.92,60.67,24.0
8,18,0,57,57,84.97,80.19,20.5
8,5,0,13,46,85.56,82.25,17.2
8,6,0,66,214,74.55,74.7,19.200000000000003
8,7,0,264,410,63.21,67.34,21.6
8,8,0,444,594,51.93,58.15,24.1
8,9,0,674,749,41.21,52.36,25.5
8,10,0,846,858,31.93,51.13,26.200000000000003
8,11,0,905,914,25.95,49.9,26.8
8,12,0,778,913,25.82,49.65,27.0
8,13,0,705,853,31.6,48.89,27.1
8,14,0,590,741,40.8,48.93,27.0
8,15,0,525,587,51.5,49.74,26.9
8,16,0,405,405,62.77,50.74,26.5
8,17,0,212,212,74.13,50.09,26.0
8,18,0,47,48,85.19,74.0,23.0
8,5,0,22,39,85.72,77.46000000000001,19.200000000000003
8,6,0,92,193,74.7,74.01,20.700000000000003
8,7,0,134,376,63.36,72.03,22.4
8,8,0,129,553,52.09,70.14,24.3
8,9,0,52,704,41.39,66.69,26.0
8,10,0,72,811,32.15,64.92,27.200000000000003
8,11,0,351,869,26.23,67.2,28.200000000000003
8,12,0,268,869,26.11,71.91,28.6
8,13,0,235,810,31.87,77.08,28.6
8,14,0,493,698,41.04,82.4,28.200000000000003
8,15,0,365,543,51.71,88.01,27.5
8,16,0,323,367,62.98,93.7,26.6
8,17,0,179,186,74.35000000000001,95.73,26.1
8,18,0,36,36,85.41,99.4,24.9
8,5,0,4,38,85.88,99.42,22.6
8,6,0,11,192,74.86,97.04,23.5
8,7,0,61,379,63.51,91.17,24.700000000000003
8,8,0,50,558,52.26,83.72,25.9
8,9,0,51,709,41.57,80.84,26.6
8,10,0,213,816,32.38,80.11,27.0
8,11,0,491,872,26.51,80.29,27.1
8,12,0,373,871,26.41,81.46000000000001,27.1
8,13,0,330,810,32.14,83.84,27.0
