month,day,hour,seasons,diff_ghi,clearsky_ghi,solar_zenith_angle,relative_humidity,temperature
1,1,5,2,0.0,0,110.09,92.9,-1.7000000000000002
1,1,6,2,0.0,0,99.26,90.35,-1.9
1,1,7,2,3.0,15,88.73,84.88,-1.7000000000000002
1,1,8,2,13.0,143,79.93,77.87,-1.0
1,1,9,2,18.0,283,72.36,72.27,-0.1
1,1,10,2,19.0,390,66.81,69.45,0.9
1,1,11,2,11.0,445,63.86,68.58,1.5
1,1,12,2,3.0,444,63.88,68.92,1.7000000000000002
1,1,13,2,-22.0,386,66.87,69.78,1.6
1,1,14,2,-12.0,279,72.45,72.56,1.0
1,1,15,2,-16.0,139,80.04,84.82000000000001,-0.5
1,1,16,2,-13.0,14,88.85000000000001,90.74,-1.8
1,1,17,2,-4.0,0,99.4,89.08,-2.1
1,2,5,2,0.0,0,110.12,91.76,-2.7
1,2,6,2,0.0,0,99.28,90.39,-2.5
1,2,7,2,4.0,16,88.75,85.75,-1.9
1,2,8,2,18.0,145,79.92,77.89,-1.2000000000000002
1,2,9,2,11.0,284,72.34,71.35000000000001,-0.9
1,2,10,2,19.0,392,66.76,69.77,-0.8
1,2,11,2,3.0,449,63.78,69.27,-0.6000000000000001
1,2,12,2,42.0,451,63.78,70.18,-0.6000000000000001
1,2,13,2,-31.0,395,66.75,72.03,-0.7000000000000001
1,2,14,2,-25.0,289,72.32000000000001,75.11,-0.9
1,2,15,2,-24.0,145,79.91,79.92,-1.3
1,2,16,2,-13.0,15,88.73,84.05,-1.7000000000000002
1,2,17,2,-4.0,0,99.26,84.39,-1.9
1,3,5,2,0.0,0,110.15,92.79,-4.6000000000000005
1,3,6,2,0.0,0,99.31,92.34,-4.5
1,3,7,2,7.0,18,88.75,87.54,-3.7
1,3,8,2,146.0,157,79.92,78.58,-1.8
1,3,9,2,150.0,303,72.31,68.04,0.4
1,3,10,2,109.0,412,66.71000000000001,60.79,2.2
1,3,11,2,56.0,468,63.7,57.44,3.5
1,3,12,2,0.0,468,63.67,55.870000000000005,4.3
1,3,13,2,-60.0,408,66.63,56.96,4.5
1,3,14,2,-110.0,298,72.19,63.41,3.6
1,3,15,2,-145.0,153,79.77,78.83,1.5
1,3,16,2,-136.0,17,88.61,85.12,-0.1
1,3,17,2,-17.0,0,99.12,85.26,-0.4
1,4,5,2,0.0,0,110.18,90.26,-2.1
1,4,6,2,0.0,0,99.32,89.43,-2.0
1,4,7,2,17.0,17,88.76,80.95,-0.5
1,4,8,2,137.0,154,79.9,75.99,1.7000000000000002
1,4,9,2,144.0,298,72.27,66.62,3.4000000000000004
1,4,10,2,110.0,408,66.64,65.85,5.1000000000000005
1,4,11,2,16.0,466,63.61,63.17,7.0
1,4,12,2,-37.0,466,63.56,55.67,8.200000000000001
1,4,13,2,2.0,408,66.5,58.95,7.9
1,4,14,2,-89.0,300,72.05,76.44,5.800000000000001
1,4,15,2,-144.0,156,79.62,95.31,2.6
1,4,16,2,-138.0,18,88.48,95.43,0.7000000000000001
1,4,17,2,-18.0,0,98.97,98.78,0.4
1,5,5,2,0.0,0,110.2,100.0,-0.3
1,5,6,2,0.0,0,99.33,100.0,-0.2
1,5,7,2,17.0,17,88.76,97.19,0.1
1,5,8,2,126.0,152,79.88,90.52,1.4
1,5,9,2,152.0,295,72.22,82.74,3.6
1,5,10,2,108.0,403,66.57000000000001,75.17,6.2
1,5,11,2,58.0,461,63.51,69.06,8.3
1,5,12,2,2.0,463,63.440000000000005,67.74,9.6
1,5,13,2,-56.0,407,66.36,71.16,9.8
1,5,14,2,-107.0,300,71.9,85.54,8.0
1,5,15,2,-142.0,158,79.47,100.0,4.6000000000000005
1,5,16,2,-140.0,19,88.34,100.0,2.4000000000000004
1,5,17,2,-18.0,0,98.82,100.0,2.1
1,6,5,2,0.0,0,110.21,99.33,-0.7000000000000001
1,6,6,2,0.0,0,99.33,98.52,-0.5
1,6,7,2,9.0,16,88.75,94.51,0.3
1,6,8,2,89.0,148,79.85000000000001,91.92,1.8
1,6,9,2,101.0,290,72.17,89.04,3.4000000000000004
1,6,10,2,97.0,399,66.49,84.10000000000001,4.800000000000001
1,6,11,2,23.0,458,63.41,79.26,5.800000000000001
1,6,12,2,-28.0,459,63.31,77.01,6.300000000000001
1,6,13,2,-130.0,403,66.22,77.28,6.300000000000001
1,6,14,2,-109.0,297,71.75,82.54,5.6000000000000005
1,6,15,2,-6.0,156,79.32000000000001,87.55,4.800000000000001
1,6,16,2,-39.0,22,88.19,90.28,4.2
1,6,17,2,-7.0,0,98.66,91.36,4.0
1,7,5,2,0.0,0,110.22,93.77,6.9
1,7,6,2,0.0,0,99.33,93.58,7.2
1,7,7,2,2.0,13,88.75,91.6,7.7
1,7,8,2,6.0,131,79.82000000000001,89.97,8.4
1,7,9,2,17.0,267,72.11,89.74,9.3
1,7,10,2,6.0,376,66.41,89.25,10.3
1,7,11,2,57.0,440,63.3,88.27,11.3
1,7,12,2,-38.0,446,63.18,87.68,12.3
1,7,13,2,48.0,395,66.07000000000001,88.01,13.4
1,7,14,2,-33.0,295,71.59,89.28,13.9
1,7,15,2,96.0,161,79.16,91.2,12.8
1,7,16,2,-137.0,24,88.06,94.68,10.4
1,7,17,2,-24.0,0,98.51,95.44,9.1
1,8,5,2,0.0,0,110.22,100.0,4.1000000000000005
1,8,6,2,0.0,0,99.32,100.0,3.9
1,8,7,2,8.0,17,88.72,98.69,3.8
1,8,8,2,101.0,153,79.77,92.73,4.4
1,8,9,2,173.0,299,72.05,82.79,5.300000000000001
1,8,10,2,122.0,410,66.32000000000001,75.84,6.2
1,8,11,2,64.0,474,63.18,66.02,7.0
1,8,12,2,15.0,483,63.03,53.870000000000005,7.4
1,8,13,2,-53.0,430,65.91,48.07,7.2
1,8,14,2,-106.0,324,71.42,48.22,6.6000000000000005
1,8,15,2,-150.0,174,78.99,53.55,5.4
1,8,16,2,-147.0,27,87.89,61.73,4.2
1,8,17,2,-27.0,0,98.34,65.96000000000001,3.7
1,9,5,2,0.0,0,110.21,66.67,-6.300000000000001
1,9,6,2,0.0,0,99.31,66.66,-6.6000000000000005
1,9,7,2,8.0,19,88.67,64.41,-6.5
1,9,8,2,104.0,162,79.72,60.78,-6.1000000000000005
1,9,9,2,199.0,311,71.97,57.8,-5.6000000000000005
1,9,10,2,98.0,423,66.21000000000001,55.39,-4.9
1,9,11,2,56.0,485,63.05,54.14,-4.3
1,9,12,2,-86.0,489,62.88,53.81,-3.9
1,9,13,2,50.0,433,65.74,54.3,-3.8
1,9,14,2,-104.0,325,71.25,56.120000000000005,-4.1000000000000005
1,9,15,2,-147.0,178,78.82000000000001,58.95,-4.7
1,9,16,2,-150.0,28,87.72,64.26,-5.5
1,9,17,2,-28.0,0,98.18,69.5,-5.800000000000001
1,10,5,2,0.0,0,110.2,66.63,-7.800000000000001
1,10,6,2,0.0,0,99.29,66.52,-7.800000000000001
1,10,7,2,10.0,18,88.64,65.85,-7.7
1,10,8,2,93.0,158,79.66,63.54,-7.1000000000000005
1,10,9,2,61.0,305,71.89,61.04,-6.1000000000000005
1,10,10,2,253.0,417,66.11,60.14,-5.1000000000000005
1,10,11,2,61.0,478,62.91,59.58,-4.1000000000000005
1,10,12,2,4.0,482,62.73,59.75,-3.4000000000000004
1,10,13,2,-55.0,427,65.57000000000001,60.06,-3.0
1,10,14,2,-105.0,322,71.08,60.53,-2.9000000000000004
1,10,15,2,-144.0,178,78.65,63.09,-3.4000000000000004
1,10,16,2,-148.0,30,87.56,75.67,-4.1000000000000005
1,10,17,2,-30.0,0,98.01,81.74,-4.3
1,11,5,2,0.0,0,110.19,96.83,-8.0
1,11,6,2,0.0,0,99.26,95.52,-7.800000000000001
1,11,7,2,11.0,18,88.60000000000001,88.85000000000001,-6.800000000000001
1,11,8,2,94.0,157,79.60000000000001,79.23,-4.7
1,11,9,2,101.0,305,71.8,71.17,-2.9000000000000004
1,11,10,2,-92.0,418,65.99,67.22,-1.8
1,11,11,2,95.0,478,62.77,65.78,-1.2000000000000002
1,11,12,2,-54.0,480,62.56,65.83,-0.9
1,11,13,2,-51.0,425,65.4,67.34,-0.9
1,11,14,2,-69.0,317,70.9,70.41,-1.2000000000000002
1,11,15,2,10.0,174,78.47,75.75,-1.6
1,11,16,2,-34.0,31,87.4,83.55,-2.1
1,11,17,2,-11.0,0,97.84,85.73,-2.3000000000000003
1,12,5,2,0.0,0,110.16,94.46,-3.1
1,12,6,2,0.0,0,99.23,93.93,-3.0
1,12,7,2,4.0,17,88.56,93.37,-2.9000000000000004
1,12,8,2,12.0,151,79.53,91.31,-2.4000000000000004
1,12,9,2,22.0,300,71.71000000000001,89.21000000000001,-1.7000000000000002
1,12,10,2,34.0,414,65.87,89.15,-1.3
1,12,11,2,-4.0,476,62.620000000000005,88.93,-1.0
1,12,12,2,41.0,480,62.39,89.17,-0.8
1,12,13,2,-38.0,424,65.22,89.53,-0.7000000000000001
1,12,14,2,-17.0,314,70.71000000000001,91.37,-0.9
1,12,15,2,-8.0,168,78.29,93.7,-1.3
1,12,16,2,-36.0,29,87.23,94.79,-1.8
1,12,17,2,-10.0,0,97.66,93.86,-2.0
1,13,5,2,0.0,0,110.14,93.04,-3.8
1,13,6,2,0.0,0,99.19,92.14,-3.8
1,13,7,2,14.0,16,88.51,89.19,-3.4000000000000004
1,13,8,2,119.0,150,79.46000000000001,86.95,-2.7
1,13,9,2,96.0,303,71.61,84.01,-1.9
1,13,10,2,151.0,421,65.74,81.48,-1.1
1,13,11,2,56.0,487,62.47,79.8,-0.3
1,13,12,2,-189.0,494,62.22,79.77,0.1
1,13,13,2,-60.0,441,65.03,79.76,0.3
1,13,14,2,88.0,333,70.52,81.36,0.1
1,13,15,2,-129.0,185,78.10000000000001,88.09,-1.1
1,13,16,2,-120.0,35,87.06,95.15,-2.9000000000000004
1,13,17,2,-26.0,0,97.49,90.57,-3.8
1,14,5,2,0.0,0,110.1,99.91,-9.0
1,14,6,2,0.0,0,99.14,96.39,-8.5
1,14,7,2,16.0,20,88.45,89.88,-7.4
1,14,8,2,128.0,167,79.38,85.33,-5.4
1,14,9,2,111.0,324,71.5,82.87,-3.3000000000000003
1,14,10,2,178.0,443,65.61,80.07000000000001,-2.0
1,14,11,2,27.0,509,62.31,79.24,-1.2000000000000002
1,14,12,2,-109.0,515,62.04,79.26,-0.8
1,14,13,2,-53.0,459,64.84,81.3,-0.9
1,14,14,2,-106.0,347,70.33,84.11,-1.3
1,14,15,2,-107.0,195,77.91,90.52,-2.4000000000000004
1,14,16,2,-70.0,39,86.88,93.5,-3.6
1,14,17,2,-15.0,0,97.31,92.5,-4.1000000000000005
1,15,5,2,0.0,0,110.06,95.31,-6.0
1,15,6,2,0.0,0,99.09,93.61,-6.0
1,15,7,2,6.0,19,88.39,87.64,-5.1000000000000005
1,15,8,2,51.0,165,79.29,85.68,-3.5
1,15,9,2,59.0,320,71.39,83.45,-2.4000000000000004
1,15,10,2,62.0,440,65.46000000000001,82.0,-2.0
1,15,11,2,34.0,506,62.14,82.67,-1.8
1,15,12,2,3.0,512,61.85,84.2,-1.7000000000000002
1,15,13,2,9.0,456,64.64,85.43,-1.6
1,15,14,2,-106.0,347,70.13,86.93,-1.6
1,15,15,2,-41.0,195,77.71000000000001,90.01,-1.9
1,15,16,2,-61.0,42,86.7,93.5,-2.3000000000000003
1,15,17,2,-16.0,0,97.12,94.64,-2.6
1,16,5,2,0.0,0,110.01,97.64,-3.4000000000000004
1,16,6,2,0.0,0,99.03,96.79,-3.7
1,16,7,2,9.0,20,88.33,88.41,-2.8000000000000003
1,16,8,2,75.0,172,79.19,83.71000000000001,-0.9
1,16,9,2,89.0,330,71.27,79.19,0.7000000000000001
1,16,10,2,96.0,451,65.31,75.03,1.4
1,16,11,2,-5.0,516,61.96,74.22,1.7000000000000002
1,16,12,2,-141.0,522,61.65,73.82000000000001,1.9
1,16,13,2,135.0,465,64.43,74.23,1.8
1,16,14,2,-119.0,352,69.92,78.51,1.1
1,16,15,2,-67.0,198,77.52,90.45,0.0
1,16,16,2,-52.0,43,86.52,89.94,-0.8
1,16,17,2,-20.0,0,96.94,87.94,-1.1
1,17,5,2,0.0,0,109.96,94.55,-2.0
1,17,6,2,0.0,0,98.96,95.26,-2.0
1,17,7,2,12.0,17,88.26,93.45,-1.7000000000000002
1,17,8,2,94.0,151,79.09,90.17,-0.7000000000000001
1,17,9,2,85.0,300,71.14,88.73,0.4
1,17,10,2,-36.0,418,65.16,87.16,1.3
1,17,11,2,160.0,486,61.78,84.56,2.0
1,17,12,2,63.0,495,61.45,85.4,2.2
1,17,13,2,-81.0,444,64.22,86.43,2.1
1,17,14,2,-131.0,339,69.72,88.24,1.7000000000000002
1,17,15,2,-69.0,193,77.31,95.47,0.6000000000000001
1,17,16,2,-76.0,44,86.33,97.86,-0.6000000000000001
1,17,17,2,-21.0,0,96.75,95.46,-1.1
1,18,5,2,0.0,0,109.9,99.16,-5.4
1,18,6,2,0.0,0,98.89,97.37,-5.2
1,18,7,2,8.0,23,88.17,89.86,-4.0
1,18,8,2,43.0,169,78.98,82.83,-1.8
1,18,9,2,19.0,324,71.0,76.28,-0.1
1,18,10,2,60.0,443,64.99,74.25,0.7000000000000001
1,18,11,2,58.0,509,61.59,76.64,0.8
1,18,12,2,-27.0,515,61.24,77.55,0.9
1,18,13,2,84.0,460,64.01,79.15,0.8
1,18,14,2,-77.0,349,69.5,81.38,0.5
1,18,15,2,-52.0,198,77.11,86.35000000000001,-0.1
1,18,16,2,-89.0,46,86.14,88.46000000000001,-0.5
1,18,17,2,-27.0,0,96.56,88.85000000000001,-0.6000000000000001
1,19,5,2,0.0,0,109.83,96.86,-2.3000000000000003
1,19,6,2,0.0,0,98.82,95.54,-2.7
1,19,7,2,8.0,20,88.09,93.06,-3.0
1,19,8,2,41.0,160,78.87,88.76,-2.9000000000000004
1,19,9,2,43.0,315,70.86,85.2,-2.6
1,19,10,2,38.0,436,64.82000000000001,82.78,-2.3000000000000003
1,19,11,2,69.0,505,61.39,81.02,-2.1
1,19,12,2,-39.0,514,61.03,79.97,-2.0
1,19,13,2,81.0,461,63.79,80.9,-2.4000000000000004
1,19,14,2,-151.0,355,69.28,81.67,-3.0
1,19,15,2,-45.0,207,76.9,82.74,-3.8
1,19,16,2,-33.0,51,85.95,83.8,-4.7
1,19,17,2,-12.0,0,96.37,82.26,-5.0
1,20,5,2,0.0,0,109.76,81.19,-16.1
1,20,6,2,0.0,0,98.73,80.97,-15.6
1,20,7,2,17.0,27,87.98,74.85000000000001,-14.7
1,20,8,2,74.0,185,78.74,69.57000000000001,-12.9
1,20,9,2,117.0,346,70.71000000000001,65.55,-11.3
1,20,10,2,146.0,470,64.64,60.95,-10.0
1,20,11,2,63.0,539,61.19,58.64,-9.1
1,20,12,2,40.0,546,60.81,57.84,-8.700000000000001
1,20,13,2,-62.0,492,63.56,57.65,-8.8
1,20,14,2,-106.0,380,69.06,59.18,-9.3
1,20,15,2,-119.0,226,76.68,60.8,-10.0
1,20,16,2,-131.0,61,85.74,64.62,-11.4
1,20,17,2,-39.0,0,96.18,62.76,-12.2
1,21,5,2,0.0,0,109.68,80.13,-14.6
1,21,6,2,0.0,0,98.64,80.81,-13.6
1,21,7,2,14.0,27,87.88,78.0,-12.4
1,21,8,2,121.0,184,78.61,75.79,-11.1
1,21,9,2,153.0,347,70.55,71.3,-9.8
1,21,10,2,44.0,467,64.46000000000001,67.66,-8.6
1,21,11,2,114.0,537,60.98,65.82000000000001,-7.9
1,21,12,2,26.0,541,60.58,65.13,-7.6
1,21,13,2,-125.0,486,63.33,65.32000000000001,-7.6
1,21,14,2,-55.0,374,68.84,65.79,-7.800000000000001
1,21,15,2,-130.0,220,76.47,67.77,-8.4
1,21,16,2,-121.0,58,85.55,68.82000000000001,-8.8
1,21,17,2,-41.0,0,95.98,70.37,-9.0
1,22,5,2,0.0,0,109.59,78.83,-8.0
1,22,6,2,0.0,0,98.55,77.54,-7.4
1,22,7,2,12.0,24,87.79,76.23,-6.4
1,22,8,2,50.0,168,78.48,76.0,-4.9
1,22,9,2,135.0,323,70.4,77.02,-3.2
1,22,10,2,-9.0,441,64.27,79.95,-1.6
1,22,11,2,-10.0,506,60.76,84.19,-0.4
1,22,12,2,32.0,512,60.35,88.78,0.3
1,22,13,2,63.0,459,63.1,90.94,0.6000000000000001
1,22,14,2,-128.0,351,68.61,92.42,0.7000000000000001
1,22,15,2,-90.0,204,76.25,93.15,0.9
1,22,16,2,-38.0,53,85.35000000000001,94.8,1.0
1,22,17,2,-17.0,0,95.78,96.73,1.0
1,23,5,2,0.0,0,109.5,100.0,0.6000000000000001
1,23,6,2,0.0,0,98.44,100.0,0.4
1,23,7,2,12.0,25,87.69,100.0,-0.5
1,23,8,2,56.0,170,78.34,100.0,-1.9
1,23,9,2,104.0,328,70.23,97.36,-3.4000000000000004
1,23,10,2,73.0,455,64.08,89.51,-4.3
1,23,11,2,-17.0,529,60.54,84.39,-4.5
1,23,12,2,-7.0,539,60.11,83.47,-4.5
1,23,13,2,27.0,486,62.86,83.44,-4.6000000000000005
1,23,14,2,-74.0,378,68.37,83.2,-4.9
1,23,15,2,19.0,224,76.03,83.93,-5.4
1,23,16,2,-146.0,61,85.15,85.35000000000001,-6.0
1,23,17,2,-47.0,0,95.58,85.61,-6.300000000000001
1,24,5,2,0.0,0,109.41,89.19,-12.2
1,24,6,2,0.0,0,98.33,86.62,-11.8
1,24,7,2,19.0,29,87.56,82.48,-10.6
1,24,8,2,149.0,185,78.19,81.98,-8.8
1,24,9,2,105.0,345,70.05,81.43,-7.300000000000001
1,24,10,2,-7.0,475,63.870000000000005,80.56,-6.1000000000000005
1,24,11,2,-110.0,548,60.31,80.28,-5.1000000000000005
1,24,12,2,128.0,560,59.870000000000005,80.27,-4.800000000000001
1,24,13,2,-30.0,505,62.61,79.42,-5.2
1,24,14,2,-3.0,398,68.13,79.3,-6.2
1,24,15,2,-81.0,243,75.8,79.26,-7.5
1,24,16,2,-127.0,74,84.94,79.77,-8.9
1,24,17,2,-43.0,0,95.38,76.95,-9.6
1,25,5,2,0.0,0,109.3,81.08,-24.4
1,25,6,2,0.0,0,98.22,80.43,-24.3
1,25,7,2,27.0,37,87.41,70.13,-22.6
1,25,8,2,133.0,205,78.04,60.81,-19.3
1,25,9,2,69.0,373,69.87,59.89,-16.6
1,25,10,2,112.0,498,63.66,58.4,-14.6
1,25,11,2,158.0,565,60.08,58.36,-12.9
1,25,12,2,-146.0,565,59.620000000000005,59.66,-11.7
1,25,13,2,50.0,502,62.36,62.05,-10.9
1,25,14,2,-205.0,388,67.89,65.7,-10.4
1,25,15,2,-82.0,231,75.58,71.18,-10.0
1,25,16,2,-77.0,67,84.72,78.58,-10.0
1,25,17,2,-39.0,0,95.18,83.58,-10.0
1,26,5,2,0.0,0,109.19,79.55,-21.0
1,26,6,2,0.0,0,98.1,79.05,-20.700000000000003
1,26,7,2,28.0,38,87.29,75.04,-19.6
1,26,8,2,134.0,205,77.88,67.23,-17.2
1,26,9,2,152.0,369,69.68,67.64,-14.2
1,26,10,2,96.0,490,63.45,67.95,-11.4
1,26,11,2,74.0,554,59.84,69.08,-9.2
1,26,12,2,15.0,555,59.370000000000005,70.75,-7.7
1,26,13,2,-83.0,494,62.1,74.99,-6.7
1,26,14,2,-161.0,376,67.65,82.47,-6.1000000000000005
1,26,15,2,-204.0,221,75.35000000000001,92.27,-6.1000000000000005
1,26,16,2,-17.0,62,84.52,95.85,-6.4
1,26,17,2,-34.0,0,94.97,96.54,-6.5
1,27,5,2,0.0,0,109.08,85.96000000000001,-19.3
1,27,6,2,0.0,0,97.97,86.03,-19.6
1,27,7,2,28.0,39,87.16,77.81,-18.9
1,27,8,2,140.0,210,77.71000000000001,73.81,-16.8
1,27,9,2,99.0,380,69.49,70.78,-14.8
1,27,10,2,121.0,501,63.22,68.24,-13.2
1,27,11,2,107.0,574,59.59,66.19,-11.7
1,27,12,2,28.0,577,59.11,61.79,-10.5
1,27,13,2,-49.0,522,61.84,60.29,-9.8
1,27,14,2,-155.0,408,67.4,60.59,-9.5
1,27,15,2,-136.0,251,75.11,68.26,-10.2
1,27,16,2,-133.0,80,84.3,74.8,-11.9
1,27,17,2,-50.0,0,94.77,71.98,-12.9
1,28,5,2,0.0,0,108.95,90.61,-2.7
1,28,6,2,0.0,0,97.84,92.23,-1.7000000000000002
1,28,7,2,22.0,34,87.04,93.61,-0.7000000000000001
1,28,8,2,97.0,192,77.55,95.68,0.1
1,28,9,2,131.0,358,69.29,96.73,0.1
1,28,10,2,-2.0,488,63.0,96.0,-1.0
1,28,11,2,32.0,562,59.34,92.21,-3.0
1,28,12,2,3.0,573,58.84,89.7,-5.300000000000001
1,28,13,2,-88.0,518,61.58,86.47,-7.1000000000000005
1,28,14,2,-11.0,406,67.15,85.22,-8.8
1,28,15,2,-65.0,248,74.88,84.12,-10.2
1,28,16,2,-85.0,78,84.08,82.42,-11.1
1,28,17,2,-34.0,0,94.56,82.12,-11.5
1,29,5,2,0.0,0,108.83,79.49,-18.1
1,29,6,2,0.0,0,97.7,76.06,-18.4
1,29,7,2,19.0,45,86.87,71.2,-17.6
1,29,8,2,94.0,222,77.36,69.24,-15.9
1,29,9,2,138.0,392,69.09,70.29,-14.1
1,29,10,2,122.0,527,62.76,70.81,-12.9
1,29,11,2,82.0,604,59.08,68.16,-12.6
1,29,12,2,7.0,614,58.57,68.86,-13.1
1,29,13,2,-24.0,559,61.31,71.23,-14.1
1,29,14,2,-137.0,443,66.89,71.44,-15.2
1,29,15,2,-120.0,280,74.64,70.43,-16.3
1,29,16,2,-125.0,96,83.86,69.22,-17.0
1,29,17,2,-56.0,0,94.35,69.05,-17.400000000000002
1,30,5,2,0.0,0,108.69,64.88,-30.8
1,30,6,2,0.0,0,97.56,61.41,-31.5
1,30,7,2,24.0,47,86.7,56.370000000000005,-31.0
1,30,8,2,114.0,226,77.18,53.97,-29.5
1,30,9,2,146.0,400,68.87,53.44,-27.9
1,30,10,2,68.0,532,62.52,54.23,-26.3
1,30,11,2,74.0,606,58.82,56.06,-24.8
1,30,12,2,23.0,616,58.3,57.91,-23.5
1,30,13,2,22.0,561,61.04,59.71,-22.6
1,30,14,2,-151.0,446,66.63,61.36,-22.200000000000003
1,30,15,2,-146.0,283,74.39,66.75,-23.0
1,30,16,2,-123.0,99,83.63,76.28,-25.4
1,30,17,2,-51.0,0,94.14,69.25,-27.1
1,31,5,2,0.0,0,108.55,75.12,-28.5
1,31,6,2,0.0,0,97.41,69.7,-27.3
1,31,7,2,45.0,48,86.55,62.2,-25.6
1,31,8,2,144.0,217,76.99,58.73,-23.0
1,31,9,2,165.0,384,68.66,58.72,-20.4
1,31,10,2,14.0,510,62.28,59.88,-18.2
1,31,11,2,122.0,578,58.55,60.52,-16.400000000000002
1,31,12,2,-97.0,586,58.02,64.04,-15.5
1,31,13,2,-29.0,527,60.76,67.34,-15.0
1,31,14,2,-101.0,413,66.37,70.32000000000001,-14.6
1,31,15,2,-94.0,252,74.15,74.32000000000001,-14.5
1,31,16,2,-107.0,82,83.42,78.14,-14.5
1,31,17,2,-62.0,0,93.93,81.25,-14.5
2,1,5,2,0.0,0,108.41,89.06,-14.5
2,1,6,2,0.0,0,97.25,86.68,-14.3
2,1,7,2,32.0,43,86.39,81.62,-13.2
2,1,8,2,142.0,205,76.8,80.47,-11.2
2,1,9,2,112.0,369,68.44,79.82000000000001,-9.2
2,1,10,2,147.0,496,62.03,80.82000000000001,-7.6
2,1,11,2,5.0,570,58.28,80.75,-6.2
2,1,12,2,62.0,578,57.73,81.65,-5.2
2,1,13,2,26.0,526,60.48,82.15,-4.6000000000000005
2,1,14,2,-206.0,418,66.11,82.17,-4.3
2,1,15,2,-62.0,264,73.91,85.44,-4.800000000000001
2,1,16,2,-171.0,93,83.2,94.23,-6.6000000000000005
2,1,17,2,-87.0,0,93.72,89.28,-7.9
2,2,5,2,0.0,0,108.25,98.15,-3.8
2,2,6,2,0.0,0,97.09,98.27,-3.6
2,2,7,2,36.0,48,86.23,92.32,-2.5
2,2,8,2,147.0,211,76.60000000000001,93.59,-0.8
2,2,9,2,109.0,373,68.21000000000001,95.54,0.3
2,2,10,2,148.0,499,61.77,94.42,1.1
2,2,11,2,100.0,569,58.0,92.78,2.1
2,2,12,2,38.0,578,57.45,91.94,3.2
2,2,13,2,-52.0,526,60.2,92.52,4.1000000000000005
2,2,14,2,-109.0,417,65.84,95.82,4.4
2,2,15,2,-153.0,264,73.67,100.0,3.7
2,2,16,2,-171.0,93,82.98,100.0,2.7
2,2,17,2,-93.0,0,93.5,100.0,2.4000000000000004
2,3,5,2,0.0,0,108.1,100.0,2.9000000000000004
2,3,6,2,0.0,0,96.92,100.0,2.8000000000000003
2,3,7,2,47.0,47,86.06,100.0,2.9000000000000004
2,3,8,2,123.0,208,76.4,99.95,3.2
2,3,9,2,145.0,370,67.98,98.19,3.8
2,3,10,2,-136.0,494,61.51,95.64,4.7
2,3,11,2,-9.0,564,57.71,95.08,5.800000000000001
2,3,12,2,108.0,573,57.15,94.81,6.800000000000001
2,3,13,2,97.0,521,59.92,94.99,7.5
2,3,14,2,-110.0,412,65.57000000000001,97.84,7.7
2,3,15,2,-67.0,260,73.42,100.0,6.5
2,3,16,2,-108.0,93,82.76,100.0,5.1000000000000005
2,3,17,2,-90.0,0,93.29,100.0,4.6000000000000005
2,4,5,2,0.0,0,107.93,100.0,7.800000000000001
2,4,6,2,0.0,0,96.75,100.0,8.1
2,4,7,2,16.0,42,85.88,100.0,8.700000000000001
2,4,8,2,52.0,186,76.19,97.39,9.8
2,4,9,2,27.0,334,67.74,94.39,11.0
2,4,10,2,57.0,452,61.24,93.47,11.9
2,4,11,2,-8.0,523,57.42,94.62,12.4
2,4,12,2,38.0,536,56.85,100.0,11.7
2,4,13,2,19.0,490,59.620000000000005,100.0,9.2
2,4,14,2,-22.0,394,65.3,98.94,5.800000000000001
2,4,15,2,-38.0,255,73.17,82.79,3.5
2,4,16,2,-94.0,97,82.53,83.73,2.1
2,4,17,2,-47.0,0,93.07,83.87,1.4
2,5,5,2,0.0,0,107.76,77.75,-5.9
2,5,6,2,0.0,0,96.57,75.97,-5.6000000000000005
2,5,7,2,17.0,57,85.68,70.74,-4.5
2,5,8,2,59.0,225,75.97,66.16,-3.0
2,5,9,2,46.0,387,67.49,63.48,-1.4
2,5,10,2,56.0,511,60.97,60.96,0.2
2,5,11,2,-39.0,580,57.13,59.85,1.5
2,5,12,2,-39.0,586,56.55,60.75,2.4000000000000004
2,5,13,2,44.0,528,59.33,62.7,2.9000000000000004
2,5,14,2,-27.0,414,65.02,66.83,2.8000000000000003
2,5,15,2,-77.0,260,72.91,74.14,2.1
2,5,16,2,-13.0,95,82.3,83.51,1.2000000000000002
2,5,17,2,-27.0,0,92.86,87.91,0.9
2,6,5,2,0.0,0,107.59,98.81,0.0
2,6,6,2,0.0,0,96.38,97.67,0.1
2,6,7,2,19.0,54,85.49,94.84,0.5
2,6,8,2,45.0,219,75.74,89.95,1.2000000000000002
2,6,9,2,30.0,382,67.24,84.39,2.1
2,6,10,2,64.0,507,60.69,79.71000000000001,3.2
2,6,11,2,-21.0,577,56.83,77.49,4.1000000000000005
2,6,12,2,55.0,583,56.24,76.55,4.7
2,6,13,2,-70.0,526,59.03,77.97,4.7
2,6,14,2,-29.0,414,64.75,81.9,4.1000000000000005
2,6,15,2,-61.0,262,72.66,93.24,3.1
2,6,16,2,-14.0,98,82.07000000000001,96.66,2.4000000000000004
2,6,17,2,-18.0,0,92.64,97.5,2.2
2,7,5,2,0.0,0,107.41,100.0,1.9
2,7,6,2,0.0,0,96.19,99.71,2.4000000000000004
