Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1780285,-,-,-,-2.43,-54.74,-4,15,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2019,1,28,18,30,0,0,24.8,98.26,0.16,1.4000000000000001,5.300000000000001,77,88.21000000000001,26.900000000000002,1006,0.0000,0.0000,N/A
2019,1,28,19,30,0,0,24.700000000000003,112.39,0.16,1.5,5.300000000000001,79,88.26,26.8,1006,0.0000,0.0000,N/A
2019,1,28,20,30,0,0,24.8,126.24000000000001,0.16,1.6,5.4,88,90.14,26.6,1007,0.0000,0.0000,N/A
2019,1,28,21,30,0,0,25.1,139.48,0.16,1.6,5.5,94,91.91,26.5,1007,0.0000,0.0000,N/A
2019,1,28,22,30,0,0,25.3,151.24,0.16,1.5,5.5,99,93.69,26.400000000000002,1007,0.0000,0.0000,N/A
2019,1,28,23,30,0,0,25.5,158.83,0.16,1.5,5.5,102,95.15,26.3,1006,0.0000,0.0000,N/A
2019,1,29,0,30,0,0,25.5,157.51,0.16,1.5,5.6000000000000005,101,96.01,26.200000000000003,1006,0.0000,0.0000,N/A
2019,1,29,1,30,0,0,25.5,148.38,0.16,1.5,5.6000000000000005,97,97.13,26,1006,0.0000,0.0000,N/A
2019,1,29,2,30,0,0,25.5,136.07,0.16,1.5,5.6000000000000005,89,97.57000000000001,25.900000000000002,1006,0.0000,0.0000,N/A
2019,1,29,3,30,0,0,25.400000000000002,122.60000000000001,0.16,1.6,5.6000000000000005,81,97.8,25.8,1006,0.0000,0.0000,N/A
2019,1,29,4,30,0,0,25.3,108.65,0.16,1.6,5.6000000000000005,72,97.76,25.700000000000003,1006,0.0000,0.0000,N/A
2019,1,29,5,30,0,0,25.1,94.48,0.16,1.6,5.6000000000000005,66,96.62,25.700000000000003,1007,0.0000,0.0000,N/A
2019,1,29,6,30,122,122,25,80.14,0.16,1.5,5.5,63,94.53,25.900000000000002,1008,0.0000,0.0000,N/A
2019,1,29,7,30,367,367,24.700000000000003,65.95,0.16,1.5,5.4,62,91.2,26.3,1008,19.4352,15.1155,N/A
2019,1,29,8,30,593,607,24.400000000000002,51.84,0.16,1.5,5.300000000000001,64,86.47,26.900000000000002,1008,34.0172,26.6610,N/A
2019,1,29,9,30,780,807,24.3,38.1,0.16,1.5,5.300000000000001,67,82.79,27.5,1008,46.6111,36.6412,N/A
2019,1,29,10,30,817,947,24.3,25.37,0.16,1.5,5.300000000000001,70,80.33,28,1008,49.8484,39.2383,N/A
2019,1,29,11,30,999,1015,24.400000000000002,16.37,0.16,1.4000000000000001,5.4,70,79.24,28.3,1007,61.4694,48.4105,N/A
2019,1,29,12,30,704,1005,24.5,18.02,0.16,1.3,5.5,70,78.86,28.5,1006,43.2646,34.0707,N/A
2019,1,29,13,30,916,916,24.6,28.53,0.16,1.2000000000000002,5.5,72,79.38,28.5,1005,55.6619,43.8034,N/A
2019,1,29,14,30,661,757,24.700000000000003,41.65,0.16,1.1,5.5,76,80.82000000000001,28.3,1005,39.1740,30.7775,N/A
2019,1,29,15,30,421,547,24.8,55.53,0.16,0.9,5.5,81,82.94,28,1005,23.7651,18.6011,N/A
2019,1,29,16,30,215,302,25.200000000000003,69.68,0.16,0.9,5.5,85,87.03,27.6,1005,11.0381,8.5512,N/A
2019,1,29,17,30,46,69,25.6,83.86,0.16,1.1,5.5,87,91.5,27.1,1005,0.0000,0.0000,N/A
2019,1,29,18,30,0,0,25.200000000000003,98.25,0.16,1.4000000000000001,5.5,90,90.57000000000001,26.900000000000002,1006,0.0000,0.0000,N/A
2019,1,29,19,30,0,0,25.1,112.39,0.16,1.5,5.5,93,90.5,26.8,1006,0.0000,0.0000,N/A
2019,1,29,20,30,0,0,25.200000000000003,126.27,0.16,1.6,5.5,101,91.5,26.700000000000003,1007,0.0000,0.0000,N/A
2019,1,29,21,30,0,0,25.400000000000002,139.57,0.16,1.6,5.5,107,93.03,26.6,1007,0.0000,0.0000,N/A
2019,1,29,22,30,0,0,25.5,151.4,0.16,1.6,5.6000000000000005,113,94.28,26.5,1006,0.0000,0.0000,N/A
2019,1,29,23,30,0,0,25.6,159.08,0.16,1.5,5.6000000000000005,118,95.55,26.400000000000002,1006,0.0000,0.0000,N/A
2019,1,30,0,30,0,0,25.700000000000003,157.77,0.16,1.5,5.7,121,96.99000000000001,26.200000000000003,1006,0.0000,0.0000,N/A
2019,1,30,1,30,0,0,25.700000000000003,148.57,0.16,1.5,5.7,120,97.49000000000001,26.1,1005,0.0000,0.0000,N/A
2019,1,30,2,30,0,0,25.6,136.21,0.16,1.6,5.800000000000001,117,98.33,25.900000000000002,1005,0.0000,0.0000,N/A
2019,1,30,3,30,0,0,25.5,122.71000000000001,0.16,1.6,5.800000000000001,111,98.5,25.8,1005,0.0000,0.0000,N/A
2019,1,30,4,30,0,0,25.5,108.74000000000001,0.16,1.6,5.9,103,98.83,25.700000000000003,1006,0.0000,0.0000,N/A
2019,1,30,5,30,0,0,25.400000000000002,94.54,0.16,1.6,6,94,98.3,25.700000000000003,1006,0.0000,0.0000,N/A
2019,1,30,6,30,7,122,25.5,80.18,0.16,1.6,6.1000000000000005,86,98.74000000000001,25.700000000000003,1007,0.0000,0.0000,N/A
2019,1,30,7,30,55,365,25.6,65.96000000000001,0.16,1.5,6.1000000000000005,80,98.13,25.900000000000002,1008,2.9124,2.2651,N/A
2019,1,30,8,30,298,606,25.700000000000003,51.83,0.16,1.4000000000000001,6,71,97.10000000000001,26.200000000000003,1008,17.0953,13.3985,N/A
2019,1,30,9,30,390,807,25.6,38.04,0.16,1.4000000000000001,5.9,63,94.97,26.5,1008,23.3086,18.3231,N/A
2019,1,30,10,30,571,947,25.1,25.25,0.16,1.4000000000000001,5.800000000000001,61,89,27.1,1008,34.8439,27.4277,N/A
2019,1,30,11,30,468,1014,24.6,16.13,0.16,1.4000000000000001,5.9,65,84.36,27.5,1007,28.8013,22.6828,N/A
2019,1,30,12,30,723,1003,24.400000000000002,17.77,0.16,1.4000000000000001,5.9,69,81.92,27.8,1006,44.4409,34.9974,N/A
2019,1,30,13,30,645,915,24.3,28.36,0.16,1.3,5.9,73,81.37,27.8,1005,39.2035,30.8518,N/A
2019,1,30,14,30,627,759,24.3,41.53,0.16,1.1,5.7,75,82.16,27.6,1005,37.1703,29.2038,N/A
2019,1,30,15,30,547,547,24.3,55.44,0.16,1.1,5.4,76,83.33,27.400000000000002,1004,30.8909,24.1794,N/A
2019,1,30,16,30,162,302,24.5,69.62,0.16,1.1,5.2,76,86.41,27,1004,8.3215,6.4471,N/A
2019,1,30,17,30,26,68,24.900000000000002,83.82000000000001,0.16,1.3,5.1000000000000005,78,91.35000000000001,26.400000000000002,1005,0.0000,0.0000,N/A
2019,1,30,18,30,0,0,24.8,98.23,0.16,1.4000000000000001,5.2,81,93.28,26,1005,0.0000,0.0000,N/A
2019,1,30,19,30,0,0,24.900000000000002,112.4,0.16,1.5,5.300000000000001,83,93.99,25.900000000000002,1005,0.0000,0.0000,N/A
2019,1,30,20,30,0,0,25,126.32000000000001,0.16,1.5,5.4,87,95.35000000000001,25.8,1006,0.0000,0.0000,N/A
2019,1,30,21,30,0,0,25.1,139.65,0.16,1.5,5.5,89,96.07000000000001,25.8,1006,0.0000,0.0000,N/A
2019,1,30,22,30,0,0,25.200000000000003,151.56,0.16,1.5,5.6000000000000005,92,96.35000000000001,25.8,1006,0.0000,0.0000,N/A
2019,1,30,23,30,0,0,25.3,159.33,0.16,1.4000000000000001,5.7,95,96.86,25.8,1006,0.0000,0.0000,N/A
2019,1,31,0,30,0,0,25.400000000000002,158.03,0.16,1.4000000000000001,5.800000000000001,98,98.21000000000001,25.700000000000003,1005,0.0000,0.0000,N/A
2019,1,31,1,30,0,0,25.5,148.77,0.16,1.4000000000000001,5.800000000000001,98,98.60000000000001,25.700000000000003,1005,0.0000,0.0000,N/A
2019,1,31,2,30,0,0,25.5,136.36,0.16,1.5,5.800000000000001,94,98.68,25.700000000000003,1005,0.0000,0.0000,N/A
2019,1,31,3,30,0,0,25.400000000000002,122.82000000000001,0.16,1.6,5.800000000000001,90,98.92,25.6,1005,0.0000,0.0000,N/A
2019,1,31,4,30,0,0,25.3,108.82000000000001,0.16,1.7000000000000002,5.800000000000001,84,98.91,25.5,1005,0.0000,0.0000,N/A
2019,1,31,5,30,0,0,25.200000000000003,94.60000000000001,0.16,1.7000000000000002,5.7,79,98.17,25.5,1006,0.0000,0.0000,N/A
2019,1,31,6,30,31,119,25.200000000000003,80.21000000000001,0.16,1.6,5.7,75,96.22,25.8,1007,0.0000,0.0000,N/A
2019,1,31,7,30,173,361,25.1,65.97,0.16,1.6,5.7,72,94.31,26.1,1008,9.1601,7.1240,N/A
2019,1,31,8,30,226,599,24.8,51.81,0.16,1.7000000000000002,5.800000000000001,68,90.28,26.5,1008,12.9659,10.1622,N/A
2019,1,31,9,30,467,799,24.5,37.99,0.16,1.8,5.9,64,86.56,26.900000000000002,1009,27.9135,21.9433,N/A
2019,1,31,10,30,598,941,23.900000000000002,25.13,0.16,1.9000000000000001,5.9,60,82.8,27.1,1008,36.4967,28.7290,N/A
2019,1,31,11,30,504,1010,23.5,15.88,0.16,2,6,57,80.17,27.200000000000003,1008,31.0221,24.4321,N/A
2019,1,31,12,30,809,1001,23.3,17.51,0.16,2,5.9,55,79.05,27.200000000000003,1007,49.7370,39.1686,N/A
2019,1,31,13,30,453,915,23.1,28.19,0.16,1.9000000000000001,5.9,52,78.78,27.1,1006,27.5400,21.6734,N/A
2019,1,31,14,30,508,759,23,41.410000000000004,0.16,1.6,5.800000000000001,52,79.48,26.900000000000002,1006,30.1247,23.6687,N/A
2019,1,31,15,30,478,548,23.1,55.36,0.16,1.3,5.7,55,81.36,26.6,1005,27.0044,21.1380,N/A
2019,1,31,16,30,223,303,23.5,69.57000000000001,0.16,1.1,5.6000000000000005,61,84.77,26.3,1005,11.4600,8.8792,N/A
2019,1,31,17,30,54,69,23.900000000000002,83.79,0.16,1.2000000000000002,5.6000000000000005,67,88.34,26,1006,0.0000,0.0000,N/A
2019,1,31,18,30,0,0,23.8,98.22,0.16,1.3,5.6000000000000005,73,88.03,25.900000000000002,1006,0.0000,0.0000,N/A
2019,1,31,19,30,0,0,23.700000000000003,112.42,0.16,1.4000000000000001,5.6000000000000005,77,88.33,25.8,1006,0.0000,0.0000,N/A
2019,1,31,20,30,0,0,23.8,126.36,0.16,1.5,5.6000000000000005,86,88.86,25.8,1007,0.0000,0.0000,N/A
2019,1,31,21,30,0,0,24,139.74,0.16,1.5,5.7,92,89.85000000000001,25.8,1007,0.0000,0.0000,N/A
2019,1,31,22,30,0,0,24.200000000000003,151.72,0.16,1.5,5.7,98,91.37,25.700000000000003,1006,0.0000,0.0000,N/A
2019,1,31,23,30,0,0,24.400000000000002,159.59,0.16,1.5,5.7,104,92.88,25.6,1006,0.0000,0.0000,N/A
2019,2,1,0,30,0,0,24.5,158.3,0.16,1.5,5.7,107,93.77,25.6,1005,0.0000,0.0000,N/A
2019,2,1,1,30,0,0,24.700000000000003,148.97,0.16,1.5,5.6000000000000005,105,94.9,25.6,1005,0.0000,0.0000,N/A
2019,2,1,2,30,0,0,24.900000000000002,136.5,0.16,1.6,5.6000000000000005,99,95.99000000000001,25.6,1005,0.0000,0.0000,N/A
2019,2,1,3,30,0,0,25,122.93,0.16,1.6,5.6000000000000005,91,96.29,25.6,1005,0.0000,0.0000,N/A
2019,2,1,4,30,0,0,24.900000000000002,108.9,0.16,1.6,5.5,85,95.99000000000001,25.6,1006,0.0000,0.0000,N/A
2019,2,1,5,30,0,0,24.8,94.66,0.16,1.6,5.5,81,95.32000000000001,25.6,1006,0.0000,0.0000,N/A
2019,2,1,6,30,96,123,24.8,80.24,0.16,1.6,5.5,76,93.11,26,1007,0.0000,0.0000,N/A
2019,2,1,7,30,341,368,24.5,65.98,0.16,1.6,5.5,70,88.87,26.5,1008,18.0542,14.0410,N/A
2019,2,1,8,30,528,608,24.1,51.800000000000004,0.16,1.6,5.6000000000000005,67,84.37,27,1009,30.2933,23.7427,N/A
2019,2,1,9,30,622,808,23.900000000000002,37.93,0.16,1.5,5.6000000000000005,64,81.13,27.400000000000002,1009,37.1829,29.2304,N/A
2019,2,1,10,30,512,948,23.700000000000003,25,0.16,1.4000000000000001,5.7,62,78.35000000000001,27.8,1008,31.2527,24.6014,N/A
2019,2,1,11,30,931,1016,23.6,15.63,0.16,1.3,5.7,61,77.01,28,1007,57.3145,45.1396,N/A
2019,2,1,12,30,848,1006,23.6,17.26,0.16,1.1,5.7,62,76.17,28.200000000000003,1006,52.1445,41.0650,N/A
2019,2,1,13,30,609,919,23.700000000000003,28.02,0.16,1,5.7,63,76.48,28.200000000000003,1006,37.0326,29.1443,N/A
2019,2,1,14,30,342,762,23.8,41.300000000000004,0.16,0.8,5.7,64,77.4,28.1,1005,20.2863,15.9391,N/A
2019,2,1,15,30,306,549,24,55.29,0.16,0.7000000000000001,5.7,69,79.83,27.8,1005,17.2930,13.5367,N/A
2019,2,1,16,30,111,304,24.5,69.52,0.16,0.7000000000000001,5.7,76,84.12,27.400000000000002,1005,5.7068,4.4219,N/A
2019,2,1,17,30,49,70,24.8,83.76,0.16,1,5.7,81,87.60000000000001,27,1006,0.0000,0.0000,N/A
2019,2,1,18,30,0,0,24.6,98.22,0.16,1.3,5.7,81,89.18,26.5,1006,0.0000,0.0000,N/A
2019,2,1,19,30,0,0,24.400000000000002,112.44,0.16,1.5,5.7,82,88.66,26.400000000000002,1007,0.0000,0.0000,N/A
2019,2,1,20,30,0,0,24.5,126.41,0.16,1.6,5.7,85,90.03,26.3,1007,0.0000,0.0000,N/A
2019,2,1,21,30,0,0,24.700000000000003,139.84,0.16,1.6,5.7,89,91.67,26.200000000000003,1007,0.0000,0.0000,N/A
2019,2,1,22,30,0,0,24.900000000000002,151.88,0.16,1.5,5.7,93,93.26,26.1,1007,0.0000,0.0000,N/A
2019,2,1,23,30,0,0,25.1,159.86,0.16,1.4000000000000001,5.800000000000001,97,94.75,26,1006,0.0000,0.0000,N/A
2019,2,2,0,30,0,0,25.200000000000003,158.57,0.16,1.4000000000000001,5.800000000000001,98,96.5,25.8,1006,0.0000,0.0000,N/A
2019,2,2,1,30,0,0,25.200000000000003,149.16,0.16,1.5,5.9,96,97.22,25.700000000000003,1006,0.0000,0.0000,N/A
2019,2,2,2,30,0,0,25.200000000000003,136.64000000000001,0.16,1.6,5.9,93,97.08,25.700000000000003,1006,0.0000,0.0000,N/A
2019,2,2,3,30,0,0,25.1,123.03,0.16,1.6,5.9,89,97.23,25.6,1006,0.0000,0.0000,N/A
2019,2,2,4,30,0,0,25,108.97,0.16,1.6,5.9,85,97.72,25.400000000000002,1007,0.0000,0.0000,N/A
2019,2,2,5,30,0,0,24.900000000000002,94.71000000000001,0.16,1.6,5.9,81,96.94,25.400000000000002,1007,0.0000,0.0000,N/A
2019,2,2,6,30,61,121,24.900000000000002,80.27,0.16,1.5,5.800000000000001,79,95.4,25.700000000000003,1008,0.0000,0.0000,N/A
2019,2,2,7,30,204,365,24.900000000000002,65.99,0.16,1.5,5.800000000000001,74,93.29,26.1,1008,10.7999,8.3992,N/A
2019,2,2,8,30,305,606,24.8,51.77,0.16,1.5,5.800000000000001,67,90.95,26.400000000000002,1009,17.5011,13.7168,N/A
2019,2,2,9,30,500,808,24.6,37.86,0.16,1.5,5.7,61,87.39,26.900000000000002,1008,29.8943,23.5008,N/A
2019,2,2,10,30,698,949,24.400000000000002,24.86,0.16,1.5,5.6000000000000005,58,82.67,27.6,1008,42.6132,33.5444,N/A
2019,2,2,11,30,706,1018,24.1,15.370000000000001,0.16,1.4000000000000001,5.6000000000000005,59,79.52,28,1007,43.4705,34.2367,N/A
2019,2,2,12,30,755,1009,24,17,0.16,1.3,5.7,61,78.32000000000001,28.1,1007,46.4348,36.5689,N/A
2019,2,2,13,30,751,920,23.900000000000002,27.86,0.16,1.1,5.7,64,78.03,28.1,1006,45.6773,35.9480,N/A
2019,2,2,14,30,641,761,24,41.19,0.16,0.9,5.800000000000001,66,78.74,28,1005,38.0324,29.8829,N/A
2019,2,2,15,30,376,550,24.1,55.21,0.16,0.8,5.800000000000001,69,80.95,27.700000000000003,1005,21.2569,16.6401,N/A
2019,2,2,16,30,249,304,24.5,69.47,0.16,0.8,5.800000000000001,74,85.35000000000001,27.200000000000003,1005,12.8074,9.9244,N/A
2019,2,2,17,30,49,70,25,83.74,0.16,1,5.800000000000001,77,89.64,26.8,1006,0.0000,0.0000,N/A
2019,2,2,18,30,0,0,24.700000000000003,98.21000000000001,0.16,1.3,5.800000000000001,79,90.34,26.400000000000002,1007,0.0000,0.0000,N/A
2019,2,2,19,30,0,0,24.5,112.46000000000001,0.16,1.4000000000000001,5.800000000000001,80,90.21000000000001,26.200000000000003,1007,0.0000,0.0000,N/A
2019,2,2,20,30,0,0,24.5,126.46000000000001,0.16,1.5,5.9,84,90.92,26.1,1008,0.0000,0.0000,N/A
2019,2,2,21,30,0,0,24.700000000000003,139.94,0.16,1.5,5.9,92,92.47,26,1008,0.0000,0.0000,N/A
2019,2,2,22,30,0,0,24.900000000000002,152.05,0.16,1.5,5.800000000000001,105,93.95,25.900000000000002,1007,0.0000,0.0000,N/A
2019,2,2,23,30,0,0,25,160.13,0.16,1.4000000000000001,5.7,120,95.29,25.8,1006,0.0000,0.0000,N/A
2019,2,3,0,30,0,0,25.1,158.84,0.16,1.4000000000000001,5.6000000000000005,129,96.38,25.700000000000003,1006,0.0000,0.0000,N/A
2019,2,3,1,30,0,0,25.1,149.36,0.16,1.4000000000000001,5.6000000000000005,128,96.82000000000001,25.6,1005,0.0000,0.0000,N/A
2019,2,3,2,30,0,0,25,136.78,0.16,1.5,5.5,120,97.44,25.400000000000002,1005,0.0000,0.0000,N/A
2019,2,3,3,30,0,0,24.8,123.13000000000001,0.16,1.5,5.5,111,97.85000000000001,25.200000000000003,1005,0.0000,0.0000,N/A
2019,2,3,4,30,0,0,24.700000000000003,109.04,0.16,1.5,5.5,101,98.19,25,1006,0.0000,0.0000,N/A
2019,2,3,5,30,0,0,24.5,94.76,0.16,1.5,5.5,91,97.9,24.900000000000002,1007,0.0000,0.0000,N/A
2019,2,3,6,30,54,122,24.5,80.3,0.16,1.4000000000000001,5.5,83,96.16,25.200000000000003,1008,0.0000,0.0000,N/A
2019,2,3,7,30,209,369,24.400000000000002,65.99,0.16,1.5,5.6000000000000005,77,93.01,25.6,1008,11.0646,8.6050,N/A
2019,2,3,8,30,326,611,24.1,51.75,0.16,1.6,5.6000000000000005,72,87.59,26.3,1009,18.7075,14.6625,N/A
2019,2,3,9,30,285,813,23.900000000000002,37.800000000000004,0.16,1.5,5.6000000000000005,68,83.03,27,1009,17.0419,13.3973,N/A
2019,2,3,10,30,439,954,23.5,24.73,0.16,1.5,5.7,66,78.86,27.5,1009,26.8052,21.1007,N/A
2019,2,3,11,30,544,1023,23.200000000000003,15.11,0.16,1.4000000000000001,5.7,65,76.25,27.8,1008,33.5013,26.3854,N/A
2019,2,3,12,30,489,1013,23.1,16.740000000000002,0.16,1.2000000000000002,5.800000000000001,67,75.38,27.900000000000002,1007,30.0807,23.6898,N/A
2019,2,3,13,30,375,926,23.200000000000003,27.7,0.16,1.1,5.800000000000001,71,76,27.8,1006,22.8131,17.9542,N/A
2019,2,3,14,30,498,770,23.400000000000002,41.09,0.16,1,5.800000000000001,74,77.89,27.6,1005,29.5551,23.2225,N/A
2019,2,3,15,30,477,557,23.700000000000003,55.14,0.16,0.9,5.800000000000001,77,81.31,27.200000000000003,1005,26.9757,21.1174,N/A
2019,2,3,16,30,281,311,24.1,69.42,0.16,1,5.800000000000001,77,85.93,26.700000000000003,1005,14.4597,11.2055,N/A
2019,2,3,17,30,45,73,24.5,83.71000000000001,0.16,1.2000000000000002,5.800000000000001,76,90.37,26.200000000000003,1005,0.0000,0.0000,N/A
2019,2,3,18,30,0,0,24.3,98.21000000000001,0.16,1.4000000000000001,5.800000000000001,75,91.38,25.8,1006,0.0000,0.0000,N/A
2019,2,3,19,30,0,0,24.400000000000002,112.48,0.16,1.5,5.800000000000001,76,92.3,25.700000000000003,1006,0.0000,0.0000,N/A
2019,2,3,20,30,0,0,24.5,126.52,0.16,1.5,5.7,74,93.73,25.6,1006,0.0000,0.0000,N/A
2019,2,3,21,30,0,0,24.700000000000003,140.04,0.16,1.5,5.7,73,94.77,25.6,1007,0.0000,0.0000,N/A
2019,2,3,22,30,0,0,24.8,152.23,0.16,1.5,5.7,77,96.10000000000001,25.5,1006,0.0000,0.0000,N/A
2019,2,3,23,30,0,0,24.900000000000002,160.4,0.16,1.5,5.7,82,96.28,25.5,1006,0.0000,0.0000,N/A
2019,2,4,0,30,0,0,24.900000000000002,159.12,0.16,1.5,5.6000000000000005,86,96.94,25.400000000000002,1005,0.0000,0.0000,N/A
2019,2,4,1,30,0,0,24.900000000000002,149.55,0.16,1.5,5.6000000000000005,88,97.47,25.3,1005,0.0000,0.0000,N/A
2019,2,4,2,30,0,0,24.8,136.91,0.16,1.5,5.6000000000000005,90,97.3,25.3,1005,0.0000,0.0000,N/A
2019,2,4,3,30,0,0,24.8,123.23,0.16,1.6,5.7,91,97.3,25.3,1005,0.0000,0.0000,N/A
2019,2,4,4,30,0,0,24.900000000000002,109.11,0.16,1.6,5.7,91,97.97,25.200000000000003,1005,0.0000,0.0000,N/A
2019,2,4,5,30,0,0,24.8,94.8,0.16,1.5,5.800000000000001,89,97.34,25.3,1006,0.0000,0.0000,N/A
2019,2,4,6,30,18,124,25,80.32000000000001,0.16,1.4000000000000001,5.800000000000001,85,96.79,25.5,1007,0.0000,0.0000,N/A
2019,2,4,7,30,194,370,25,65.99,0.16,1.5,5.9,82,94.37,26,1008,10.2705,7.9874,N/A
2019,2,4,8,30,338,612,24.8,51.72,0.16,1.7000000000000002,5.800000000000001,77,89.3,26.700000000000003,1008,19.3985,15.2042,N/A
2019,2,4,9,30,712,814,24.400000000000002,37.730000000000004,0.16,1.8,5.7,71,83.05,27.5,1008,42.5812,33.4751,N/A
2019,2,4,10,30,955,955,24.1,24.59,0.16,1.7000000000000002,5.7,68,79.26,28,1007,58.3213,45.9103,N/A
2019,2,4,11,30,1021,1021,23.900000000000002,14.85,0.16,1.6,5.6000000000000005,67,76.61,28.400000000000002,1006,62.8870,49.5299,N/A
2019,2,4,12,30,1013,1013,23.8,16.48,0.16,1.4000000000000001,5.6000000000000005,68,75.37,28.6,1006,62.3260,49.0848,N/A
2019,2,4,13,30,923,923,23.8,27.54,0.16,1.1,5.6000000000000005,69,74.93,28.700000000000003,1005,56.1626,44.2012,N/A
2019,2,4,14,30,759,759,23.900000000000002,40.980000000000004,0.16,0.9,5.6000000000000005,71,75.60000000000001,28.6,1004,45.0570,35.4035,N/A
2019,2,4,15,30,549,549,24,55.07,0.16,0.8,5.6000000000000005,77,77.62,28.3,1004,31.0576,24.3135,N/A
2019,2,4,16,30,303,303,24.400000000000002,69.38,0.16,0.7000000000000001,5.6000000000000005,85,81.59,27.8,1004,15.5973,12.0876,N/A
2019,2,4,17,30,69,69,24.900000000000002,83.7,0.16,1,5.6000000000000005,89,86.84,27.3,1004,0.0000,0.0000,N/A
2019,2,4,18,30,0,0,24.700000000000003,98.21000000000001,0.16,1.3,5.6000000000000005,92,87.28,27,1005,0.0000,0.0000,N/A
2019,2,4,19,30,0,0,24.5,112.51,0.16,1.4000000000000001,5.6000000000000005,93,86.92,26.900000000000002,1006,0.0000,0.0000,N/A
2019,2,4,20,30,0,0,24.5,126.58,0.16,1.5,5.7,96,87.81,26.700000000000003,1006,0.0000,0.0000,N/A
2019,2,4,21,30,0,0,24.6,140.14000000000001,0.16,1.5,5.800000000000001,98,88.68,26.6,1007,0.0000,0.0000,N/A
2019,2,4,22,30,0,0,24.700000000000003,152.4,0.16,1.5,5.9,101,89.86,26.5,1006,0.0000,0.0000,N/A
2019,2,4,23,30,0,0,25,160.68,0.16,1.5,5.9,105,92.22,26.400000000000002,1006,0.0000,0.0000,N/A
2019,2,5,0,30,0,0,25.3,159.4,0.16,1.5,5.9,107,94.11,26.3,1005,0.0000,0.0000,N/A
2019,2,5,1,30,0,0,25.400000000000002,149.75,0.16,1.5,5.9,105,95.61,26.200000000000003,1005,0.0000,0.0000,N/A
2019,2,5,2,30,0,0,25.5,137.05,0.16,1.6,5.800000000000001,100,96.38,26.1,1005,0.0000,0.0000,N/A
2019,2,5,3,30,0,0,25.5,123.32000000000001,0.16,1.6,5.7,94,96.9,26,1005,0.0000,0.0000,N/A
2019,2,5,4,30,0,0,25.400000000000002,109.18,0.16,1.6,5.6000000000000005,90,97.02,25.900000000000002,1005,0.0000,0.0000,N/A
2019,2,5,5,30,0,0,25.200000000000003,94.84,0.16,1.6,5.6000000000000005,90,96.71000000000001,25.8,1006,0.0000,0.0000,N/A
2019,2,5,6,30,103,120,25.200000000000003,80.34,0.16,1.6,5.6000000000000005,90,95.10000000000001,26,1007,0.0000,0.0000,N/A
2019,2,5,7,30,256,366,24.8,65.99,0.16,1.6,5.6000000000000005,86,90.57000000000001,26.5,1008,13.5528,10.5401,N/A
2019,2,5,8,30,442,609,24.5,51.69,0.16,1.6,5.6000000000000005,78,85.03,27.200000000000003,1008,25.3703,19.8849,N/A
2019,2,5,9,30,495,812,24.3,37.660000000000004,0.16,1.5,5.6000000000000005,70,81.08,27.8,1008,29.6079,23.2764,N/A
2019,2,5,10,30,619,954,24.1,24.45,0.16,1.4000000000000001,5.5,63,78.57000000000001,28.200000000000003,1008,37.8080,29.7626,N/A
2019,2,5,11,30,833,1024,24,14.58,0.16,1.2000000000000002,5.5,58,77.14,28.400000000000002,1007,51.3161,40.4170,N/A
2019,2,5,12,30,1013,1013,23.900000000000002,16.22,0.16,1,5.5,55,76.3,28.5,1006,62.3374,49.0944,N/A
2019,2,5,13,30,923,923,23.900000000000002,27.38,0.16,0.8,5.5,56,76.2,28.5,1005,56.1745,44.2111,N/A
2019,2,5,14,30,760,760,24,40.88,0.16,0.6000000000000001,5.6000000000000005,61,77.35000000000001,28.3,1004,45.1274,35.4594,N/A
2019,2,5,15,30,509,548,24.200000000000003,55.01,0.16,0.5,5.6000000000000005,68,80.11,27.900000000000002,1004,28.8028,22.5488,N/A
2019,2,5,16,30,220,303,24.6,69.34,0.16,0.5,5.7,76,84.25,27.5,1004,11.3288,8.7800,N/A
