Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1780285,-,-,-,-2.43,-54.74,-4,15,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,
2020,4,12,4,30,0,0,24.5,107.59,0.17,1.3,6.5,75,91.9,25.900000000000002,1007,N/A
2020,4,12,5,30,0,0,24.5,92.77,0.17,1.3,6.5,68,91.74,25.900000000000002,1008,N/A
2020,4,12,6,30,110,152,24.8,77.91,0.17,1.3,6.6000000000000005,60,91.71000000000001,26.3,1008,N/A
2020,4,12,7,30,249,397,25.3,63.21,0.17,1.1,6.6000000000000005,50,92.9,26.5,1009,N/A
2020,4,12,8,30,339,630,25.5,48.6,0.17,1,6.7,42,94.10000000000001,26.5,1010,N/A
2020,4,12,9,30,516,818,25.5,34.25,0.17,1,6.7,38,94.31,26.5,1010,N/A
2020,4,12,10,30,759,944,25.400000000000002,20.78,0.17,0.9,6.7,39,93.89,26.5,1009,N/A
2020,4,12,11,30,865,997,25.5,11.69,0.17,0.8,6.6000000000000005,46,94.33,26.5,1009,N/A
2020,4,12,12,30,860,972,25.5,16.990000000000002,0.17,0.8,6.4,53,94.98,26.400000000000002,1008,N/A
2020,4,12,13,30,703,871,25.400000000000002,29.79,0.17,0.9,6.300000000000001,57,95.2,26.200000000000003,1007,N/A
2020,4,12,14,30,589,703,25.1,43.97,0.17,1,6.2,60,95.22,25.900000000000002,1007,N/A
2020,4,12,15,30,391,482,24.900000000000002,58.52,0.17,1,6.1000000000000005,65,95.8,25.6,1007,N/A
2020,4,12,16,30,169,235,24.8,73.2,0.17,1.1,6,67,96.55,25.400000000000002,1007,N/A
2020,4,12,17,30,6,23,24.6,87.76,0.17,1.3,6,68,96.64,25.200000000000003,1007,N/A
2020,4,12,18,30,0,0,24.3,102.83,0.17,1.4000000000000001,6,67,95.51,25.1,1008,N/A
2020,4,12,19,30,0,0,24.3,117.64,0.17,1.5,6.1000000000000005,67,95.67,25,1008,N/A
2020,4,12,20,30,0,0,24.3,132.43,0.16,1.6,6.1000000000000005,64,95.52,25.1,1009,N/A
2020,4,12,21,30,0,0,24.400000000000002,147.11,0.16,1.6,6.1000000000000005,61,95.55,25.200000000000003,1009,N/A
2020,4,12,22,30,0,0,24.5,161.46,0.16,1.6,6.1000000000000005,60,96.14,25.200000000000003,1008,N/A
2020,4,12,23,30,0,0,24.6,172.85,0.16,1.4000000000000001,6.1000000000000005,59,96.7,25.200000000000003,1007,N/A
2020,4,13,0,30,0,0,24.6,165.74,0.16,1.2000000000000002,6.1000000000000005,56,96.29,25.200000000000003,1006,N/A
2020,4,13,1,30,0,0,24.200000000000003,151.71,0.16,1.2000000000000002,6.2,51,94.22,25.200000000000003,1006,N/A
2020,4,13,2,30,0,0,23.900000000000002,137.09,0.16,1.3,6.2,53,91.93,25.3,1006,N/A
2020,4,13,3,30,0,0,23.8,122.33,0.16,1.3,6.2,63,91.9,25.200000000000003,1007,N/A
2020,4,13,4,30,0,0,23.8,107.53,0.16,1.4000000000000001,6.2,74,92.71000000000001,25.1,1007,N/A
2020,4,13,5,30,0,0,24,92.72,0.16,1.4000000000000001,6.2,77,93.28,25.200000000000003,1008,N/A
2020,4,13,6,30,10,158,24.5,77.87,0.16,1.2000000000000002,6.2,73,94.36,25.5,1008,N/A
2020,4,13,7,30,30,404,25.1,63.190000000000005,0.16,0.9,6.2,63,95.64,25.900000000000002,1009,N/A
2020,4,13,8,30,67,637,25.3,48.61,0.16,0.8,6.300000000000001,51,95,26.200000000000003,1009,N/A
2020,4,13,9,30,221,824,25.1,34.31,0.16,0.8,6.300000000000001,41,91.72,26.6,1009,N/A
2020,4,13,10,30,246,948,24.8,20.92,0.16,0.6000000000000001,6.4,30,87.91,27,1009,N/A
2020,4,13,11,30,288,998,24.5,12.040000000000001,0.16,0.5,6.4,12,84.97,27.200000000000003,1008,N/A
2020,4,13,12,30,326,971,24.3,17.28,0.16,0.4,6.4,166,84.11,27.200000000000003,1007,N/A
2020,4,13,13,30,206,867,24.3,29.990000000000002,0.16,0.4,6.4,321,85.13,27,1006,N/A
2020,4,13,14,30,338,695,24.400000000000002,44.11,0.16,0.4,6.4,304,87.89,26.6,1006,N/A
2020,4,13,15,30,249,475,24.6,58.63,0.16,0.4,6.4,296,91.69,26.1,1006,N/A
2020,4,13,16,30,40,229,24.900000000000002,73.29,0.16,0.5,6.4,298,95.15,25.700000000000003,1006,N/A
2020,4,13,17,30,8,21,24.8,87.83,0.16,0.6000000000000001,6.4,303,95.66,25.5,1007,N/A
2020,4,13,18,30,0,0,24.400000000000002,102.9,0.16,0.7000000000000001,6.4,307,94.29,25.400000000000002,1007,N/A
2020,4,13,19,30,0,0,24.200000000000003,117.69,0.16,0.8,6.4,308,93.73,25.3,1007,N/A
2020,4,13,20,30,0,0,24.1,132.46,0.16,1,6.4,303,93.07000000000001,25.3,1008,N/A
2020,4,13,21,30,0,0,24.1,147.11,0.16,1.1,6.4,297,93.4,25.200000000000003,1008,N/A
2020,4,13,22,30,0,0,24.1,161.39000000000001,0.16,1.2000000000000002,6.4,291,94.93,25,1008,N/A
2020,4,13,23,30,0,0,24.200000000000003,172.53,0.16,1.3,6.4,286,96.17,24.900000000000002,1007,N/A
2020,4,14,0,30,0,0,24.3,165.52,0.16,1.4000000000000001,6.300000000000001,285,97.72,24.700000000000003,1006,N/A
2020,4,14,1,30,0,0,24.400000000000002,151.57,0.16,1.3,6.300000000000001,292,98.76,24.6,1006,N/A
2020,4,14,2,30,0,0,24.400000000000002,136.99,0.16,1.3,6.300000000000001,308,98.7,24.6,1006,N/A
2020,4,14,3,30,0,0,24.3,122.25,0.16,1.2000000000000002,6.300000000000001,327,98.72,24.5,1006,N/A
2020,4,14,4,30,0,0,24.200000000000003,107.46000000000001,0.16,1.3,6.2,346,98.04,24.5,1007,N/A
2020,4,14,5,30,0,0,24,92.68,0.16,1.3,6.2,179,96.73,24.6,1007,N/A
2020,4,14,6,30,27,152,24.3,77.84,0.16,1.2000000000000002,6.2,9,96.59,24.900000000000002,1008,N/A
2020,4,14,7,30,28,395,24.700000000000003,63.18,0.16,1.1,6.2,16,97.55,25.1,1009,N/A
2020,4,14,8,30,274,626,24.6,48.620000000000005,0.16,1.1,6.2,19,96.09,25.3,1009,N/A
2020,4,14,9,30,552,814,24.400000000000002,34.37,0.16,1.1,6.2,22,93.15,25.6,1009,N/A
2020,4,14,10,30,593,939,24.200000000000003,21.07,0.16,1.1,6.2,22,89.68,26,1008,N/A
2020,4,14,11,30,621,990,24,12.38,0.16,1,6.2,20,87.16,26.3,1007,N/A
2020,4,14,12,30,477,963,24,17.57,0.16,0.9,6.300000000000001,17,86.46000000000001,26.400000000000002,1007,N/A
2020,4,14,13,30,266,860,24,30.18,0.16,0.8,6.300000000000001,15,87.37,26.3,1006,N/A
2020,4,14,14,30,399,689,24.200000000000003,44.25,0.16,0.6000000000000001,6.300000000000001,19,89.86,26,1005,N/A
2020,4,14,15,30,356,468,24.400000000000002,58.75,0.16,0.6000000000000001,6.300000000000001,31,93.22,25.6,1005,N/A
2020,4,14,16,30,139,224,24.6,73.39,0.16,0.7000000000000001,6.300000000000001,45,95.7,25.3,1005,N/A
2020,4,14,17,30,12,20,24.5,87.91,0.16,0.9,6.300000000000001,55,97,25,1006,N/A
2020,4,14,18,30,0,0,24.3,102.96000000000001,0.16,1.1,6.300000000000001,64,96.9,24.8,1006,N/A
2020,4,14,19,30,0,0,24.200000000000003,117.74000000000001,0.16,1.2000000000000002,6.300000000000001,67,97.06,24.700000000000003,1007,N/A
2020,4,14,20,30,0,0,24.200000000000003,132.48,0.17,1.3,6.300000000000001,77,97.75,24.6,1007,N/A
2020,4,14,21,30,0,0,24.200000000000003,147.11,0.17,1.3,6.4,78,98.26,24.5,1008,N/A
2020,4,14,22,30,0,0,24.1,161.31,0.17,1.3,6.300000000000001,76,98.28,24.400000000000002,1007,N/A
2020,4,14,23,30,0,0,24.1,172.21,0.17,1.3,6.300000000000001,73,98.56,24.3,1007,N/A
2020,4,15,0,30,0,0,24,165.29,0.17,1.3,6.2,69,98.65,24.200000000000003,1006,N/A
2020,4,15,1,30,0,0,23.8,151.43,0.17,1.4000000000000001,6.2,65,98.48,24.1,1006,N/A
2020,4,15,2,30,0,0,23.700000000000003,136.88,0.17,1.3,6.1000000000000005,67,97.98,24,1006,N/A
2020,4,15,3,30,0,0,23.5,122.17,0.17,1.3,6,73,97.24000000000001,24,1006,N/A
2020,4,15,4,30,0,0,23.400000000000002,107.4,0.17,1.3,5.9,79,97.32000000000001,23.900000000000002,1006,N/A
2020,4,15,5,30,0,0,23.400000000000002,92.63,0.17,1.3,5.800000000000001,81,96.48,24,1007,N/A
2020,4,15,6,30,20,152,23.6,77.81,0.17,1.2000000000000002,5.7,83,95.85000000000001,24.3,1008,N/A
2020,4,15,7,30,77,395,24,63.17,0.17,1.1,5.7,83,95.82000000000001,24.700000000000003,1008,N/A
2020,4,15,8,30,74,626,24.200000000000003,48.64,0.17,1,5.7,81,94.49,25.1,1009,N/A
2020,4,15,9,30,162,813,23.900000000000002,34.43,0.17,1,5.7,81,90.99,25.5,1009,N/A
2020,4,15,10,30,238,936,23.3,21.23,0.17,0.9,5.7,84,84.79,26.1,1008,N/A
2020,4,15,11,30,312,986,22.8,12.72,0.17,0.9,5.7,87,80.2,26.5,1008,N/A
2020,4,15,12,30,336,958,22.700000000000003,17.86,0.17,0.8,5.7,90,79.08,26.6,1007,N/A
2020,4,15,13,30,350,854,22.8,30.37,0.17,0.7000000000000001,5.7,94,80.54,26.400000000000002,1007,N/A
2020,4,15,14,30,286,684,23,44.4,0.17,0.7000000000000001,5.7,97,82.67,26.200000000000003,1006,N/A
2020,4,15,15,30,163,464,23.400000000000002,58.86,0.17,0.7000000000000001,5.7,98,86.09,25.900000000000002,1006,N/A
2020,4,15,16,30,86,220,23.8,73.48,0.17,0.9,5.6000000000000005,96,89.77,25.6,1006,N/A
2020,4,15,17,30,8,19,23.700000000000003,87.98,0.17,1.1,5.6000000000000005,90,91.65,25.200000000000003,1006,N/A
2020,4,15,18,30,0,0,23.5,103.02,0.17,1.3,5.6000000000000005,87,91.79,24.900000000000002,1007,N/A
2020,4,15,19,30,0,0,23.400000000000002,117.78,0.17,1.3,5.6000000000000005,86,91.92,24.8,1007,N/A
2020,4,15,20,30,0,0,23.5,132.5,0.18,1.3,5.6000000000000005,89,92.43,24.8,1008,N/A
2020,4,15,21,30,0,0,23.6,147.09,0.18,1.3,5.6000000000000005,92,93.46000000000001,24.700000000000003,1008,N/A
2020,4,15,22,30,0,0,23.6,161.22,0.18,1.3,5.6000000000000005,96,94.4,24.6,1008,N/A
2020,4,15,23,30,0,0,23.700000000000003,171.88,0.18,1.3,5.7,103,94.5,24.6,1007,N/A
2020,4,16,0,30,0,0,23.700000000000003,165.06,0.18,1.3,5.7,108,95.03,24.5,1007,N/A
2020,4,16,1,30,0,0,23.6,151.29,0.18,1.3,5.7,112,95.23,24.400000000000002,1007,N/A
2020,4,16,2,30,0,0,23.6,136.78,0.18,1.3,5.7,113,95.81,24.3,1007,N/A
2020,4,16,3,30,0,0,23.6,122.09,0.18,1.4000000000000001,5.7,112,96.63,24.200000000000003,1007,N/A
2020,4,16,4,30,0,0,23.700000000000003,107.34,0.18,1.4000000000000001,5.7,110,96.84,24.200000000000003,1007,N/A
2020,4,16,5,30,0,0,23.700000000000003,92.58,0.18,1.3,5.7,109,96.39,24.3,1008,N/A
2020,4,16,6,30,79,153,24,77.78,0.18,1.1,5.800000000000001,108,94.67,24.900000000000002,1009,N/A
2020,4,16,7,30,186,398,24.3,63.160000000000004,0.18,0.9,5.800000000000001,103,92.97,25.5,1009,N/A
2020,4,16,8,30,432,629,24.200000000000003,48.660000000000004,0.18,0.8,5.800000000000001,96,88.65,26.200000000000003,1010,N/A
2020,4,16,9,30,780,816,24,34.49,0.18,0.7000000000000001,5.9,89,84.33,26.900000000000002,1010,N/A
2020,4,16,10,30,836,940,24,21.38,0.18,0.5,5.9,84,81.2,27.5,1010,N/A
2020,4,16,11,30,448,991,24,13.05,0.18,0.4,5.9,75,79.37,27.900000000000002,1009,N/A
2020,4,16,12,30,913,963,24,18.150000000000002,0.18,0.30000000000000004,5.9,52,78.35000000000001,28.1,1008,N/A
2020,4,16,13,30,854,854,23.900000000000002,30.560000000000002,0.18,0.2,5.9,17,77.62,28.200000000000003,1007,N/A
2020,4,16,14,30,672,672,23.900000000000002,44.54,0.18,0.30000000000000004,5.9,178,78.94,27.900000000000002,1007,N/A
2020,4,16,15,30,453,453,24,58.97,0.18,0.30000000000000004,5.9,180,80.86,27.6,1007,N/A
2020,4,16,16,30,195,212,24.400000000000002,73.57000000000001,0.18,0.30000000000000004,5.9,15,85.73,27,1007,N/A
2020,4,16,17,30,14,17,24.700000000000003,88.05,0.18,0.6000000000000001,5.9,26,89.17,26.6,1008,N/A
2020,4,16,18,30,0,0,23.900000000000002,103.08,0.18,0.7000000000000001,5.9,24,85.32000000000001,26.6,1008,N/A
2020,4,16,19,30,0,0,23.400000000000002,117.82000000000001,0.18,0.7000000000000001,5.9,20,82.87,26.6,1009,N/A
2020,4,16,20,30,0,0,23.1,132.52,0.18,0.6000000000000001,5.9,333,79.79,26.900000000000002,1009,N/A
2020,4,16,21,30,0,0,22.900000000000002,147.08,0.18,0.5,5.9,283,77.82000000000001,27.1,1009,N/A
2020,4,16,22,30,0,0,22.8,161.13,0.18,0.6000000000000001,5.9,243,77.95,27,1009,N/A
2020,4,16,23,30,0,0,22.8,171.56,0.18,0.5,5.9,248,78.5,26.900000000000002,1009,N/A
2020,4,17,0,30,0,0,22.8,164.83,0.18,0.6000000000000001,6,300,80.18,26.5,1008,N/A
2020,4,17,1,30,0,0,23.1,151.15,0.18,1,5.9,332,85.5,25.700000000000003,1008,N/A
2020,4,17,2,30,0,0,23.400000000000002,136.68,0.18,1.2000000000000002,5.9,321,89.92,25.200000000000003,1008,N/A
2020,4,17,3,30,0,0,23.6,122.01,0.18,1.3,5.800000000000001,312,91.84,25,1008,N/A
2020,4,17,4,30,0,0,23.6,107.28,0.18,1.3,5.7,311,92.59,24.900000000000002,1008,N/A
2020,4,17,5,30,0,0,23.5,92.54,0.18,1.1,5.7,321,91.01,25.1,1009,N/A
2020,4,17,6,30,91,149,23.400000000000002,77.76,0.18,0.6000000000000001,5.800000000000001,198,88.29,25.5,1010,N/A
2020,4,17,7,30,208,391,24,63.15,0.18,0.4,5.800000000000001,91,90.67,25.6,1011,N/A
2020,4,17,8,30,441,623,24.200000000000003,48.68,0.18,0.5,5.800000000000001,120,91.29,25.700000000000003,1011,N/A
2020,4,17,9,30,584,810,24.200000000000003,34.56,0.18,0.5,5.800000000000001,128,90.23,25.900000000000002,1011,N/A
2020,4,17,10,30,676,931,23.700000000000003,21.55,0.18,0.5,5.800000000000001,132,85.75,26.3,1011,N/A
2020,4,17,11,30,710,975,23.200000000000003,13.39,0.18,0.4,5.800000000000001,128,81.81,26.6,1010,N/A
2020,4,17,12,30,686,947,23.200000000000003,18.43,0.18,0.30000000000000004,5.9,120,81.32000000000001,26.700000000000003,1009,N/A
2020,4,17,13,30,543,844,23.3,30.75,0.18,0.2,5.9,103,82,26.6,1008,N/A
2020,4,17,14,30,255,676,23.400000000000002,44.68,0.18,0.2,5.9,80,84.13,26.3,1008,N/A
2020,4,17,15,30,286,458,23.700000000000003,59.08,0.18,0.2,5.9,70,87.16,26,1008,N/A
2020,4,17,16,30,129,216,24.1,73.66,0.18,0.5,5.9,78,90.49,25.8,1008,N/A
2020,4,17,17,30,10,18,24,88.11,0.18,0.9,5.800000000000001,81,91.10000000000001,25.6,1009,N/A
2020,4,17,18,30,0,0,23.700000000000003,103.13,0.18,1.2000000000000002,5.9,79,90.5,25.400000000000002,1010,N/A
2020,4,17,19,30,0,0,23.6,117.86,0.18,1.3,5.9,78,90.48,25.3,1010,N/A
2020,4,17,20,30,0,0,23.6,132.53,0.16,1.4000000000000001,5.9,71,91.12,25.200000000000003,1011,N/A
2020,4,17,21,30,0,0,23.8,147.06,0.16,1.4000000000000001,5.9,68,91.86,25.200000000000003,1011,N/A
2020,4,17,22,30,0,0,23.900000000000002,161.04,0.16,1.5,5.9,66,93.24,25.1,1010,N/A
2020,4,17,23,30,0,0,24.1,171.23,0.16,1.4000000000000001,5.9,64,94.67,25,1010,N/A
2020,4,18,0,30,0,0,24.1,164.6,0.16,1.4000000000000001,5.9,64,95.46000000000001,24.900000000000002,1009,N/A
2020,4,18,1,30,0,0,24.1,151.01,0.16,1.3,5.800000000000001,66,95.7,24.8,1008,N/A
2020,4,18,2,30,0,0,24,136.57,0.16,1.2000000000000002,5.800000000000001,71,95.2,24.8,1008,N/A
2020,4,18,3,30,0,0,23.8,121.93,0.16,1.2000000000000002,5.7,74,94.43,24.8,1008,N/A
2020,4,18,4,30,0,0,23.5,107.22,0.16,1.3,5.6000000000000005,71,93.28,24.700000000000003,1008,N/A
2020,4,18,5,30,0,0,23.400000000000002,92.5,0.16,1.4000000000000001,5.6000000000000005,64,91.14,24.900000000000002,1008,N/A
2020,4,18,6,30,46,159,23.8,77.73,0.16,1.3,5.6000000000000005,60,90.03,25.6,1009,N/A
2020,4,18,7,30,199,404,24.5,63.15,0.16,1.1,5.6000000000000005,57,89.77,26.3,1010,N/A
2020,4,18,8,30,530,634,24.5,48.71,0.16,1,5.7,59,86.11,27,1010,N/A
2020,4,18,9,30,741,819,24.200000000000003,34.64,0.16,0.8,5.7,69,81.09,27.700000000000003,1010,N/A
2020,4,18,10,30,662,940,24,21.72,0.16,0.7000000000000001,5.800000000000001,80,77.98,28.200000000000003,1010,N/A
2020,4,18,11,30,675,986,24,13.73,0.16,0.5,5.9,85,76.25,28.6,1009,N/A
2020,4,18,12,30,675,956,24.1,18.72,0.16,0.4,5.9,78,76.15,28.700000000000003,1008,N/A
2020,4,18,13,30,744,849,24.1,30.94,0.16,0.30000000000000004,6,55,76.79,28.6,1007,N/A
2020,4,18,14,30,674,674,24.200000000000003,44.82,0.16,0.30000000000000004,6,26,77.87,28.400000000000002,1007,N/A
2020,4,18,15,30,442,456,24.3,59.2,0.16,0.30000000000000004,6,6,80.5,28,1007,N/A
2020,4,18,16,30,158,214,24.8,73.75,0.16,0.4,6,178,85.15,27.5,1007,N/A
2020,4,18,17,30,12,17,25.1,88.18,0.16,0.5,6,180,88.54,27.200000000000003,1008,N/A
2020,4,18,18,30,0,0,24.3,103.19,0.16,0.6000000000000001,6,14,84.65,27.1,1008,N/A
2020,4,18,19,30,0,0,23.900000000000002,117.89,0.16,0.6000000000000001,6,24,82.27,27.200000000000003,1009,N/A
2020,4,18,20,30,0,0,23.8,132.55,0.16,0.6000000000000001,6,93,82.7,27,1009,N/A
2020,4,18,21,30,0,0,23.900000000000002,147.03,0.16,0.8,6,128,84.02,26.8,1009,N/A
2020,4,18,22,30,0,0,24,160.93,0.16,0.9,6.1000000000000005,138,85.74,26.6,1009,N/A
2020,4,18,23,30,0,0,24.1,170.91,0.16,0.8,6.1000000000000005,130,87.23,26.400000000000002,1009,N/A
2020,4,19,0,30,0,0,24.1,164.36,0.16,0.7000000000000001,6.1000000000000005,94,88.32000000000001,26.200000000000003,1008,N/A
2020,4,19,1,30,0,0,24.1,150.87,0.16,0.8,6.1000000000000005,51,89.93,25.900000000000002,1008,N/A
2020,4,19,2,30,0,0,24.200000000000003,136.47,0.16,1,6.1000000000000005,35,91.81,25.6,1008,N/A
2020,4,19,3,30,0,0,24.200000000000003,121.85000000000001,0.16,1.1,6,40,93.26,25.400000000000002,1008,N/A
2020,4,19,4,30,0,0,24.3,107.16,0.16,1.2000000000000002,6,50,93.71000000000001,25.400000000000002,1008,N/A
2020,4,19,5,30,0,0,24.3,92.46000000000001,0.16,1.1,5.9,60,93.17,25.5,1008,N/A
2020,4,19,6,30,104,158,24.6,77.71000000000001,0.16,0.9,5.9,70,92.95,25.8,1009,N/A
2020,4,19,7,30,219,402,25.200000000000003,63.15,0.16,0.7000000000000001,6,82,94.93,26.1,1010,N/A
2020,4,19,8,30,423,632,25.3,48.74,0.16,0.6000000000000001,6,93,94.88,26.200000000000003,1011,N/A
2020,4,19,9,30,349,817,25.1,34.71,0.16,0.5,6,99,93.28,26.3,1011,N/A
2020,4,19,10,30,284,940,24.900000000000002,21.89,0.16,0.5,6,89,91.94,26.3,1010,N/A
2020,4,19,11,30,371,989,24.6,14.06,0.16,0.5,6,67,91.34,26.1,1010,N/A
2020,4,19,12,30,336,961,24.400000000000002,19,0.16,0.5,5.9,52,91.72,25.900000000000002,1009,N/A
2020,4,19,13,30,247,859,24.200000000000003,31.13,0.16,0.5,5.9,45,91.4,25.700000000000003,1008,N/A
2020,4,19,14,30,215,690,24,44.96,0.16,0.4,5.800000000000001,46,91.54,25.5,1008,N/A
2020,4,19,15,30,51,470,24,59.300000000000004,0.16,0.30000000000000004,5.7,60,92.27,25.3,1008,N/A
2020,4,19,16,30,34,226,24,73.84,0.16,0.2,5.7,79,93.60000000000001,25.1,1008,N/A
2020,4,19,17,30,5,20,23.700000000000003,88.24,0.16,0.2,5.7,132,92.15,25.1,1008,N/A
2020,4,19,18,30,0,0,23,103.24000000000001,0.16,0.30000000000000004,5.7,170,87.44,25.200000000000003,1008,N/A
2020,4,19,19,30,0,0,22.5,117.93,0.16,0.4,5.7,161,84.45,25.3,1009,N/A
2020,4,19,20,30,0,0,22.3,132.55,0.16,0.5,5.7,138,82.07000000000001,25.6,1009,N/A
2020,4,19,21,30,0,0,22.200000000000003,147,0.16,0.5,5.800000000000001,128,81.14,25.700000000000003,1010,N/A
2020,4,19,22,30,0,0,22.1,160.82,0.16,0.5,5.800000000000001,114,80.76,25.700000000000003,1010,N/A
2020,4,19,23,30,0,0,22.1,170.58,0.16,0.4,5.9,101,81.11,25.6,1009,N/A
2020,4,20,0,30,0,0,22.1,164.13,0.16,0.30000000000000004,5.9,98,81.64,25.5,1009,N/A
2020,4,20,1,30,0,0,22.1,150.72,0.16,0.30000000000000004,5.9,182,82.11,25.400000000000002,1008,N/A
2020,4,20,2,30,0,0,22.200000000000003,136.37,0.16,0.7000000000000001,5.800000000000001,267,83.82000000000001,25.1,1008,N/A
2020,4,20,3,30,0,0,22.3,121.78,0.16,1,5.7,270,85.4,24.900000000000002,1008,N/A
2020,4,20,4,30,0,0,22.3,107.10000000000001,0.16,1.1,5.7,272,86.07000000000001,24.8,1008,N/A
2020,4,20,5,30,0,0,22.3,92.42,0.16,0.9,5.7,267,84.29,25.1,1008,N/A
2020,4,20,6,30,28,162,22.700000000000003,77.69,0.16,0.6000000000000001,5.7,243,84.22,25.6,1009,N/A
2020,4,20,7,30,257,407,23.900000000000002,63.15,0.16,0.4,5.7,194,87.82000000000001,26.1,1010,N/A
2020,4,20,8,30,492,635,24.400000000000002,48.77,0.16,0.5,5.7,157,87.22,26.700000000000003,1010,N/A
2020,4,20,9,30,606,819,24.400000000000002,34.79,0.16,0.6000000000000001,5.800000000000001,145,83.54,27.400000000000002,1010,N/A
2020,4,20,10,30,676,938,23.6,22.06,0.16,0.6000000000000001,5.800000000000001,140,76.41,28.1,1010,N/A
2020,4,20,11,30,556,982,23.6,14.39,0.16,0.5,5.800000000000001,139,75.91,28.3,1009,N/A
2020,4,20,12,30,550,953,23.8,19.29,0.16,0.4,5.9,138,76.75,28.3,1008,N/A
2020,4,20,13,30,464,843,23.900000000000002,31.32,0.16,0.4,6,136,78.17,28.1,1007,N/A
2020,4,20,14,30,46,661,24.1,45.1,0.16,0.30000000000000004,6,131,80.95,27.700000000000003,1007,N/A
2020,4,20,15,30,160,443,24.5,59.410000000000004,0.16,0.30000000000000004,6,133,85.28,27.200000000000003,1007,N/A
2020,4,20,16,30,154,204,24.8,73.92,0.16,0.2,6,126,88.49,26.900000000000002,1007,N/A
2020,4,20,17,30,9,15,24.3,88.3,0.16,0.30000000000000004,6,65,86.12,26.8,1007,N/A
2020,4,20,18,30,0,0,23.5,103.29,0.16,0.4,5.9,10,82.33,26.8,1008,N/A
2020,4,20,19,30,0,0,23.3,117.95,0.16,0.5,5.9,5,81.41,26.8,1008,N/A
2020,4,20,20,30,0,0,23.3,132.56,0.16,0.7000000000000001,5.9,359,80.99,26.8,1009,N/A
2020,4,20,21,30,0,0,23.200000000000003,146.97,0.16,0.7000000000000001,5.800000000000001,357,80.57000000000001,26.8,1010,N/A
2020,4,20,22,30,0,0,23,160.71,0.16,0.7000000000000001,5.800000000000001,178,79.36,26.900000000000002,1009,N/A
2020,4,20,23,30,0,0,22.900000000000002,170.26,0.16,0.6000000000000001,5.800000000000001,10,78.66,26.900000000000002,1009,N/A
2020,4,21,0,30,0,0,22.700000000000003,163.89000000000001,0.16,0.4,5.7,34,77.98,26.900000000000002,1008,N/A
2020,4,21,1,30,0,0,22.6,150.58,0.16,0.2,5.7,99,77.4,26.900000000000002,1007,N/A
2020,4,21,2,30,0,0,22.6,136.27,0.16,0.30000000000000004,5.7,170,77.57000000000001,26.8,1007,N/A
2020,4,21,3,30,0,0,22.5,121.7,0.16,0.4,5.6000000000000005,197,77.81,26.700000000000003,1007,N/A
2020,4,21,4,30,0,0,22.5,107.05,0.16,0.5,5.6000000000000005,215,78.18,26.6,1007,N/A
2020,4,21,5,30,0,0,22.5,92.38,0.16,0.6000000000000001,5.6000000000000005,240,78.28,26.6,1008,N/A
2020,4,21,6,30,65,146,23.1,77.67,0.16,0.6000000000000001,5.6000000000000005,266,80.76,26.700000000000003,1009,N/A
2020,4,21,7,30,138,384,24.6,63.160000000000004,0.16,0.5,5.7,287,86.35000000000001,27.1,1009,N/A
2020,4,21,8,30,401,610,24.6,48.800000000000004,0.16,0.5,5.7,300,83.66,27.6,1010,N/A
2020,4,21,9,30,679,793,23.900000000000002,34.88,0.16,0.6000000000000001,5.800000000000001,304,77.61,28.200000000000003,1010,N/A
2020,4,21,10,30,690,914,24,22.240000000000002,0.16,0.7000000000000001,5.800000000000001,304,76.77,28.5,1009,N/A
2020,4,21,11,30,964,964,24.1,14.72,0.16,0.7000000000000001,5.800000000000001,301,76.4,28.700000000000003,1008,N/A
2020,4,21,12,30,898,936,24.200000000000003,19.57,0.16,0.7000000000000001,5.800000000000001,302,76.22,28.8,1007,N/A
2020,4,21,13,30,834,834,24.200000000000003,31.51,0.16,0.7000000000000001,5.800000000000001,305,76.84,28.700000000000003,1006,N/A
2020,4,21,14,30,667,667,24.400000000000002,45.24,0.16,0.7000000000000001,5.800000000000001,311,79.53,28.3,1006,N/A
