month,day,hour,GHI,solar_zenith_angle,clearsky_GHI,temperature,relative_humidity
9,2,9,504,55.5,504,29.0,74.89
9,2,9,615,48.17,615,29.5,72.84
9,2,10,714,40.9,714,30.0,69.07000000000001
9,2,10,801,33.71,801,30.4,67.45
9,2,11,872,26.69,872,30.8,64.51
9,2,11,924,19.99,924,31.1,63.42
9,2,12,948,14.11,948,31.5,60.7
9,2,12,962,10.51,962,31.8,59.68
9,2,13,963,11.56,963,32.2,57.2
9,2,13,939,16.4,939,32.5,56.18
9,2,14,899,22.72,899,32.800000000000004,54.25
9,2,14,839,29.58,839,32.9,53.89
9,2,15,761,36.69,761,33.1,52.66
9,2,15,669,43.92,669,33.0,52.95
9,2,16,565,51.22,565,33.0,53.03
9,2,16,450,58.56,450,32.800000000000004,53.63
9,2,17,330,65.93,330,32.6,55.63
9,2,17,209,73.31,209,32.2,56.89
9,2,18,97,80.68,97,31.700000000000003,60.57
9,2,18,14,87.92,14,31.200000000000003,62.370000000000005
9,3,6,0,99.85,0,27.1,88.27
9,3,6,0,92.42,0,27.200000000000003,87.76
9,3,7,45,84.84,45,27.3,86.93
9,3,7,145,77.5,145,27.8,84.52
9,3,8,263,70.12,263,28.200000000000003,80.23
9,3,8,385,62.73,385,28.8,77.49
9,3,9,504,55.370000000000005,504,29.4,72.49
9,3,9,615,48.03,615,30.0,70.04
9,3,10,713,40.74,713,30.6,66.41
9,3,10,671,33.53,800,31.1,64.55
9,3,11,734,26.48,870,31.6,61.690000000000005
9,3,11,922,19.74,922,32.0,60.32
9,3,12,835,13.79,956,32.4,57.82
9,3,12,857,10.13,972,32.800000000000004,56.48
9,3,13,876,11.28,969,33.1,54.41
9,3,13,850,16.240000000000002,944,33.300000000000004,53.81
9,3,14,903,22.63,903,33.6,51.93
9,3,14,840,29.54,840,33.7,51.64
9,3,15,677,36.67,749,33.7,50.96
9,3,15,567,43.92,656,33.7,50.96
9,3,16,467,51.24,553,33.7,51.21
9,3,16,441,58.59,441,33.5,51.79
9,3,17,322,65.97,322,33.4,52.66
9,3,17,203,73.36,203,32.9,54.21
9,3,18,93,80.74,93,32.5,57.85
9,3,18,12,87.98,12,31.9,59.83
9,4,6,0,99.77,0,27.1,88.49
9,4,6,0,92.33,0,27.200000000000003,88.06
9,4,7,43,84.74,43,27.4,87.10000000000001
9,4,7,143,77.4,143,27.8,85.18
9,4,8,258,70.0,258,28.200000000000003,81.56
9,4,8,378,62.61,378,28.8,78.78
9,4,9,494,55.23,494,29.3,74.58
9,4,9,604,47.88,604,29.9,72.06
9,4,10,701,40.58,701,30.5,68.47
9,4,10,786,33.35,786,31.0,66.55
9,4,11,857,26.27,857,31.5,63.75
9,4,11,909,19.49,909,31.9,62.26
9,4,12,911,13.47,911,32.300000000000004,59.71
9,4,12,928,9.76,928,32.6,58.65
9,4,13,924,11.0,924,32.9,56.54
9,4,13,903,16.09,903,33.2,55.55
9,4,14,862,22.55,862,33.4,54.22
9,4,14,802,29.5,802,33.4,54.17
9,4,15,738,36.66,738,33.5,53.54
9,4,15,647,43.93,647,33.4,53.84
9,4,16,546,51.26,546,33.300000000000004,54.48
9,4,16,433,58.63,433,33.1,55.09
9,4,17,250,66.01,318,32.800000000000004,57.27
9,4,17,116,73.41,200,32.4,58.57
9,4,18,92,80.79,92,32.0,61.56
9,4,18,11,88.04,11,31.5,63.39
9,5,6,0,99.68,0,27.3,84.93
9,5,6,0,92.23,0,27.4,84.52
9,5,7,44,84.64,44,27.4,83.29
9,5,7,136,77.29,144,27.8,81.37
9,5,8,216,69.89,261,28.200000000000003,76.59
9,5,8,325,62.49,382,28.8,73.98
9,5,9,437,55.1,501,29.4,69.47
9,5,9,489,47.74,612,30.1,66.81
9,5,10,609,40.42,714,30.700000000000003,63.67
9,5,10,622,33.18,801,31.4,61.13
9,5,11,874,26.07,874,32.0,58.29
9,5,11,926,19.24,926,32.5,56.620000000000005
9,5,12,956,13.15,956,33.1,53.91
9,5,12,836,9.38,971,33.5,52.66
9,5,13,860,10.72,971,33.9,50.86
9,5,13,831,15.94,946,34.1,50.3
9,5,14,790,22.48,906,34.4,49.05
9,5,14,740,29.47,843,34.5,48.78
9,5,15,661,36.66,754,34.6,48.44
9,5,15,661,43.94,661,34.5,48.66
9,5,16,559,51.29,559,34.4,49.28
9,5,16,445,58.66,445,34.1,50.11
9,5,17,327,66.06,327,33.800000000000004,52.27
9,5,17,206,73.46000000000001,206,33.300000000000004,53.8
9,5,18,95,80.85000000000001,95,32.800000000000004,57.07
9,5,18,13,88.10000000000001,13,32.300000000000004,58.69
9,6,6,0,99.58,0,27.0,84.39
9,6,6,0,92.13,0,27.1,83.9
9,6,7,46,84.54,50,27.200000000000003,82.64
9,6,7,154,77.18,154,27.8,79.8
9,6,8,273,69.77,273,28.4,73.35000000000001
9,6,8,396,62.36,396,29.1,70.51
9,6,9,515,54.97,515,29.9,64.36
9,6,9,627,47.6,627,30.6,61.84
9,6,10,728,40.27,728,31.3,57.52
9,6,10,816,33.0,816,32.0,55.29
9,6,11,887,25.86,887,32.6,52.06
9,6,11,940,18.99,940,33.1,50.63
9,6,12,969,12.84,969,33.6,48.67
9,6,12,983,9.0,983,34.0,47.55
9,6,13,981,10.45,981,34.4,46.3
9,6,13,956,15.8,956,34.7,45.5
9,6,14,915,22.41,915,34.9,44.62
9,6,14,851,29.44,851,35.0,44.33
9,6,15,772,36.66,772,35.1,43.75
9,6,15,678,43.96,678,35.0,43.95
9,6,16,574,51.32,574,34.9,44.06
9,6,16,458,58.7,458,34.7,44.55
9,6,17,337,66.11,337,34.4,46.14
9,6,17,213,73.52,213,33.9,47.48
9,6,18,99,80.91,99,33.300000000000004,51.68
9,6,18,14,88.16,14,32.6,53.74
9,7,6,0,99.49,0,27.1,85.51
9,7,6,0,92.03,0,27.200000000000003,85.09
9,7,7,6,84.44,50,27.4,83.25
9,7,7,15,77.07000000000001,153,28.0,80.39
9,7,8,95,69.66,271,28.700000000000003,73.44
9,7,8,79,62.24,392,29.5,70.21000000000001
9,7,9,216,54.84,510,30.200000000000003,64.78
9,7,9,300,47.46,620,30.9,62.25
9,7,10,530,40.11,718,31.6,58.38
9,7,10,652,32.83,804,32.2,56.44
9,7,11,876,25.66,876,32.800000000000004,53.02
9,7,11,773,18.75,928,33.300000000000004,51.51
9,7,12,970,12.52,970,33.800000000000004,48.07
9,7,12,986,8.61,986,34.2,46.97
9,7,13,988,10.19,988,34.6,43.62
9,7,13,964,15.67,964,34.9,42.86
9,7,14,923,22.35,923,35.1,40.35
9,7,14,861,29.42,861,35.2,40.09
9,7,15,770,36.66,770,35.300000000000004,38.59
9,7,15,675,43.98,675,35.2,38.8
9,7,16,570,51.35,570,35.1,38.62
9,7,16,416,58.74,454,34.9,39.05
9,7,17,265,66.15,332,34.6,40.57
9,7,17,210,73.57000000000001,210,34.0,41.95
9,7,18,95,80.98,95,33.300000000000004,47.41
9,7,18,12,88.22,12,32.6,49.31
9,8,6,0,99.39,0,26.6,93.29
9,8,6,0,91.93,0,26.6,93.29
9,8,7,48,84.34,48,26.6,93.22
9,8,7,114,76.96000000000001,149,26.8,92.13
9,8,8,264,69.54,264,27.0,90.34
9,8,8,384,62.120000000000005,384,27.4,88.25
9,8,9,382,54.71,499,27.8,83.24
9,8,9,416,47.31,608,28.4,80.39
9,8,10,461,39.96,708,29.0,74.59
9,8,10,794,32.660000000000004,794,29.5,72.48
9,8,11,596,25.46,868,30.0,68.61
9,8,11,549,18.51,920,30.4,67.06
9,8,12,859,12.21,959,30.8,63.88
9,8,12,973,8.23,973,31.200000000000003,62.45
9,8,13,973,9.93,973,31.6,59.45
9,8,13,949,15.55,949,31.9,58.45
9,8,14,774,22.29,907,32.2,55.99
9,8,14,845,29.4,845,32.300000000000004,55.67
9,8,15,768,36.66,768,32.4,54.22
9,8,15,675,44.0,675,32.300000000000004,54.53
9,8,16,570,51.38,570,32.300000000000004,54.120000000000005
9,8,16,454,58.79,454,32.1,54.73
9,8,17,333,66.21000000000001,333,31.9,56.45
9,8,17,211,73.63,211,31.5,57.74
9,8,18,97,81.04,97,31.1,61.56
9,8,18,13,88.28,13,30.6,63.39
9,9,6,0,99.3,0,26.6,87.27
9,9,6,0,91.83,0,26.8,86.25
9,9,7,42,84.23,51,27.0,85.28
9,9,7,154,76.85000000000001,154,27.6,82.34
9,9,8,271,69.42,271,28.200000000000003,77.54
9,9,8,393,61.99,393,29.0,74.03
9,9,9,510,54.57,510,29.9,67.44
9,9,9,620,47.17,620,30.700000000000003,64.43
9,9,10,720,39.8,720,31.5,59.45
9,9,10,806,32.49,806,32.2,57.09
9,9,11,878,25.27,878,32.9,53.26
9,9,11,931,18.27,931,33.4,51.79
9,9,12,976,11.9,976,34.0,48.66
9,9,12,990,7.84,990,34.4,47.59
9,9,13,987,9.68,987,34.9,44.87
9,9,13,962,15.43,962,35.2,44.09
9,9,14,917,22.25,917,35.5,42.24
9,9,14,853,29.39,853,35.6,41.97
9,9,15,757,36.67,757,35.7,40.96
9,9,15,663,44.03,663,35.6,41.18
9,9,16,552,51.42,552,35.6,40.84
9,9,16,438,58.83,438,35.300000000000004,41.52
9,9,17,315,66.26,315,35.0,43.13
9,9,17,196,73.69,196,34.5,44.34
9,9,18,86,81.10000000000001,86,33.9,48.370000000000005
9,9,18,9,88.35000000000001,9,33.2,50.29
9,10,6,0,99.2,0,27.5,83.93
9,10,6,0,91.73,0,27.700000000000003,82.96000000000001
9,10,7,51,84.13,51,27.8,82.14
9,10,7,154,76.74,154,28.4,79.33
9,10,8,274,69.31,274,29.0,73.39
9,10,8,396,61.870000000000005,396,29.8,70.09
9,10,9,516,54.44,516,30.5,64.61
9,10,9,628,47.03,628,31.3,61.74
9,10,10,729,39.65,729,32.0,57.5
9,10,10,815,32.32,815,32.6,55.59
9,10,11,887,25.08,887,33.2,52.17
9,10,11,940,18.04,940,33.800000000000004,50.46
9,10,12,979,11.59,979,34.300000000000004,47.79
9,10,12,993,7.46,993,34.7,46.7
9,10,13,988,9.44,988,35.1,44.69
9,10,13,963,15.33,963,35.4,43.91
9,10,14,918,22.2,918,35.6,42.62
9,10,14,853,29.38,853,35.7,42.34
9,10,15,745,36.69,745,35.800000000000004,41.59
9,10,15,651,44.06,651,35.7,41.82
9,10,16,544,51.46,544,35.7,41.61
9,10,16,430,58.88,430,35.4,42.3
9,10,17,310,66.31,310,35.1,43.8
9,10,17,191,73.75,191,34.5,45.28
9,10,18,83,81.17,83,34.0,49.36
9,10,18,8,88.42,8,33.300000000000004,51.32
9,11,6,0,99.1,0,27.700000000000003,83.63
9,11,6,0,91.63,0,27.8,83.15
9,11,7,53,84.02,53,27.9,82.0
9,11,7,158,76.63,158,28.5,79.2
9,11,8,276,69.19,276,29.1,73.2
9,11,8,399,61.75,399,29.9,69.98
9,11,9,518,54.32,518,30.700000000000003,64.33
9,11,9,630,46.9,630,31.4,61.83
9,11,10,731,39.5,731,32.2,57.07
9,11,10,818,32.15,818,32.800000000000004,55.18
9,11,11,890,24.89,890,33.5,51.28
9,11,11,942,17.81,942,34.1,49.55
9,11,12,964,11.29,964,34.6,46.52
9,11,12,979,7.07,979,35.0,45.5
9,11,13,972,9.21,972,35.4,43.01
9,11,13,948,15.23,948,35.7,42.27
9,11,14,905,22.17,905,36.0,40.3
9,11,14,841,29.38,841,36.1,40.08
9,11,15,769,36.71,769,36.2,38.97
9,11,15,673,44.09,673,36.2,38.93
9,11,16,566,51.5,566,36.1,38.77
9,11,16,449,58.93,449,35.800000000000004,39.41
9,11,17,327,66.37,327,35.5,40.8
9,11,17,204,73.81,204,34.9,42.17
9,11,18,91,81.24,91,34.2,46.87
9,11,18,10,88.48,10,33.5,48.77
9,12,6,0,99.0,0,27.700000000000003,82.66
9,12,6,0,91.53,0,27.8,82.18
9,12,7,57,83.92,57,28.0,80.5
9,12,7,165,76.52,165,28.6,77.75
9,12,8,286,69.07000000000001,286,29.200000000000003,71.54
9,12,8,410,61.63,410,30.0,68.4
9,12,9,529,54.19,529,30.700000000000003,63.11
9,12,9,641,46.76,641,31.4,60.65
9,12,10,740,39.35,740,32.1,56.38
9,12,10,827,31.99,827,32.800000000000004,54.16
9,12,11,897,24.7,897,33.4,50.69
9,12,11,950,17.59,950,34.0,49.03
9,12,12,999,10.99,999,34.5,46.33
9,12,12,1012,6.68,1012,35.0,45.07
9,12,13,1007,8.99,1007,35.5,42.58
9,12,13,980,15.14,980,35.800000000000004,41.84
9,12,14,934,22.14,934,36.1,40.0
9,12,14,870,29.38,870,36.2,39.74
9,12,15,775,36.73,775,36.4,38.41
9,12,15,679,44.12,679,36.3,38.62
9,12,16,568,51.54,568,36.3,38.11
9,12,16,451,58.98,451,36.0,38.78
9,12,17,327,66.43,327,35.7,39.91
9,12,17,204,73.88,204,35.1,41.24
9,12,18,90,81.3,90,34.5,45.14
9,12,18,10,88.55,10,33.800000000000004,46.93
9,13,6,0,98.9,0,28.1,79.47
9,13,6,0,91.42,0,28.200000000000003,79.01
9,13,7,55,83.81,55,28.4,77.36
9,13,7,159,76.41,159,28.9,75.16
9,13,8,277,68.96000000000001,277,29.5,69.23
9,13,8,399,61.51,399,30.3,66.14
9,13,9,516,54.06,516,31.0,61.09
9,13,9,627,46.62,627,31.700000000000003,58.72
9,13,10,726,39.21,726,32.5,54.48
9,13,10,811,31.83,811,33.1,52.68
9,13,11,880,24.52,880,33.800000000000004,49.44
9,13,11,932,17.37,932,34.300000000000004,48.04
9,13,12,958,10.69,958,34.800000000000004,45.98
9,13,12,972,6.28,972,35.300000000000004,44.69
9,13,13,965,8.78,965,35.7,43.2
9,13,13,938,15.06,938,36.0,42.45
9,13,14,892,22.12,892,36.2,41.64
9,13,14,829,29.39,829,36.3,41.37
9,13,15,758,36.75,758,36.4,40.95
9,13,15,663,44.16,663,36.4,40.95
9,13,16,554,51.59,554,36.3,41.14
9,13,16,438,59.04,438,36.1,41.59
9,13,17,316,66.49,316,35.800000000000004,42.87
9,13,17,195,73.94,195,35.300000000000004,44.07
9,13,18,85,81.37,85,34.7,47.81
9,13,18,8,88.62,8,34.0,49.74
9,14,6,0,98.8,0,28.5,78.74
9,14,6,0,91.32,0,28.5,78.81
9,14,7,57,83.71000000000001,57,28.6,77.07000000000001
9,14,7,162,76.29,162,29.0,75.31
9,14,8,282,68.84,282,29.4,70.19
9,14,8,404,61.39,404,30.1,67.43
9,14,9,521,53.93,521,30.8,61.93
9,14,9,632,46.49,632,31.6,59.19
9,14,10,730,39.07,730,32.300000000000004,55.34
9,14,10,815,31.67,815,33.0,53.16
9,14,11,884,24.34,884,33.6,50.36
9,14,11,937,17.150000000000002,937,34.2,48.71
9,14,12,991,10.4,991,34.7,46.64
9,14,12,1004,5.89,1004,35.1,45.58
9,14,13,997,8.58,997,35.6,43.97
9,14,13,970,15.0,970,35.800000000000004,43.45
9,14,14,924,22.1,924,36.1,42.33
9,14,14,860,29.4,860,36.2,42.1
9,14,15,770,36.78,770,36.2,41.77
9,14,15,674,44.2,674,36.2,41.77
9,14,16,567,51.64,567,36.1,41.89
9,14,16,450,59.09,450,35.800000000000004,42.58
9,14,17,327,66.55,327,35.6,43.38
9,14,17,203,74.0,203,35.0,44.83
9,14,18,90,81.44,90,34.5,49.47
9,14,18,10,88.68,10,33.800000000000004,51.43
9,15,6,0,98.7,0,28.6,80.02
9,15,6,0,91.21,0,28.8,79.10000000000001
9,15,7,48,83.60000000000001,60,28.9,77.9
9,15,7,134,76.18,168,29.6,74.83
9,15,8,279,68.73,290,30.200000000000003,68.05
9,15,8,390,61.27,414,31.1,64.72
9,15,9,434,53.81,533,32.0,58.19
9,15,9,511,46.36,644,32.9,55.33
9,15,10,616,38.92,742,33.7,51.0
9,15,10,677,31.52,827,34.4,49.06
9,15,11,732,24.17,894,35.1,45.87
9,15,11,785,16.94,944,35.6,44.62
9,15,12,836,10.12,971,36.1,42.3
9,15,12,868,5.5,983,36.4,41.57
9,15,13,885,8.39,972,36.8,39.76
9,15,13,852,14.94,945,37.0,39.29
9,15,14,812,22.09,898,37.3,38.04
9,15,14,833,29.42,833,37.3,38.04
9,15,15,751,36.82,751,37.4,37.43
9,15,15,600,44.25,655,37.3,37.63
9,15,16,548,51.69,548,37.2,37.67
9,15,16,431,59.15,431,36.9,38.29
9,15,17,308,66.61,308,36.6,39.51
9,15,17,189,74.07000000000001,189,36.0,40.86
9,15,18,79,81.51,79,35.5,45.04
9,15,18,6,88.75,6,34.800000000000004,46.81
9,16,6,0,98.59,0,28.3,79.21000000000001
9,16,6,0,91.11,0,28.5,78.38
9,16,7,59,83.5,59,28.6,77.38
9,16,7,146,76.07000000000001,166,29.3,74.32000000000001
9,16,8,226,68.61,285,29.9,68.94
9,16,8,408,61.15,408,30.6,66.24
9,16,9,525,53.69,525,31.3,61.63
9,16,9,635,46.23,635,32.1,58.91
9,16,10,732,38.79,732,32.800000000000004,54.96
9,16,10,817,31.37,817,33.5,52.86
9,16,11,884,24.0,884,34.1,49.8
9,16,11,935,16.740000000000002,935,34.7,48.13
9,16,12,962,9.84,962,35.2,45.98
9,16,12,975,5.1000000000000005,975,35.6,44.93
9,16,13,970,8.22,970,36.0,43.18
9,16,13,943,14.89,943,36.3,42.43
9,16,14,899,22.09,899,36.5,41.33
9,16,14,835,29.44,835,36.7,40.84
9,16,15,751,36.85,751,36.8,39.95
9,16,15,657,44.29,657,36.8,39.91
9,16,16,548,51.75,548,36.7,39.67
9,16,16,431,59.21,431,36.5,40.1
9,16,17,309,66.68,309,36.2,40.95
9,16,17,190,74.14,190,35.6,42.36
9,16,18,81,81.58,81,35.1,46.07
9,16,18,6,88.81,6,34.300000000000004,48.15
9,17,6,0,98.49,0,28.6,78.44
9,17,6,0,91.0,0,28.700000000000003,78.07000000000001
9,17,7,59,83.39,59,28.8,76.8
9,17,7,164,75.96000000000001,164,29.4,74.19
9,17,8,283,68.5,283,30.0,68.61
9,17,8,404,61.03,404,30.700000000000003,65.93
9,17,9,510,53.56,510,31.5,61.09
9,17,9,618,46.1,618,32.2,58.73
9,17,10,711,38.65,711,32.9,55.07
9,17,10,795,31.22,795,33.6,52.96
9,17,11,862,23.83,862,34.2,49.93
9,17,11,912,16.54,912,34.7,48.52
9,17,12,944,9.57,944,35.2,46.15
9,17,12,957,4.71,957,35.6,45.15
9,17,13,951,8.07,951,35.9,43.56
9,17,13,924,14.85,924,36.2,42.81
9,17,14,883,22.1,883,36.4,41.69
9,17,14,819,29.47,819,36.5,41.42
9,17,15,745,36.89,745,36.6,40.67
9,17,15,650,44.34,650,36.5,40.89
9,17,16,544,51.8,544,36.5,40.52
9,17,16,427,59.27,427,36.2,41.19
9,17,17,308,66.74,308,35.9,42.06
9,17,17,189,74.21000000000001,189,35.300000000000004,43.51
9,17,18,80,81.65,80,34.800000000000004,47.4
9,17,18,6,88.88,6,34.1,49.27
9,18,6,0,98.39,0,28.200000000000003,82.23
9,18,6,0,90.9,0,28.4,81.28
9,18,7,64,83.28,64,28.5,79.98
9,18,7,166,75.85000000000001,173,29.0,77.71000000000001
9,18,8,236,68.39,293,29.5,72.13
9,18,8,416,60.92,416,30.200000000000003,69.3
9,18,9,535,53.44,535,30.9,64.43
9,18,9,645,45.98,645,31.6,61.92
9,18,10,744,38.52,744,32.300000000000004,58.11
9,18,10,829,31.08,829,32.9,56.19
9,18,11,897,23.67,897,33.5,53.06
9,18,11,947,16.35,947,34.0,51.56
9,18,12,966,9.31,966,34.5,48.85
9,18,12,978,4.3100000000000005,978,35.0,47.48
9,18,13,970,7.930000000000001,970,35.4,45.33
9,18,13,943,14.82,943,35.7,44.55
9,18,14,897,22.11,897,36.0,42.97
9,18,14,832,29.5,832,36.1,42.7
9,18,15,753,36.94,753,36.3,41.77
9,18,15,656,44.39,656,36.2,42.0
9,18,16,550,51.86,550,36.2,41.73
9,18,16,408,59.33,432,36.0,42.19
9,18,17,311,66.81,311,35.7,43.18
9,18,17,191,74.27,191,35.2,44.39
9,18,18,80,81.72,80,34.7,47.76
9,18,18,7,88.95,7,34.0,49.65
9,19,6,0,98.28,0,28.5,80.36
9,19,6,0,90.22,0,28.6,79.9
9,19,7,66,83.18,66,28.8,78.12
9,19,7,176,75.75,176,29.200000000000003,76.34
9,19,8,297,68.28,297,29.700000000000003,71.07000000000001
9,19,8,421,60.8,421,30.4,68.35000000000001
9,19,9,538,53.33,538,31.1,63.32
9,19,9,649,45.85,649,31.8,60.86
9,19,10,746,38.39,746,32.6,55.82
9,19,10,831,30.94,831,33.300000000000004,53.620000000000005
9,19,11,897,23.52,897,34.0,49.0
9,19,11,946,16.17,946,34.6,47.39
9,19,12,981,9.06,981,35.1,44.0
9,19,12,993,3.91,993,35.6,42.81
9,19,13,982,7.81,982,36.0,40.77
9,19,13,956,14.8,956,36.3,40.11
9,19,14,908,22.13,908,36.6,39.09
9,19,14,842,29.54,842,36.7,38.88
9,19,15,753,36.99,753,36.7,38.84
9,19,15,657,44.45,657,36.7,38.84
9,19,16,551,51.92,551,36.6,39.17
9,19,16,433,59.4,433,36.3,39.82
9,19,17,313,66.87,313,36.1,40.42
9,19,17,191,74.34,191,35.6,41.54
9,19,18,81,81.79,81,35.1,43.68
9,19,18,0,89.01,0,34.5,45.2
9,20,6,0,98.18,0,28.0,70.92
9,20,6,0,90.13,0,28.1,70.51
9,20,7,69,83.07000000000001,69,28.200000000000003,69.06
9,20,7,180,75.64,180,28.8,66.7
9,20,8,308,68.17,308,29.4,58.81
9,20,8,435,60.69,435,30.200000000000003,56.18
9,20,9,559,53.21,559,31.1,48.21
9,20,9,670,45.73,670,31.9,46.08
9,20,10,771,38.26,771,32.800000000000004,40.52
9,20,10,857,30.8,857,33.5,38.97
9,20,11,924,23.37,924,34.300000000000004,35.86
9,20,11,974,15.99,974,34.9,34.69
9,20,12,997,8.82,997,35.5,33.39
9,20,12,1009,3.51,1009,35.9,32.67
9,20,13,997,7.7,997,36.4,32.28
9,20,13,967,14.79,967,36.6,31.93
9,20,14,915,22.15,915,36.9,32.34
9,20,14,851,29.58,851,36.9,32.34
9,20,15,779,37.04,779,37.0,33.19
9,20,15,681,44.51,681,36.9,33.37
9,20,16,571,51.98,571,36.8,34.5
9,20,16,451,59.46,451,36.6,34.88
9,20,17,326,66.94,326,36.3,36.35
9,20,17,201,74.41,201,35.7,37.6
9,20,18,86,81.86,86,35.2,40.39
9,20,18,0,89.08,0,34.4,42.21
9,21,6,0,98.07,0,28.4,75.59
9,21,6,0,90.04,0,28.5,75.23
9,21,7,61,82.97,61,28.700000000000003,73.62
9,21,7,167,75.53,167,29.200000000000003,71.60000000000001
9,21,8,284,68.06,284,29.700000000000003,65.89
9,21,8,405,60.58,405,30.4,63.31
9,21,9,521,53.1,521,31.1,57.19
9,21,9,630,45.62,630,31.8,54.97
9,21,10,724,38.14,724,32.5,50.36
9,21,10,807,30.67,807,33.1,48.7
9,21,11,872,23.23,872,33.7,45.97
9,21,11,920,15.82,920,34.300000000000004,44.42
9,21,12,1001,8.59,1001,34.800000000000004,42.69
9,21,12,1014,3.12,1014,35.300000000000004,41.53
9,21,13,1008,7.62,1008,35.7,40.29
9,21,13,981,14.79,981,36.1,39.38
9,21,14,933,22.18,933,36.6,37.92
9,21,14,867,29.63,867,36.7,37.67
9,21,15,767,37.09,767,36.9,37.02
9,21,15,669,44.57,669,36.8,37.22
9,21,16,557,52.05,557,36.8,37.38
9,21,16,437,59.53,437,36.5,38.0
9,21,17,312,67.01,312,36.3,38.92
9,21,17,191,74.48,191,35.7,40.21
9,21,18,79,81.93,79,35.2,43.85
9,21,18,0,89.14,0,34.5,45.58
9,22,6,0,97.97,0,28.9,74.21000000000001
9,22,6,0,89.95,0,29.0,73.78
9,22,7,61,82.86,61,29.1,72.67
9,22,7,166,75.43,166,29.700000000000003,70.28
9,22,8,287,67.95,287,30.200000000000003,65.85
9,22,8,410,60.47,410,30.9,63.28
9,22,9,532,52.99,532,31.700000000000003,58.73
9,22,9,643,45.5,643,32.4,56.46
9,22,10,634,38.02,744,33.2,52.54
9,22,10,829,30.55,829,33.800000000000004,50.77
9,22,11,748,23.09,896,34.5,47.63
9,22,11,832,15.67,946,35.1,46.08
9,22,12,844,8.38,960,35.6,43.75
9,22,12,972,2.72,972,36.1,42.53
9,22,13,968,7.55,968,36.6,40.25
9,22,13,848,14.8,941,36.9,39.56
9,22,14,899,22.22,899,37.2,37.63
9,22,14,832,29.68,832,37.3,37.43
9,22,15,759,37.15,759,37.5,35.660000000000004
9,22,15,661,44.63,661,37.5,35.660000000000004
9,22,16,551,52.11,551,37.4,34.64
9,22,16,433,59.6,433,37.2,35.02
9,22,17,309,67.08,309,37.0,34.660000000000004
9,22,17,187,74.55,187,36.4,35.81
9,22,18,76,82.0,76,35.7,38.56
9,22,18,0,89.2,0,34.9,40.3
9,23,6,0,97.87,0,28.4,78.09
9,23,6,0,89.86,0,28.6,77.19
9,23,7,68,82.76,68,28.8,76.01
9,23,7,178,75.32000000000001,178,29.5,73.09
9,23,8,299,67.85,299,30.200000000000003,66.19
9,23,8,423,60.36,423,31.1,62.89
9,23,9,541,52.88,541,32.0,56.85
9,23,9,652,45.39,652,32.800000000000004,54.35
9,23,10,750,37.91,750,33.7,49.39
9,23,10,831,30.43,831,34.4,47.51
9,23,11,898,22.96,898,35.1,43.59
9,23,11,788,15.52,948,35.6,42.41
9,23,12,970,8.18,970,36.0,40.02
9,23,12,981,2.32,981,36.4,39.16
9,23,13,873,7.51,973,36.7,37.6
9,23,13,736,14.82,944,36.9,37.19
9,23,14,779,22.26,900,37.0,36.29
9,23,14,738,29.73,833,37.1,36.09
9,23,15,667,37.21,736,37.1,35.59
9,23,15,593,44.69,640,37.0,35.78
9,23,16,479,52.18,533,36.8,36.01
9,23,16,119,59.66,417,36.6,36.4
9,23,17,48,67.15,296,36.3,37.08
9,23,17,41,74.62,177,35.7,38.31
9,23,18,19,82.07000000000001,71,35.2,41.26
9,23,18,0,89.27,0,34.4,43.12
9,24,6,0,97.76,0,29.200000000000003,73.13
9,24,6,0,89.78,0,29.200000000000003,73.13
9,24,7,54,82.66,68,29.200000000000003,73.10000000000001
9,24,7,176,75.22,176,29.6,71.44
9,24,8,247,67.74,296,30.1,67.18
9,24,8,266,60.26,418,30.700000000000003,64.99
9,24,9,369,52.77,535,31.3,60.45
9,24,9,494,45.28,645,31.8,58.77
9,24,10,561,37.79,742,32.4,55.31
9,24,10,651,30.31,828,32.7,54.39
9,24,11,706,22.83,893,33.1,52.42
9,24,11,771,15.38,942,33.300000000000004,51.84
9,24,12,824,7.99,973,33.6,50.58
9,24,12,851,1.92,984,33.7,50.3
9,24,13,865,7.48,976,33.800000000000004,49.63
9,24,13,947,14.86,947,33.800000000000004,49.63
9,24,14,749,22.31,902,33.9,49.04
9,24,14,733,29.79,835,33.9,49.04
9,24,15,673,37.27,756,34.0,48.54
9,24,15,658,44.76,658,34.0,48.54
9,24,16,517,52.25,549,34.0,48.32
9,24,16,431,59.73,431,33.9,48.59
9,24,17,298,67.22,309,33.9,48.71
9,24,17,186,74.69,186,33.5,49.8
9,24,18,63,82.14,76,33.1,52.58
9,24,18,0,89.33,0,32.6,54.07
9,25,6,0,97.66,0,28.3,78.99
9,25,6,0,89.69,0,28.5,78.08
9,25,7,57,82.56,71,28.700000000000003,76.36
9,25,7,144,75.12,181,29.5,72.99
9,25,8,302,67.64,302,30.200000000000003,66.03
9,25,8,425,60.15,425,31.1,62.79
9,25,9,540,52.67,540,31.9,56.51
9,25,9,650,45.18,650,32.7,54.03
9,25,10,745,37.69,745,33.5,49.32
9,25,10,829,30.2,829,34.1,47.7
9,25,11,726,22.72,892,34.7,44.54
9,25,11,941,15.24,941,35.2,43.28
