month,hour,ghi,solar_zenith_angle,clearsky_ghi,relative_humidity,temperature
11,7,80,59.53,447,94.32,26.1
11,8,83,45.71,665,93.75,26.5
11,9,228,32.55,835,89.28,27.0
11,10,253,21.38,940,81.41,27.700000000000003
11,11,503,16.87,971,75.51,28.200000000000003
11,12,740,23.28,926,72.29,28.5
11,13,795,35.06,808,70.76,28.6
11,14,628,48.41,628,70.45,28.5
11,15,405,62.29,405,70.62,28.3
11,16,169,76.36,169,72.24,27.9
11,17,5,90.04,5,77.79,27.3
11,5,6,87.58,18,92.91,25.6
11,6,62,73.65,209,90.72,26.3
11,7,94,59.620000000000005,448,84.46000000000001,27.4
11,8,353,45.82,667,74.2,28.8
11,9,583,32.7,840,66.5,30.0
11,10,584,21.59,940,61.33,31.0
11,11,417,17.1,960,56.91,31.9
11,12,420,23.41,921,53.18,32.6
11,13,233,35.11,804,50.44,33.0
11,14,426,48.42,623,48.65,33.2
11,15,400,62.27,400,48.46,33.0
11,16,166,76.32000000000001,166,51.51,32.300000000000004
11,17,4,89.99,4,59.06,31.4
11,5,9,87.63,15,85.86,27.1
11,6,91,73.72,198,84.11,27.700000000000003
11,7,196,59.7,430,77.34,28.8
11,8,414,45.94,647,68.49,29.8
11,9,628,32.85,821,62.120000000000005,30.8
11,10,704,21.8,933,57.84,31.700000000000003
11,11,721,17.32,969,54.25,32.5
11,12,702,23.53,929,50.97,33.2
11,13,723,35.160000000000004,813,48.77,33.6
11,14,589,48.42,632,47.96,33.6
11,15,408,62.25,408,48.38,33.300000000000004
11,16,130,76.27,170,51.48,32.6
11,17,4,89.93,5,59.83,31.5
11,5,11,87.67,16,92.12,26.6
11,6,198,73.79,202,90.97,26.700000000000003
11,7,336,59.8,433,87.63,27.0
11,8,228,46.06,647,82.87,27.3
11,9,334,33.01,812,79.94,27.5
11,10,194,22.01,916,77.9,27.700000000000003
11,11,104,17.54,946,76.82000000000001,27.8
11,12,84,23.65,905,75.39,27.9
11,13,174,35.2,790,74.3,28.0
11,14,194,48.42,615,74.04,28.0
11,15,122,62.22,398,75.55,27.700000000000003
11,16,36,76.22,168,80.72,27.200000000000003
11,17,2,89.87,5,84.43,26.700000000000003
11,5,5,87.72,19,96.12,25.0
11,6,51,73.86,211,94.74,25.4
11,7,281,59.89,447,93.86,25.9
11,8,558,46.18,664,86.75,27.0
11,9,691,33.17,835,74.29,28.5
11,10,783,22.22,942,67.07000000000001,29.6
11,11,794,17.75,976,63.51,30.200000000000003
11,12,734,23.77,932,60.83,30.700000000000003
11,13,574,35.24,816,59.79,30.8
11,14,492,48.42,637,59.39,30.8
11,15,328,62.190000000000005,414,60.99,30.4
11,16,93,76.17,177,65.08,29.9
11,17,5,89.81,6,70.9,29.200000000000003
11,5,12,87.78,19,88.04,26.3
11,6,201,73.93,214,87.69,26.6
11,7,367,59.99,449,82.99,27.200000000000003
11,8,542,46.3,666,79.2,27.700000000000003
11,9,697,33.32,836,76.07000000000001,28.200000000000003
11,10,942,22.42,942,72.99,28.700000000000003
11,11,973,17.95,973,70.5,29.1
11,12,931,23.87,931,68.9,29.3
11,13,818,35.28,818,67.26,29.5
11,14,644,48.42,644,66.39,29.5
11,15,421,62.16,421,65.78,29.4
11,16,181,76.12,181,67.34,29.0
11,17,7,89.75,7,72.13,28.4
11,5,18,87.83,18,87.16,25.9
11,6,210,74.01,210,82.63,27.1
11,7,449,60.09,449,71.10000000000001,28.9
11,8,667,46.42,667,62.25,30.4
11,9,819,33.480000000000004,839,57.4,31.5
11,10,949,22.62,949,54.29,32.4
11,11,988,18.15,988,52.04,33.1
11,12,944,23.98,944,50.74,33.5
11,13,826,35.31,826,49.93,33.7
11,14,643,48.41,643,49.52,33.7
11,15,419,62.120000000000005,419,50.4,33.300000000000004
11,16,181,76.06,181,53.05,32.6
11,17,6,89.69,6,59.89,31.4
11,5,19,87.89,19,91.04,26.4
11,6,217,74.09,217,84.47,27.700000000000003
11,7,458,60.19,458,73.05,29.4
11,8,678,46.55,678,64.32000000000001,31.0
11,9,849,33.64,849,57.79,32.300000000000004
11,10,948,22.82,948,53.42,33.300000000000004
11,11,968,18.35,968,50.5,34.1
11,12,923,24.08,923,48.68,34.6
11,13,809,35.34,809,47.76,34.800000000000004
11,14,636,48.39,636,47.8,34.7
11,15,415,62.08,415,49.05,34.300000000000004
11,16,179,76.0,179,52.13,33.5
11,17,6,89.62,6,58.82,32.300000000000004
11,5,17,87.95,19,82.81,27.9
11,6,214,74.18,214,79.02,28.5
11,7,433,60.29,454,69.9,29.700000000000003
11,8,672,46.68,672,62.32,30.9
11,9,841,33.8,841,57.120000000000005,32.0
11,10,943,23.02,943,53.57,33.0
11,11,969,18.54,969,51.4,33.7
11,12,915,24.17,915,50.05,34.2
11,13,790,35.36,790,49.66,34.4
11,14,604,48.38,604,49.96,34.4
11,15,388,62.04,388,50.89,34.2
11,16,160,75.93,160,53.53,33.5
11,17,4,89.55,4,59.23,32.4
11,5,14,88.02,17,78.77,27.9
11,6,155,74.26,210,75.24,28.4
11,7,369,60.39,453,69.47,29.200000000000003
11,8,508,46.8,675,63.84,30.200000000000003
11,9,602,33.95,847,57.94,31.3
11,10,738,23.21,954,53.23,32.300000000000004
11,11,641,18.72,987,50.13,33.1
11,12,666,24.26,942,48.21,33.7
11,13,627,35.38,826,47.03,34.1
11,14,511,48.36,646,46.48,34.2
11,15,361,61.99,423,46.84,34.0
11,16,152,75.87,183,49.38,33.2
11,17,7,89.47,7,55.38,32.0
11,5,13,88.08,15,85.12,27.4
11,6,163,74.35000000000001,199,80.03,28.3
11,7,398,60.5,436,69.45,29.5
11,8,579,46.93,654,61.74,30.8
11,9,705,34.11,825,56.85,31.9
11,10,787,23.4,927,53.01,32.9
11,11,825,18.89,948,50.13,33.7
11,12,789,24.34,905,48.14,34.2
11,13,752,35.39,789,46.78,34.5
11,14,588,48.33,617,46.4,34.5
11,15,348,61.940000000000005,399,47.4,34.1
11,16,143,75.8,169,50.18,33.300000000000004
11,17,5,89.4,5,57.03,32.1
11,5,11,88.15,11,83.37,27.9
11,6,178,74.44,183,78.8,28.8
11,7,401,60.61,409,69.49,30.1
11,8,619,47.06,619,63.440000000000005,31.200000000000003
11,9,786,34.26,786,59.68,32.1
11,10,895,23.58,895,56.4,32.9
11,11,922,19.06,932,53.9,33.5
11,12,768,24.41,890,51.89,34.0
11,13,678,35.4,776,51.46,34.0
11,14,586,48.3,604,52.23,33.7
11,15,373,61.89,391,54.1,33.2
11,16,157,75.73,165,57.49,32.4
11,17,5,89.32000000000001,5,62.61,31.5
11,5,15,88.22,15,88.19,27.9
11,6,201,74.53,201,83.38,28.700000000000003
11,7,436,60.72,436,72.8,30.0
11,8,654,47.19,654,64.46000000000001,31.200000000000003
11,9,827,34.42,827,59.45,32.300000000000004
11,10,919,23.77,928,55.05,33.300000000000004
11,11,946,19.22,946,50.85,34.2
11,12,899,24.48,899,47.56,34.9
11,13,786,35.410000000000004,786,45.8,35.2
11,14,618,48.27,618,45.06,35.300000000000004
11,15,400,61.83,400,46.02,34.9
11,16,170,75.65,170,48.61,34.1
11,17,5,89.24,5,54.51,32.9
12,5,12,88.3,13,78.24,28.6
12,6,193,74.63,193,75.69,28.9
12,7,410,60.83,432,68.07000000000001,29.6
12,8,555,47.32,657,61.38,30.4
12,9,705,34.57,834,56.36,31.3
12,10,601,23.94,951,52.72,32.300000000000004
12,11,735,19.38,994,50.3,33.2
12,12,881,24.55,950,48.59,33.9
12,13,622,35.410000000000004,829,47.34,34.300000000000004
12,14,512,48.24,640,46.83,34.4
12,15,366,61.77,419,47.55,34.1
12,16,166,75.57000000000001,184,49.86,33.4
12,17,8,89.16,8,54.57,32.300000000000004
12,5,14,88.37,15,74.82000000000001,28.0
12,6,202,74.72,202,69.48,28.8
12,7,445,60.94,445,61.690000000000005,29.9
12,8,669,47.45,669,54.43,31.200000000000003
12,9,844,34.72,844,49.41,32.4
12,10,950,24.12,950,46.12,33.4
12,11,979,19.53,979,43.65,34.2
12,12,936,24.61,936,42.02,34.7
12,13,824,35.410000000000004,824,41.02,35.0
12,14,653,48.2,653,40.83,35.0
12,15,429,61.71,429,41.56,34.7
12,16,187,75.5,190,43.86,33.9
12,17,8,89.07000000000001,8,50.120000000000005,32.5
12,5,4,88.45,15,80.67,28.1
12,6,56,74.82000000000001,204,75.13,29.1
12,7,94,61.05,444,63.52,30.5
12,8,582,47.58,666,55.66,31.8
12,9,841,34.87,841,50.14,33.0
12,10,720,24.29,950,46.25,34.0
12,11,985,19.67,985,43.61,34.7
12,12,822,24.66,945,41.42,35.2
12,13,701,35.4,825,39.92,35.4
12,14,638,48.15,638,39.24,35.300000000000004
12,15,418,61.64,418,39.69,34.9
12,16,168,75.41,183,41.77,34.0
12,17,8,88.99,8,47.83,32.6
12,5,12,88.53,13,76.8,28.3
12,6,168,74.92,190,74.45,28.9
12,7,378,61.17,423,68.5,30.0
12,8,618,47.71,639,61.67,31.3
12,9,810,35.02,810,55.9,32.5
12,10,912,24.45,912,51.78,33.5
12,11,892,19.81,935,49.38,34.1
12,12,898,24.71,898,47.76,34.5
12,13,790,35.39,790,47.18,34.6
12,14,620,48.11,620,47.64,34.4
12,15,404,61.58,404,48.78,34.0
12,16,153,75.33,176,51.26,33.300000000000004
12,17,9,88.9,9,57.19,32.2
12,5,12,88.61,12,87.09,27.3
12,6,150,75.02,188,82.84,28.0
12,7,238,61.28,417,74.76,29.1
12,8,503,47.84,625,67.67,30.0
12,9,653,35.17,790,62.83,30.700000000000003
12,10,713,24.61,896,60.31,31.1
12,11,772,19.93,934,58.26,31.5
12,12,627,24.75,898,56.83,31.8
12,13,93,35.37,788,55.42,32.1
12,14,420,48.05,613,54.48,32.300000000000004
12,15,75,61.5,403,54.65,32.2
12,16,42,75.24,179,56.39,31.700000000000003
12,17,5,88.81,10,62.31,30.8
12,5,11,88.69,11,88.15,26.8
12,6,185,75.13,185,83.54,27.4
12,7,419,61.4,419,73.94,28.6
12,8,594,47.97,638,64.05,30.0
12,9,797,35.32,812,56.39,31.4
12,10,848,24.77,920,51.81,32.5
12,11,698,20.06,958,48.9,33.4
12,12,484,24.79,921,47.39,33.9
12,13,699,35.35,812,46.6,34.2
12,14,642,48.0,642,46.73,34.2
12,15,408,61.43,426,47.42,34.0
12,16,141,75.15,192,49.64,33.300000000000004
12,17,13,88.72,13,54.83,32.1
12,5,8,88.78,11,82.83,27.9
12,6,187,75.23,187,78.9,28.6
12,7,421,61.52,424,71.23,29.700000000000003
12,8,562,48.1,645,61.55,31.1
12,9,684,35.46,822,54.58,32.4
12,10,783,24.92,928,49.73,33.5
12,11,944,20.17,955,46.08,34.4
12,12,875,24.82,920,43.64,35.0
12,13,804,35.32,811,42.16,35.300000000000004
12,14,637,47.94,637,41.59,35.300000000000004
12,15,422,61.35,422,41.92,35.0
12,16,188,75.06,188,43.69,34.2
12,17,12,88.62,12,49.83,32.9
12,5,12,88.86,12,79.58,28.1
12,6,191,75.34,191,73.84,29.1
12,7,390,61.63,428,63.46,30.5
12,8,550,48.23,648,56.11,31.700000000000003
12,9,682,35.6,822,51.44,32.800000000000004
12,10,737,25.07,934,47.72,33.800000000000004
12,11,725,20.28,973,45.07,34.5
12,12,705,24.84,937,42.99,35.0
12,13,595,35.29,823,41.76,35.2
12,14,509,47.88,642,41.42,35.1
12,15,328,61.27,426,41.66,34.800000000000004
12,16,173,74.97,193,43.5,34.0
12,17,12,88.53,13,51.64,32.9
12,5,3,88.95,9,83.58,27.6
12,6,21,75.44,178,82.66,27.700000000000003
12,7,137,61.75,407,80.60000000000001,28.0
12,8,224,48.36,626,74.58,28.700000000000003
12,9,279,35.74,800,66.95,29.6
12,10,664,25.21,908,61.56,30.3
12,11,908,20.38,943,58.01,31.0
12,12,833,24.86,908,55.370000000000005,31.6
12,13,692,35.25,800,53.92,31.9
12,14,549,47.82,634,53.69,31.9
12,15,307,61.19,420,54.82,31.6
12,16,19,74.87,190,59.63,30.9
12,17,3,88.43,13,68.68,30.0
12,5,7,89.04,7,95.05,26.3
12,6,178,75.55,178,93.94,26.5
12,7,310,61.870000000000005,408,90.53,27.0
12,8,469,48.48,629,81.59,28.0
12,9,562,35.87,804,71.43,29.3
12,10,804,25.34,917,64.53,30.4
12,11,957,20.48,957,60.09,31.200000000000003
12,12,872,24.87,920,57.03,31.8
12,13,662,35.21,808,55.75,32.0
12,14,518,47.75,628,56.25,31.8
12,15,120,61.11,415,57.5,31.5
12,16,146,74.78,186,61.24,30.8
12,17,12,88.33,12,67.92,30.0
12,5,5,89.13,8,88.81,26.6
12,6,122,75.66,184,85.49,27.200000000000003
12,7,404,61.99,419,77.77,28.3
12,8,606,48.61,640,67.48,29.700000000000003
12,9,816,36.01,816,58.9,31.1
12,10,928,25.48,928,52.34,32.4
12,11,965,20.57,965,48.07,33.4
12,12,811,24.88,930,45.55,34.1
12,13,824,35.17,824,44.42,34.4
12,14,653,47.68,653,44.22,34.4
12,15,415,61.02,436,44.9,34.1
12,16,201,74.68,201,47.46,33.4
12,17,16,88.23,16,54.48,32.4
12,5,6,89.22,7,82.89,27.4
12,6,147,75.77,179,80.23,27.700000000000003
12,7,317,62.1,412,75.48,28.1
12,8,524,48.73,634,71.5,28.6
12,9,646,36.14,814,67.36,29.3
12,10,782,25.6,928,62.81,30.200000000000003
12,11,817,20.65,966,58.53,31.1
12,12,775,24.88,935,54.2,32.1
12,13,682,35.11,820,50.79,32.9
12,14,564,47.6,635,49.48,33.1
12,15,381,60.93,420,49.78,32.9
12,16,144,74.58,190,52.64,32.1
12,17,13,88.13,13,60.48,31.0
12,5,7,89.31,7,86.9,27.0
12,6,129,75.88,176,83.58,27.6
12,7,365,62.22,410,76.54,28.6
12,8,510,48.86,632,68.15,29.8
12,9,626,36.27,810,60.4,31.0
12,10,726,25.73,926,55.05,32.1
12,11,822,20.72,970,50.7,33.1
12,12,922,24.87,937,47.58,33.800000000000004
12,13,830,35.06,830,45.61,34.2
12,14,621,47.52,660,44.77,34.300000000000004
12,15,406,60.83,443,45.29,34.0
12,16,170,74.48,206,47.42,33.300000000000004
12,17,16,88.03,17,55.21,32.2
12,5,6,89.4,6,82.59,27.8
12,6,144,75.99,174,79.8,28.3
12,7,346,62.34,409,73.25,29.200000000000003
12,8,490,48.98,633,65.24,30.3
12,9,635,36.39,810,58.39,31.5
12,10,734,25.84,925,53.55,32.5
12,11,741,20.79,968,49.8,33.4
12,12,741,24.86,933,47.58,33.9
12,13,640,35.0,823,46.51,34.1
12,14,259,47.44,648,46.83,33.9
12,15,339,60.74,433,48.21,33.5
12,16,199,74.37,200,52.11,32.6
12,17,14,87.92,16,59.77,31.5
12,5,2,89.49,7,94.06,26.700000000000003
12,6,40,76.11,179,93.91,26.8
12,7,38,62.46,414,94.19,26.8
12,8,242,49.1,635,91.96,26.9
12,9,469,36.52,811,86.26,27.4
12,10,601,25.96,926,77.8,28.3
12,11,690,20.85,968,71.08,29.1
12,12,697,24.84,935,67.39,29.6
12,13,507,34.94,829,65.53,29.8
12,14,418,47.35,660,64.66,29.9
12,15,200,60.64,446,65.4,29.700000000000003
12,16,147,74.26,210,67.39,29.3
12,17,14,87.82000000000001,19,73.59,28.700000000000003
12,5,4,89.59,7,91.56,26.5
12,6,105,76.22,175,91.03,27.0
12,7,337,62.57,409,86.46000000000001,27.8
12,8,426,49.22,629,75.73,29.1
12,9,791,36.64,806,65.74,30.4
12,10,914,26.06,914,59.08,31.5
12,11,945,20.9,945,55.25,32.300000000000004
12,12,915,24.82,915,53.35,32.7
12,13,753,34.87,813,52.22,32.9
12,14,611,47.26,649,52.2,32.800000000000004
12,15,436,60.54,436,53.27,32.5
12,16,205,74.16,205,56.17,31.8
12,17,18,87.71000000000001,18,63.18,30.8
12,5,4,89.68,6,89.14,26.8
12,6,104,76.33,172,88.88,26.9
12,7,169,62.690000000000005,404,84.89,27.5
12,8,130,49.34,625,78.04,28.3
12,9,304,36.75,804,72.12,29.0
12,10,411,26.16,922,68.3,29.5
12,11,579,20.95,968,65.19,30.0
12,12,595,24.79,937,62.92,30.3
12,13,478,34.79,834,61.21,30.5
12,14,495,47.17,666,60.19,30.6
12,15,346,60.44,452,60.29,30.5
12,16,171,74.05,216,62.36,30.0
12,17,17,87.61,21,68.39,29.3
12,5,6,89.78,6,85.95,27.1
12,6,170,76.44,170,81.56,27.8
12,7,405,62.81,405,73.78,28.9
12,8,608,49.46,628,66.86,30.1
12,9,569,36.87,809,61.370000000000005,31.200000000000003
12,10,824,26.26,927,56.61,32.2
12,11,691,20.98,971,52.5,33.1
12,12,937,24.75,937,49.82,33.7
12,13,835,34.72,835,48.49,34.0
12,14,635,47.08,674,48.35,34.0
12,15,458,60.33,458,49.38,33.7
12,16,220,73.94,220,52.06,33.0
12,17,22,87.5,22,56.79,32.1
12,5,6,89.87,6,82.08,27.3
12,6,172,76.56,172,80.14,27.700000000000003
12,7,384,62.92,407,74.14,28.700000000000003
12,8,219,49.57,629,67.52,29.9
12,9,780,36.98,807,60.85,31.200000000000003
12,10,924,26.35,924,55.36,32.4
12,11,968,21.02,968,51.35,33.4
12,12,833,24.7,938,48.61,34.1
12,13,598,34.63,832,46.71,34.6
12,14,589,46.98,659,46.09,34.7
12,15,447,60.23,447,46.42,34.5
12,16,214,73.83,214,48.120000000000005,33.9
12,17,21,87.39,21,52.51,32.800000000000004
12,5,6,89.97,6,87.14,27.200000000000003
12,6,157,76.67,172,83.55,27.700000000000003
12,7,342,63.04,406,76.62,28.6
12,8,479,49.69,628,69.18,29.700000000000003
12,9,573,37.08,808,62.9,30.700000000000003
12,10,741,26.44,928,56.99,31.8
12,11,910,21.04,975,52.69,32.7
12,12,905,24.65,946,49.57,33.5
12,13,843,34.550000000000004,843,47.58,34.0
12,14,588,46.88,676,46.28,34.2
12,15,418,60.120000000000005,461,46.52,34.0
12,16,204,73.72,224,48.32,33.4
12,17,14,87.28,24,53.22,32.300000000000004
12,5,5,90.06,5,85.25,27.5
12,6,164,76.79,164,81.61,28.1
12,7,396,63.15,396,75.26,28.8
12,8,502,49.8,616,69.06,29.5
12,9,524,37.19,795,64.07000000000001,30.3
12,10,644,26.51,917,60.25,31.200000000000003
12,11,852,21.06,966,56.7,32.2
12,12,752,24.6,940,53.92,33.0
12,13,785,34.46,834,52.08,33.5
12,14,658,46.77,658,51.35,33.6
12,15,446,60.01,446,51.67,33.4
12,16,214,73.60000000000001,214,53.74,32.800000000000004
12,17,13,87.18,22,58.84,31.9
12,5,3,90.16,5,82.44,27.9
12,6,118,76.9,169,79.03,28.5
12,7,256,63.26,405,71.32000000000001,29.5
12,8,519,49.91,626,64.88,30.4
12,9,600,37.29,804,60.4,31.200000000000003
12,10,697,26.59,920,56.54,32.0
12,11,727,21.07,966,53.91,32.6
12,12,881,24.53,936,52.98,32.800000000000004
12,13,724,34.36,834,54.08,32.5
12,14,554,46.66,669,57.3,31.700000000000003
12,15,396,59.9,456,62.66,30.6
12,16,190,73.49,222,70.94,29.200000000000003
12,17,22,87.06,24,79.77,28.0
12,5,1,90.25,5,94.53,26.700000000000003
12,6,86,77.01,168,93.11,27.0
12,7,127,63.38,403,88.89,27.700000000000003
12,8,184,50.01,624,80.2,28.700000000000003
12,9,451,37.38,802,70.86,29.9
12,10,596,26.66,916,63.21,31.1
12,11,710,21.07,959,57.98,32.1
12,12,720,24.47,927,55.33,32.6
12,13,627,34.26,823,54.29,32.800000000000004
12,14,553,46.55,655,55.25,32.5
12,15,224,59.78,444,56.94,32.1
12,16,188,73.38,213,61.06,31.3
12,17,22,86.96000000000001,22,68.63,30.4
12,5,2,90.95,4,90.85,27.1
12,6,54,77.13,157,88.32000000000001,27.5
12,7,244,63.49,393,82.37,28.4
12,8,397,50.120000000000005,618,73.14,29.6
12,9,636,37.48,799,65.23,30.8
12,10,864,26.72,919,59.34,31.9
12,11,917,21.07,967,54.59,32.9
12,12,732,24.39,940,51.63,33.6
12,13,693,34.160000000000004,840,50.08,34.0
12,14,528,46.44,675,49.78,34.1
12,15,371,59.67,463,50.49,33.9
12,16,174,73.26,228,52.66,33.300000000000004
12,17,22,86.85000000000001,28,58.44,32.300000000000004
12,5,4,91.06,4,84.47,27.700000000000003
12,6,83,77.24,161,82.43,28.200000000000003
12,7,176,63.6,396,76.58,29.0
12,8,384,50.22,619,68.49,30.0
12,9,519,37.56,800,62.64,30.9
12,10,530,26.78,920,57.55,31.8
12,11,651,21.06,969,53.79,32.6
12,12,721,24.31,944,51.89,33.0
12,13,604,34.05,845,50.64,33.300000000000004
12,14,448,46.32,680,50.34,33.300000000000004
12,15,367,59.55,468,50.870000000000005,33.1
12,16,146,73.15,232,53.42,32.6
12,17,24,86.74,31,60.66,31.9
12,5,1,91.18,2,95.79,26.700000000000003
12,6,8,77.35000000000001,146,95.21,26.9
12,7,56,63.7,377,93.36,27.200000000000003
12,8,178,50.32,602,87.66,27.8
12,9,464,37.65,784,80.46000000000001,28.6
12,10,636,26.83,908,74.96000000000001,29.3
12,11,660,21.04,961,71.07000000000001,29.9
12,12,669,24.22,937,68.04,30.4
12,13,582,33.94,833,66.17,30.700000000000003
12,14,446,46.21,658,65.97,30.700000000000003
12,15,317,59.43,452,67.61,30.4
12,16,170,73.03,222,71.3,30.0
12,17,25,86.63,28,76.78,29.5
12,5,4,91.29,4,96.68,26.6
12,6,95,77.46000000000001,155,95.67,27.0
12,7,280,63.81,392,91.11,27.8
12,8,185,50.42,618,81.8,28.8
12,9,543,37.73,801,72.3,30.0
12,10,669,26.88,924,65.59,31.0
12,11,749,21.01,974,60.69,31.9
12,12,626,24.13,950,58.11,32.4
12,13,517,33.82,850,57.13,32.5
12,14,557,46.09,686,57.26,32.4
12,15,474,59.31,474,58.64,32.1
12,16,237,72.91,237,63.120000000000005,31.5
12,17,33,86.52,33,69.68,30.700000000000003
12,5,4,91.41,4,96.92,26.6
12,6,66,77.57000000000001,156,95.05,26.8
12,7,194,63.91,393,89.53,27.5
12,8,250,50.51,618,81.85000000000001,28.4
12,9,529,37.81,801,74.94,29.3
12,10,679,26.92,923,68.89,30.200000000000003
12,11,706,20.98,973,65.11,30.8
12,12,557,24.03,949,62.25,31.3
12,13,666,33.7,844,60.42,31.6
12,14,526,45.96,669,60.38,31.5
12,15,222,59.19,461,61.58,31.200000000000003
12,16,136,72.8,229,64.79,30.8
12,17,23,86.41,31,70.66,30.200000000000003
12,5,4,91.52,4,95.57,26.4
12,6,139,77.68,157,95.58,26.5
12,7,318,64.02,394,95.64,26.6
12,8,157,50.6,621,92.31,27.0
12,9,368,37.88,806,86.65,27.6
12,10,340,26.95,930,79.59,28.4
12,11,546,20.94,983,74.22,29.1
12,12,590,23.92,958,70.53,29.6
12,13,413,33.58,860,68.21000000000001,29.9
12,14,349,45.84,697,67.07000000000001,30.0
12,15,262,59.07,484,67.67,29.8
12,16,76,72.68,246,70.13,29.4
12,17,13,86.31,37,75.31,28.700000000000003
12,5,4,91.64,4,95.43,26.0
12,6,102,77.79,158,93.25,26.5
12,7,169,64.12,394,87.01,27.4
12,8,239,50.69,620,78.61,28.6
12,9,524,37.95,804,71.67,29.6
12,10,839,26.98,928,65.79,30.5
12,11,402,20.89,981,61.9,31.1
12,12,722,23.81,957,59.31,31.5
12,13,619,33.45,860,58.2,31.6
12,14,517,45.71,697,58.33,31.4
12,15,339,58.95,484,60.64,30.8
12,16,196,72.56,247,65.12,30.0
12,17,32,86.2,38,72.78,29.1
12,5,0,91.75,0,97.38,25.4
12,6,14,77.9,160,95.9,25.6
12,7,234,64.22,399,93.24,26.0
12,8,368,50.78,626,87.45,26.700000000000003
12,9,531,38.01,811,78.24,27.700000000000003
12,10,739,27.01,935,71.26,28.5
12,11,698,20.84,988,68.02,29.0
12,12,670,23.69,964,66.25,29.3
12,13,694,33.32,866,65.03,29.5
12,14,532,45.58,704,64.7,29.5
12,15,219,58.83,491,65.43,29.3
12,16,42,72.45,252,68.01,28.8
12,17,25,86.09,40,74.48,28.1
1,5,0,91.87,0,99.05,25.1
1,6,58,78.0,158,97.48,25.3
1,7,212,64.31,396,92.32,25.9
1,8,460,50.86,622,82.29,27.1
1,9,553,38.07,807,71.59,28.5
1,10,640,27.02,930,64.02,29.700000000000003
1,11,704,20.78,978,59.0,30.6
1,12,904,23.57,957,56.1,31.200000000000003
1,13,171,33.18,861,54.77,31.5
1,14,506,45.45,698,54.35,31.6
1,15,392,58.7,486,55.23,31.4
1,16,145,72.33,249,58.22,30.8
1,17,22,85.99,40,64.07000000000001,29.9
1,5,0,91.98,0,95.3,25.9
1,6,117,78.11,154,95.17,26.0
1,7,375,64.41,393,94.58,26.3
1,8,576,50.94,622,89.95,27.0
1,9,545,38.13,808,82.24,27.9
1,10,369,27.04,934,75.49,28.700000000000003
1,11,859,20.71,989,71.06,29.200000000000003
1,12,968,23.44,968,68.24,29.5
1,13,872,33.04,872,67.3,29.5
1,14,357,45.32,711,68.15,29.3
1,15,396,58.58,499,70.44,29.0
1,16,71,72.22,260,75.16,28.5
1,17,19,85.89,44,79.73,28.1
1,5,0,92.09,0,96.26,25.700000000000003
1,6,24,78.21000000000001,153,96.9,25.8
1,7,44,64.5,392,97.09,25.9
1,8,143,51.02,620,97.2,25.9
1,9,182,38.18,806,95.7,26.0
1,10,342,27.04,930,92.39,26.3
1,11,260,20.64,980,88.10000000000001,26.700000000000003
1,12,430,23.31,960,83.71000000000001,27.1
1,13,602,32.9,866,80.39,27.4
1,14,404,45.19,706,78.95,27.4
1,15,371,58.46,497,78.99,27.200000000000003
1,16,111,72.10000000000001,259,80.86,26.8
1,17,22,85.78,44,85.95,26.4
1,5,0,92.21,0,80.93,26.1
1,6,58,78.31,155,82.49,26.6
1,7,323,64.59,394,76.02,27.9
1,8,512,51.09,623,67.38,29.4
1,9,371,38.23,810,63.7,30.4
1,10,399,27.04,936,60.76,31.200000000000003
1,11,498,20.56,989,58.41,31.8
1,12,619,23.17,969,57.120000000000005,32.1
1,13,593,32.76,869,56.94,32.1
1,14,328,45.06,697,58.08,31.8
1,15,184,58.33,486,59.88,31.4
1,16,231,71.99,250,63.06,30.700000000000003
1,17,41,85.69,41,69.66,29.8
1,5,0,92.32,0,90.3,26.200000000000003
1,6,64,78.41,145,89.98,26.700000000000003
1,7,211,64.68,381,88.29,27.3
1,8,438,51.16,609,81.93,28.3
1,9,633,38.28,796,72.39,29.5
1,10,679,27.04,922,66.37,30.4
1,11,686,20.47,978,63.1,30.9
1,12,850,23.02,957,60.61,31.3
1,13,863,32.61,863,60.21,31.3
1,14,702,44.92,702,61.93,30.9
1,15,270,58.21,491,65.83,30.4
1,16,189,71.88,253,70.4,29.700000000000003
1,17,25,85.59,42,76.94,28.9
1,5,0,92.43,0,97.66,25.5
1,6,33,78.51,143,95.98,25.9
1,7,171,64.76,380,93.3,26.5
1,8,224,51.23,608,87.87,27.3
1,9,185,38.31,796,79.66,28.3
1,10,428,27.03,923,73.48,29.0
1,11,517,20.37,978,70.65,29.3
1,12,545,22.87,962,69.10000000000001,29.5
1,13,314,32.46,868,68.95,29.4
1,14,162,44.78,706,69.60000000000001,29.200000000000003
1,15,120,58.08,498,71.59,28.8
1,16,139,71.77,261,75.37,28.3
1,17,25,85.49,46,80.83,27.700000000000003
1,5,0,92.54,0,97.19,25.5
1,6,106,78.60000000000001,146,96.45,25.700000000000003
1,7,261,64.84,385,93.46,26.3
1,8,450,51.29,614,86.11,27.4
1,9,506,38.35,802,76.25,28.700000000000003
1,10,364,27.01,931,68.2,29.8
1,11,601,20.27,988,62.99,30.6
1,12,530,22.71,968,59.79,31.200000000000003
1,13,605,32.31,875,58.16,31.5
1,14,326,44.65,715,57.59,31.6
1,15,253,57.96,504,58.71,31.3
